股票代码,股票简称,最新涨跌幅,涨停封单量[20260430],{(}涨停封单量[20260430]{*}100.0{)},自由流通股[20260430],fenglu_ratio,p_open,p_close,p_high,p_low,最低价:不复权排名[20260430],自由流通市值[20260430],实际换手率[20260430],涨停[20260430],zt_first_time,涨停明细数据[20260430],最终涨停时间[20260430],涨停封单额[20260430],涨停开板次数[20260430],market_code,code
300083.SZ,创世纪,20.023557126030617,507900,50790000,1411549994,0.03598172237319991,9.17,10.19,10.19,9.17,3978/5521,14383694438.86,28.36038246619836,涨停, 09:56:04,"[{""code"":""300083.SZ"",""time"":1777514164584,""openTime"":1777514571422,""duration"":406838,""updatedTime"":1777514571422,""firstVol"":1.3611594E8,""highestVol"":1.3988454E8,""firstVolDivLTGB"":0.0911978080806608,""firstVolDivVol"":0.6127286423352302,""highestVolDivLTGB"":0.09372277363232785,""highestVolDivVol"":0.6254014926706379},{""code"":""300083.SZ"",""time"":1777515217254,""openTime"":1777529069511,""duration"":8435901,""updatedTime"":1777529069511,""firstVol"":6.56553E7,""highestVol"":7.44207E7,""firstVolDivLTGB"":0.043989112875965956,""firstVolDivVol"":0.2280481990717781,""highestVolDivLTGB"":0.04986193913680083,""highestVolDivVol"":0.25634838637407814},{""code"":""300083.SZ"",""time"":1777529228329,""openTime"":1777530212370,""duration"":984041,""updatedTime"":1777530212370,""firstVol"":1.07463E7,""highestVol"":1.11746E7,""firstVolDivLTGB"":0.007200031127707785,""firstVolDivVol"":0.0299731546098839,""highestVolDivLTGB"":0.007486992531353435,""highestVolDivVol"":0.031056305415777107},{""code"":""300083.SZ"",""time"":1777530515549,""openTime"":1777530539645,""duration"":24096,""updatedTime"":1777530539645,""firstVol"":6583700.0,""highestVol"":6583700.0,""firstVolDivLTGB"":0.0044110852047206705,""firstVolDivVol"":0.017407887152830155,""highestVolDivLTGB"":0.0044110852047206705,""highestVolDivVol"":0.017407887152830155},{""code"":""300083.SZ"",""time"":1777530679332,""openTime"":1777530711424,""duration"":32092,""updatedTime"":1777530711424,""firstVol"":2773000.0,""highestVol"":2773000.0,""firstVolDivLTGB"":0.0018579126133770403,""firstVolDivVol"":0.007255133045875177,""highestVolDivLTGB"":0.0018579126133770403,""highestVolDivVol"":0.007255133045875177},{""code"":""300083.SZ"",""time"":1777530776857,""openTime"":1777530837512,""duration"":60655,""updatedTime"":1777530837512,""firstVol"":268400.0,""highestVol"":268400.0,""firstVolDivLTGB"":1.7982825295001717E-4,""firstVolDivVol"":6.985223935114452E-4,""highestVolDivLTGB"":1.7982825295001717E-4,""highestVolDivVol"":6.985223935114452E-4},{""code"":""300083.SZ"",""time"":1777530867333,""openTime"":1777531430133,""duration"":562800,""updatedTime"":1777531430133,""firstVol"":500.0,""highestVol"":2630200.0,""firstVolDivLTGB"":3.350004712183628E-7,""firstVolDivVol"":1.294664132404783E-6,""highestVolDivLTGB"":0.001762236478797076,""highestVolDivVol"":0.006797957201196608},{""code"":""300083.SZ"",""time"":1777531585709,""openTime"":1777531617278,""duration"":31569,""updatedTime"":1777531617278,""firstVol"":22100.0,""highestVol"":22100.0,""firstVolDivLTGB"":1.4807020827851638E-5,""firstVolDivVol"":5.63938750331633E-5,""highestVolDivLTGB"":1.4807020827851638E-5,""highestVolDivVol"":5.63938750331633E-5},{""code"":""300083.SZ"",""time"":1777531684425,""openTime"":1777531704156,""duration"":19731,""updatedTime"":1777531704156,""firstVol"":7800.0,""highestVol"":7800.0,""firstVolDivLTGB"":5.22600735100646E-6,""firstVolDivVol"":1.9861613950166143E-5,""highestVolDivLTGB"":5.22600735100646E-6,""highestVolDivVol"":1.9861613950166143E-5},{""code"":""300083.SZ"",""time"":1777532185358,""openTime"":null,""duration"":214642,""updatedTime"":1777532400000,""firstVol"":218100.0,""highestVol"":795900.0,""firstVolDivLTGB"":1.4612720554544987E-4,""firstVolDivVol"":5.463399755682574E-4,""highestVolDivLTGB"":5.3325375008539E-4,""highestVolDivVol"":0.001992654892301998}]", 14:56:25,5175501.0,9,33,300083
600730.SH,*ST高科,5.0351288056206265,9817400,981740000,469173018,2.09249032304752,8.97,8.97,8.97,8.97,4012/5521,4208481971.46,0.38041403310196326,涨停, 09:30:00,"[{""code"":""600730.SH"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":1.34908E7,""highestVol"":1.41111E7,""firstVolDivLTGB"":0.0229960998506924,""firstVolDivVol"":38.6002861230329,""highestVolDivLTGB"":0.024053448617065373,""highestVolDivVol"":9.930401125967629}]", 09:30:00,88062078.0,0,22,600730
603843.SH,*ST正平,5.0351288056206265,10214960,1021496000,498171582,2.050490306771453,8.97,8.97,8.97,8.97,4012/5521,4468599090.54,0.2815576100043378,涨停, 09:30:00,"[{""code"":""603843.SH"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":1.98991E7,""highestVol"":1.98991E7,""firstVolDivLTGB"":0.028442594453162797,""firstVolDivVol"":52.852855245683934,""highestVolDivLTGB"":0.028442594453162797,""highestVolDivVol"":52.852855245683934}]", 09:30:00,91628191.2,0,22,603843
002763.SZ,汇洁股份,10.058479532163735,5567060,556706000,163627850,3.402269234729907,8.86,9.41,9.41,8.86,4040/5521,1539738068.5,14.228036364225282,涨停, 09:54:17,"[{""code"":""002763.SZ"",""time"":1777514057824,""openTime"":null,""duration"":12925820,""updatedTime"":1777532400000,""firstVol"":3.095088E7,""highestVol"":3.142148E7,""firstVolDivLTGB"":0.10194147704554003,""firstVolDivVol"":1.7229890867471114,""highestVolDivLTGB"":0.10349147042529631,""highestVolDivVol"":1.7103680874064704}]", 09:54:17,52386034.6,0,33,002763
601086.SH,国芳集团,9.975369458128087,6290320,629032000,172660000,3.643183134483957,8.5,8.93,8.93,8.5,4124/5521,1541853800.0,14.324962353758833,涨停, 09:44:11,"[{""code"":""601086.SH"",""time"":1777513451065,""openTime"":null,""duration"":13532579,""updatedTime"":1777532400000,""firstVol"":3.70124E7,""highestVol"":3.70124E7,""firstVolDivLTGB"":0.05557417417417417,""firstVolDivVol"":2.172356921921129,""highestVolDivLTGB"":0.05557417417417417,""highestVolDivVol"":2.172356921921129}]", 09:44:11,56172557.6,0,17,601086
002685.SZ,华东重机,9.975961538461538,5907964,590796400,884305947,0.6680904974169534,8.35,9.15,9.15,8.29,4167/5521,8091399415.05,15.679018610060304,涨停, 14:15:58,"[{""code"":""002685.SZ"",""time"":1777529758163,""openTime"":null,""duration"":2641837,""updatedTime"":1777532400000,""firstVol"":7.642886E7,""highestVol"":7.642886E7,""firstVolDivLTGB"":0.07585572704781227,""firstVolDivVol"":0.6239153869625356,""highestVolDivLTGB"":0.07585572704781227,""highestVolDivVol"":0.6239153869625356}]", 14:15:58,54057870.6,0,33,002685
002591.SZ,恒大高新,9.999999999999996,3751600,375160000,191952622,1.9544406119130793,8.36,8.36,8.36,8.06,4233/5521,1604723919.92,11.199586531305625,涨停, 09:30:00,"[{""code"":""002591.SZ"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":3.91722E7,""highestVol"":3.91722E7,""firstVolDivLTGB"":0.17525734202686202,""firstVolDivVol"":25.596053319393622,""highestVolDivLTGB"":0.17525734202686202,""highestVolDivVol"":25.596053319393622}]", 09:30:00,31363375.999999996,0,33,002591
000783.SZ,长江证券,10.055096418732788,10692021,1069202100,3146118532,0.3398480029041703,7.85,7.99,7.99,7.8,4288/5521,25137487070.68,9.412952690366085,涨停, 09:37:48,"[{""code"":""000783.SZ"",""time"":1777513068320,""openTime"":1777515719510,""duration"":2651190,""updatedTime"":1777515719510,""firstVol"":1.298377E8,""highestVol"":1.611889E8,""firstVolDivLTGB"":0.023478478714635573,""firstVolDivVol"":1.1060485040846404,""highestVolDivLTGB"":0.029147698686017406,""highestVolDivVol"":1.3446370820687354},{""code"":""000783.SZ"",""time"":1777515818723,""openTime"":null,""duration"":11164921,""updatedTime"":1777532400000,""firstVol"":8.3932006E7,""highestVol"":8.3932006E7,""firstVolDivLTGB"":0.0151773777288697,""firstVolDivVol"":0.3506637760819012,""highestVolDivLTGB"":0.0151773777288697,""highestVolDivVol"":0.3506637760819012}]", 10:23:38,85429247.79,1,33,000783
603559.SH,ST通脉,4.945054945054937,812942,81294200,287183956,0.2830736129284325,7.35,7.64,7.64,7.21,4426/5521,2194085423.84,3.030689151729632,涨停, 10:31:34,"[{""code"":""603559.SH"",""time"":1777516294422,""openTime"":1777516446013,""duration"":151591,""updatedTime"":1777516446013,""firstVol"":1094200.0,""highestVol"":1094200.0,""firstVolDivLTGB"":0.0027267948505962014,""firstVolDivVol"":0.23339970713050823,""highestVolDivLTGB"":0.0027267948505962014,""highestVolDivVol"":0.23339970713050823},{""code"":""603559.SH"",""time"":1777517293038,""openTime"":1777518223212,""duration"":930174,""updatedTime"":1777518223212,""firstVol"":588600.0,""highestVol"":1143400.0,""firstVolDivLTGB"":0.0014668172628961105,""firstVolDivVol"":0.08526363135285396,""highestVolDivLTGB"":0.002849403429146131,""highestVolDivVol"":0.16414729614202173},{""code"":""603559.SH"",""time"":1777518765356,""openTime"":null,""duration"":8218288,""updatedTime"":1777532400000,""firstVol"":117600.0,""highestVol"":1018100.0,""firstVolDivLTGB"":2.930644072656857E-4,""firstVolDivVol"":0.014343571219917074,""highestVolDivLTGB"":0.0025371502809285254,""highestVolDivVol"":0.12062374597096429}]", 11:12:45,6210876.88,2,22,603559
603717.SH,天域生物,10.072992700729934,12386300,1238630000,220555611,5.615953248181023,6.9,7.54,7.54,6.89,4493/5521,1662989306.94,8.600461314040203,涨停, 13:19:47,"[{""code"":""603717.SH"",""time"":1777526387959,""openTime"":null,""duration"":6012041,""updatedTime"":1777532400000,""firstVol"":3.66025E7,""highestVol"":3.66025E7,""firstVolDivLTGB"":0.12615190188230596,""firstVolDivVol"":2.287599060023499,""highestVolDivLTGB"":0.12615190188230596,""highestVolDivVol"":2.287599060023499}]", 13:19:47,93392702.0,0,17,603717
000553.SZ,安道麦A,10.000000000000002,2700713,270071300,348934000,0.773989637008718,6.82,6.82,6.82,6.82,4515/5521,2379729880.0,3.455148251531808,涨停, 09:30:00,"[{""code"":""000553.SZ"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":1.81217E7,""highestVol"":1.81217E7,""firstVolDivLTGB"":0.0083238865433167,""firstVolDivVol"":10.628563049853373,""highestVolDivLTGB"":0.0083238865433167,""highestVolDivVol"":10.628563049853373}]", 09:30:00,18418862.66,0,33,000553
002207.SZ,*ST准油,5.045871559633029,3468946,346894600,182195622,1.9039678132331852,6.76,6.87,6.87,6.7,4547/5521,1251683923.14,21.250905249523505,涨停, 09:31:06,"[{""code"":""002207.SZ"",""time"":1777512666711,""openTime"":1777512864642,""duration"":197931,""updatedTime"":1777512864642,""firstVol"":5081000.0,""highestVol"":7948733.0,""firstVolDivLTGB"":0.01948147304628355,""firstVolDivVol"":0.4438717567921726,""highestVolDivLTGB"":0.030476880081008573,""highestVolDivVol"":0.6509396685836825},{""code"":""002207.SZ"",""time"":1777512974607,""openTime"":1777513185534,""duration"":210927,""updatedTime"":1777513185534,""firstVol"":941100.0,""highestVol"":4209600.0,""firstVolDivLTGB"":0.00360834762524256,""firstVolDivVol"":0.04171992854725233,""highestVolDivLTGB"":0.01614036782830845,""highestVolDivVol"":0.18351467483101205},{""code"":""002207.SZ"",""time"":1777515417586,""openTime"":null,""duration"":11566058,""updatedTime"":1777532400000,""firstVol"":4711100.0,""highestVol"":5698900.0,""firstVolDivLTGB"":0.018063209539135292,""firstVolDivVol"":0.1284390138241448,""highestVolDivLTGB"":0.021850613411427928,""highestVolDivVol"":0.15374606472366972}]", 10:16:57,23831659.02,2,33,002207
000567.SZ,海德股份,10.06600660066007,1952091,195209100,477073040,0.4091807409615936,6.26,6.67,6.67,6.19,4662/5521,3182077176.8,32.70775686674728,涨停, 09:58:00,"[{""code"":""000567.SZ"",""time"":1777514280047,""openTime"":1777518927368,""duration"":4647321,""updatedTime"":1777518927368,""firstVol"":4.7418812E7,""highestVol"":4.7418812E7,""firstVolDivLTGB"":0.02433556204339601,""firstVolDivVol"":0.579622445601798,""highestVolDivLTGB"":0.02433556204339601,""highestVolDivVol"":0.579622445601798},{""code"":""000567.SZ"",""time"":1777529866034,""openTime"":1777530127875,""duration"":261841,""updatedTime"":1777530127875,""firstVol"":1.4475649E7,""highestVol"":1.4629649E7,""firstVolDivLTGB"":0.007428972584929446,""firstVolDivVol"":0.10223555654682913,""highestVolDivLTGB"":0.007508006124501946,""highestVolDivVol"":0.10319332092538486},{""code"":""000567.SZ"",""time"":1777530145740,""openTime"":1777530371387,""duration"":225647,""updatedTime"":1777530371387,""firstVol"":2255121.0,""highestVol"":2867416.0,""firstVolDivLTGB"":0.0011573389272355717,""firstVolDivVol"":0.015203458894581096,""highestVolDivLTGB"":0.0014715716617326139,""highestVolDivVol"":0.019185266996152195},{""code"":""000567.SZ"",""time"":1777530515549,""openTime"":1777530539645,""duration"":24096,""updatedTime"":1777530539645,""firstVol"":220305.0,""highestVol"":220305.0,""firstVolDivLTGB"":1.1306158399688204E-4,""firstVolDivVol"":0.0014471170214212469,""highestVolDivLTGB"":1.1306158399688204E-4,""highestVolDivVol"":0.0014471170214212469},{""code"":""000567.SZ"",""time"":1777530578535,""openTime"":1777530603947,""duration"":25412,""updatedTime"":1777530603947,""firstVol"":20800.0,""highestVol"":20800.0,""firstVolDivLTGB"":1.0674659890311824E-5,""firstVolDivVol"":1.3613484889817167E-4,""highestVolDivLTGB"":1.0674659890311824E-5,""highestVolDivVol"":1.3613484889817167E-4},{""code"":""000567.SZ"",""time"":1777530653259,""openTime"":null,""duration"":1746741,""updatedTime"":1777532400000,""firstVol"":3083451.0,""highestVol"":3283451.0,""firstVolDivLTGB"":0.0015824418612231676,""firstVolDivVol"":0.020123834523650793,""highestVolDivLTGB"":0.001685082821706935,""highestVolDivVol"":0.021392061188918596}]", 14:30:53,13020446.97,5,33,000567
600540.SH,新赛股份,10.059171597633132,4311700,431170000,382774001,1.1264349168793206,5.32,5.58,5.58,5.21,4911/5521,2135878925.58,12.307308196723632,涨停, 09:38:07,"[{""code"":""600540.SH"",""time"":1777513087977,""openTime"":1777513116960,""duration"":28983,""updatedTime"":1777513116960,""firstVol"":1.45307E7,""highestVol"":1.45307E7,""firstVolDivLTGB"":0.02499359451740227,""firstVolDivVol"":0.6868663071341362,""highestVolDivLTGB"":0.02499359451740227,""highestVolDivVol"":0.6868663071341362},{""code"":""600540.SH"",""time"":1777513430204,""openTime"":null,""duration"":13553440,""updatedTime"":1777532400000,""firstVol"":3.6916556E7,""highestVol"":3.6916556E7,""firstVolDivLTGB"":0.06349848470087291,""firstVolDivVol"":1.0991569912027974,""highestVolDivLTGB"":0.06349848470087291,""highestVolDivVol"":1.0991569912027974}]", 09:43:50,24059286.0,1,17,600540
002453.SZ,华软科技,10.000000000000014,10142000,1014200000,416798337,2.4333110522943375,5.15,5.61,5.61,5.15,4924/5521,2338238670.57,4.6768660691657225,涨停, 09:34:09,"[{""code"":""002453.SZ"",""time"":1777512849642,""openTime"":null,""duration"":14134002,""updatedTime"":1777532400000,""firstVol"":6.76111E7,""highestVol"":6.76111E7,""firstVolDivLTGB"":0.11218959623777207,""firstVolDivVol"":5.307243669246589,""highestVolDivLTGB"":0.11218959623777207,""highestVolDivVol"":5.307243669246589}]", 09:34:09,56896620.0,0,33,002453
002081.SZ,金螳螂,10.074626865671641,14713622,1471362200,1338068052,1.0996168676180305,5.17,5.9,5.9,5.07,4943/5521,7894601506.8,43.02415756354969,涨停, 10:24:23,"[{""code"":""002081.SZ"",""time"":1777515863577,""openTime"":1777515887347,""duration"":23770,""updatedTime"":1777515887347,""firstVol"":2958507.0,""highestVol"":2958507.0,""firstVolDivLTGB"":0.0011188482271634057,""firstVolDivVol"":0.00719202460933129,""highestVolDivLTGB"":0.0011188482271634057,""highestVolDivVol"":0.00719202460933129},{""code"":""002081.SZ"",""time"":1777527296567,""openTime"":null,""duration"":5103433,""updatedTime"":1777532400000,""firstVol"":2.9706015E7,""highestVol"":3.1565165E7,""firstVolDivLTGB"":0.01123422125377413,""firstVolDivVol"":0.0528921510071039,""highestVolDivLTGB"":0.011937314632133838,""highestVolDivVol"":0.05599136788440618}]", 13:34:56,86810369.80000001,1,33,002081
002634.SZ,*ST棒杰,4.940711462450594,3146900,314690000,334905233,0.9396389455640426,5.16,5.31,5.31,5.06,4947/5521,1778346787.23,6.918874271516683,涨停, 09:33:08,"[{""code"":""002634.SZ"",""time"":1777512788522,""openTime"":1777512803522,""duration"":15000,""updatedTime"":1777512803522,""firstVol"":96100.0,""highestVol"":96100.0,""firstVolDivLTGB"":2.173051742037557E-4,""firstVolDivVol"":0.010008435830408564,""highestVolDivLTGB"":2.173051742037557E-4,""highestVolDivVol"":0.010008435830408564},{""code"":""002634.SZ"",""time"":1777514818879,""openTime"":null,""duration"":12164765,""updatedTime"":1777532400000,""firstVol"":2751000.0,""highestVol"":4121800.0,""firstVolDivLTGB"":0.006220671532097106,""firstVolDivVol"":0.1264108526405118,""highestVolDivLTGB"":0.00932037946964662,""highestVolDivVol"":0.18114719112421834}]", 10:06:58,16710038.999999998,1,33,002634
600624.SH,ST复华,4.999999999999994,2020030,202003000,481801806,0.41926575924873144,4.44,4.62,4.62,4.42,5089/5521,2225924343.72,2.0593372371045033,涨停, 09:36:34,"[{""code"":""600624.SH"",""time"":1777512994893,""openTime"":1777513087977,""duration"":93084,""updatedTime"":1777513087977,""firstVol"":17700.0,""highestVol"":1534186.0,""firstVolDivLTGB"":2.605443390661498E-5,""firstVolDivVol"":0.010227193935331776,""highestVolDivLTGB"":0.002258324730929605,""highestVolDivVol"":0.6763909965373333},{""code"":""600624.SH"",""time"":1777515592565,""openTime"":null,""duration"":11391079,""updatedTime"":1777532400000,""firstVol"":3518400.0,""highestVol"":3564500.0,""firstVolDivLTGB"":0.0051790915399454315,""firstVolDivVol"":0.3950792954598894,""highestVolDivLTGB"":0.005246950828255881,""highestVolDivVol"":0.3988272275303459}]", 10:19:52,9332538.6,1,22,600624
600433.SH,冠豪高新,9.999999999999988,8410068,841006800,1047863945,0.8025915998092672,4.34,4.84,4.84,4.33,5107/5521,5071661493.8,16.408935322228306,涨停, 09:58:00,"[{""code"":""600433.SH"",""time"":1777514280047,""openTime"":1777514455901,""duration"":175854,""updatedTime"":1777514455901,""firstVol"":7.7735856E7,""highestVol"":7.7735856E7,""firstVolDivLTGB"":0.04441340246422269,""firstVolDivVol"":0.6296604801319095,""highestVolDivLTGB"":0.04441340246422269,""highestVolDivVol"":0.6296604801319095},{""code"":""600433.SH"",""time"":1777514549362,""openTime"":1777514673722,""duration"":124360,""updatedTime"":1777514673722,""firstVol"":5.5389748E7,""highestVol"":5.5389748E7,""firstVolDivLTGB"":0.03164623504391428,""firstVolDivVol"":0.40545512746420886,""highestVolDivLTGB"":0.03164623504391428,""highestVolDivVol"":0.40545512746420886},{""code"":""600433.SH"",""time"":1777514695419,""openTime"":null,""duration"":12288225,""updatedTime"":1777532400000,""firstVol"":4.0716394E7,""highestVol"":4.0716394E7,""firstVolDivLTGB"":0.023262799005054527,""firstVolDivVol"":0.28606113243449816,""highestVolDivLTGB"":0.023262799005054527,""highestVolDivVol"":0.28606113243449816}]", 10:04:55,40704729.12,2,17,600433
603828.SH,*ST利达,5.043859649122817,167600,16760000,365041203,0.04591262537560726,4.33,4.79,4.79,4.33,5107/5521,1748547362.37,3.432319392175573,涨停, 14:48:59,"[{""code"":""603828.SH"",""time"":1777531739388,""openTime"":1777531843699,""duration"":104311,""updatedTime"":1777531843699,""firstVol"":146200.0,""highestVol"":146200.0,""firstVolDivLTGB"":2.4532686511657953E-4,""firstVolDivVol"":0.014027237018089571,""highestVolDivLTGB"":2.4532686511657953E-4,""highestVolDivVol"":0.014027237018089571},{""code"":""603828.SH"",""time"":1777532099854,""openTime"":null,""duration"":300146,""updatedTime"":1777532400000,""firstVol"":110500.0,""highestVol"":167600.0,""firstVolDivLTGB"":1.854214678206706E-4,""firstVolDivVol"":0.009207121062393452,""highestVolDivLTGB"":2.8123654304746054E-4,""highestVolDivVol"":0.013376559734001203}]", 14:54:59,802804.0,1,22,603828
000790.SZ,华神科技,10.120481927710841,14015732,1401573200,511183333,2.741821005341737,4.25,4.57,4.57,4.25,5123/5521,2336107831.81,9.121855113378667,涨停, 09:49:37,"[{""code"":""000790.SZ"",""time"":1777513777557,""openTime"":null,""duration"":13206087,""updatedTime"":1777532400000,""firstVol"":7.4058983E7,""highestVol"":7.4058983E7,""firstVolDivLTGB"":0.11894835317823105,""firstVolDivVol"":2.1266740681071123,""highestVolDivLTGB"":0.11894835317823105,""highestVolDivVol"":2.1266740681071123}]", 09:49:37,64051895.24,0,33,000790
600208.SH,衢州发展,9.903381642512082,14544662,1454466200,3673477791,0.3959371153851628,4.21,4.55,4.55,4.21,5133/5521,16714323949.05,5.407004868428236,涨停, 09:43:02,"[{""code"":""600208.SH"",""time"":1777513382642,""openTime"":1777513451065,""duration"":68423,""updatedTime"":1777513451065,""firstVol"":7.50605E7,""highestVol"":7.50605E7,""firstVolDivLTGB"":0.008822368213880941,""firstVolDivVol"":0.585518567000827,""highestVolDivLTGB"":0.008822368213880941,""highestVolDivVol"":0.585518567000827},{""code"":""600208.SH"",""time"":1777513484002,""openTime"":1777513643880,""duration"":159878,""updatedTime"":1777513643880,""firstVol"":8.22149E7,""highestVol"":8.22149E7,""firstVolDivLTGB"":0.009663273232491125,""firstVolDivVol"":0.5569024386890075,""highestVolDivLTGB"":0.009663273232491125,""highestVolDivVol"":0.5569024386890075},{""code"":""600208.SH"",""time"":1777513666958,""openTime"":null,""duration"":13316686,""updatedTime"":1777532400000,""firstVol"":803200.0,""highestVol"":6.11387E7,""firstVolDivLTGB"":9.440552819910834E-5,""firstVolDivVol"":0.0046471560556314104,""highestVolDivLTGB"":0.0071860449040174615,""highestVolDivVol"":0.351485991226231}]", 09:47:46,66178212.099999994,2,17,600208
601106.SH,中国一重,9.927360774818405,26252599,2625259900,2751530356,0.954109008565123,4.16,4.54,4.54,4.08,5158/5521,12491947816.24,5.991253799563751,涨停, 10:36:51,"[{""code"":""601106.SH"",""time"":1777516611919,""openTime"":null,""duration"":10371725,""updatedTime"":1777532400000,""firstVol"":2.632259E8,""highestVol"":2.76147E8,""firstVolDivLTGB"":0.038383527563061924,""firstVolDivVol"":2.27180789383678,""highestVolDivLTGB"":0.04026767877308753,""highestVolDivVol"":2.317622818789209}]", 10:36:51,119186799.46000001,0,17,601106
600052.SH,东望时代,9.90099009900991,18701684,1870168400,515581371,3.6273001803240095,4.06,4.44,4.44,4.04,5172/5521,2289181287.24,10.449801724895913,涨停, 09:43:02,"[{""code"":""600052.SH"",""time"":1777513382642,""openTime"":null,""duration"":13601002,""updatedTime"":1777532400000,""firstVol"":4.74425E7,""highestVol"":4.74425E7,""firstVolDivLTGB"":0.05619852588017958,""firstVolDivVol"":1.5607523061334596,""highestVolDivLTGB"":0.05619852588017958,""highestVolDivVol"":1.5607523061334596}]", 09:43:02,83035476.96000001,0,17,600052
002640.SZ,跨境通,9.939759036144581,26403600,2640360000,1424252005,1.8538573164936496,3.65,3.65,3.65,3.64,5249/5521,5198519818.25,4.948632668416009,涨停, 09:30:15,"[{""code"":""002640.SZ"",""time"":1777512615914,""openTime"":null,""duration"":14367730,""updatedTime"":1777532400000,""firstVol"":6.29845E7,""highestVol"":7.83339E7,""firstVolDivLTGB"":0.04068077611967233,""firstVolDivVol"":1.7277659974269153,""highestVolDivLTGB"":0.05059473121928094,""highestVolDivVol"":1.8486748637103816}]", 09:30:15,96373140.0,0,33,002640
600381.SH,*ST春天,4.970760233918127,11539304,1153930400,341682758,3.3771982137887098,3.59,3.59,3.59,3.59,5269/5521,1226641101.22,0.3197984020018944,涨停, 09:30:00,"[{""code"":""600381.SH"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":3.60194E7,""highestVol"":3.60194E7,""firstVolDivLTGB"":0.06135549098146899,""firstVolDivVol"":256.18349928876245,""highestVolDivLTGB"":0.06135549098146899,""highestVolDivVol"":256.18349928876245}]", 09:30:00,41426101.36,0,22,600381
000402.SZ,金融街,10.069444444444446,12794394,1279439400,1913531211,0.6686274008205869,3.11,3.17,3.17,3.02,5351/5521,6065893938.87,6.403659333884782,涨停, 09:32:38,"[{""code"":""000402.SZ"",""time"":1777512758522,""openTime"":1777512773522,""duration"":15000,""updatedTime"":1777512773522,""firstVol"":1807300.0,""highestVol"":1807300.0,""firstVolDivLTGB"":6.047203965565037E-4,""firstVolDivVol"":0.021789639925024733,""highestVolDivLTGB"":6.047203965565037E-4,""highestVolDivVol"":0.021789639925024733},{""code"":""000402.SZ"",""time"":1777512849642,""openTime"":null,""duration"":14134002,""updatedTime"":1777532400000,""firstVol"":5.17136E7,""highestVol"":5.24352E7,""firstVolDivLTGB"":0.017303308083530356,""firstVolDivVol"":0.5367544447330715,""highestVolDivLTGB"":0.01754475457174768,""highestVolDivVol"":0.5400129868328271}]", 09:34:09,40558228.98,1,33,000402
603030.SH,全筑股份,9.958506224066381,8239300,823930000,1068354659,0.7712139344917669,2.62,2.65,2.65,2.62,5415/5521,2831139846.35,4.036917856507424,涨停, 09:30:15,"[{""code"":""603030.SH"",""time"":1777512615914,""openTime"":1777512666711,""duration"":50797,""updatedTime"":1777512666711,""firstVol"":2468900.0,""highestVol"":2468900.0,""firstVolDivLTGB"":0.0018747339653105647,""firstVolDivVol"":0.24310246361684948,""highestVolDivLTGB"":0.0018747339653105647,""highestVolDivVol"":0.24310246361684948},{""code"":""603030.SH"",""time"":1777512705073,""openTime"":null,""duration"":14278571,""updatedTime"":1777532400000,""firstVol"":4857100.0,""highestVol"":1.67658E7,""firstVolDivLTGB"":0.003688189210948173,""firstVolDivVol"":0.1704508766265669,""highestVolDivLTGB"":0.012730938764471574,""highestVolDivVol"":0.5277093189050357}]", 09:31:45,21834145.0,1,17,603030
600322.SH,津投城开,10.080645161290322,2863200,286320000,841513560,0.34024407164633214,2.55,2.73,2.73,2.54,5426/5521,2297332018.8,8.117600386617656,涨停, 09:38:58,"[{""code"":""600322.SH"",""time"":1777513138775,""openTime"":1777513153775,""duration"":15000,""updatedTime"":1777513153775,""firstVol"":314100.0,""highestVol"":314100.0,""firstVolDivLTGB"":2.840734376413132E-4,""firstVolDivVol"":0.010267202892938865,""highestVolDivLTGB"":2.840734376413132E-4,""highestVolDivVol"":0.010267202892938865},{""code"":""600322.SH"",""time"":1777513185534,""openTime"":1777513367642,""duration"":182108,""updatedTime"":1777513367642,""firstVol"":3.12936E7,""highestVol"":3.12936E7,""firstVolDivLTGB"":0.028302071086189744,""firstVolDivVol"":0.9294772198539633,""highestVolDivLTGB"":0.028302071086189744,""highestVolDivVol"":0.9294772198539633},{""code"":""600322.SH"",""time"":1777513382642,""openTime"":1777525783614,""duration"":6984616,""updatedTime"":1777525783614,""firstVol"":1.50067E7,""highestVol"":2.67092E7,""firstVolDivLTGB"":0.013572126254861174,""firstVolDivVol"":0.39135228465166866,""highestVolDivLTGB"":0.02415591932712309,""highestVolDivVol"":0.6213456320803915},{""code"":""600322.SH"",""time"":1777525822104,""openTime"":null,""duration"":6577896,""updatedTime"":1777532400000,""firstVol"":6534900.0,""highestVol"":7244200.0,""firstVolDivLTGB"":0.005910192638147779,""firstVolDivVol"":0.10036860030181999,""highestVolDivLTGB"":0.006551686714298634,""highestVolDivVol"":0.11123940245144974}]", 13:10:22,7816536.0,3,17,600322
