股票代码,股票简称,最新价,chg_pct,p_close,p_open,涨跌幅:前复权[20260402],p_high,区间最低价:前复权[20000104-20001229],区间最低价:前复权日[20000104-20001229],区间最低价:前复权排名[20000104-20001229],p_low,区间最高价:前复权[20000104-20001229],区间最高价:前复权日[20000104-20001229],开盘价:前复权[20260402],最高价:前复权[20260402],最低价:前复权[20260402],收盘价:前复权[20260402],振幅[20260402],成交量[20260402],market_code,code,date
000892.SZ,欢瑞世纪,4.96,1.4314928425357931,6.09,6.06,-0.32733224,6.12,5.35666667,20000119,127/870,5.94,16.75,20001206,6.06,6.12,5.94,6.09,2.94599,2.71329E7,33,000892,20260402
600637.SH,东方明珠,9.98,-1.3833992094861542,9.3,9.58,-3.125,9.58,5.35617548,20000104,128/870,9.25,8.14554512,20001207,9.58,9.58,9.25,9.3,3.4375,3.266087E7,17,600637,20260402
600230.SH,沧州大化,18.97,-4.143506821627086,18.98,18.95,-0.10526316,19.19,5.30845972,20001207,129/870,18.73,6.20534479,20001220,18.95,19.19,18.73,18.98,2.421052,1.0671203E7,17,600230,20260402
000766.SZ,通化金马,24.67,3.135451505016722,19.77,19.87,-0.30257186,20.16,5.3,20000104,130/870,19.63,11.8,20001201,19.87,20.16,19.63,19.77,2.672718,1.9121603E7,33,000766,20260402
600088.SH,中视传媒,14.61,2.5983146067415674,14.29,14.31,-0.34867503,14.43,5.29473598,20000104,131/870,14.12,8.8555982,20001208,14.31,14.43,14.12,14.29,2.161785,3076805,17,600088,20260402
000756.SZ,新华制药,14.08,-1.262272089761569,15.13,15.1,-0.0660502,15.3,5.2544302,20000104,132/870,15.03,7.71027066,20000111,15.1,15.3,15.03,15.13,1.783355,7849261,33,000756,20260402
000821.SZ,ST京机,10.3,-0.866217516843117,11.61,12,-4.20792079,12,5.22012121,20000104,133/870,11.59,9.88678788,20001229,12,12,11.59,11.61,3.382838,2.0459197E7,33,000821,20260402
600191.SH,华资实业,12.7,-3.0534351145038197,11.8,12.11,-3.11986864,12.2,5.18112306,20000104,134/870,11.7,6.65700225,20000110,12.11,12.2,11.7,11.8,4.10509,5969123,17,600191,20260402
600094.SH,大名城,4.71,-0.4228329809725256,4.18,4.14,1.45631068,4.24,5.17416544,20000104,135/870,4.1,6.67218616,20001206,4.14,4.24,4.1,4.18,3.398058,2.8197006E7,17,600094,20260402
600744.SH,华银电力,8.54,-4.15263748597083,7.59,7.6,0.26420079,7.92,5.13445911,20000113,136/870,7.48,7.35945021,20001201,7.6,7.92,7.48,7.59,5.812417,1.26769756E8,17,600744,20260402
600206.SH,有研新材,27.37,2.0126723816623286,20.09,20.5,-2.66472868,20.6,5.13190247,20000117,137/870,19.92,6.87758148,20001221,20.5,20.6,19.92,20.09,3.294573,1.8064451E7,17,600206,20260402
000688.SZ,国城矿业,51.48,4.337251722740157,39.69,39.24,1.63892446,40.93,5.12159953,20000114,138/870,38.04,9.24716485,20001204,39.11,40.8,37.91,39.56,7.400768,3.0280243E7,33,000688,20260402
000635.SZ,英力特,8.16,-1.0909090909090893,8.45,8.55,-1.40023337,8.59,5.11541237,20000104,139/870,8.35,8.21059829,20001226,8.55,8.59,8.35,8.45,2.800466,4348300,33,000635,20260402
000813.SZ,德展健康,3.64,0.5524861878453043,3.63,3.58,0.83333333,3.68,5.10297134,20000106,140/870,3.57,6.16254902,20000128,3.58,3.68,3.57,3.63,3.055555,3.8679476E7,33,000813,20260402
600855.SH,航天长峰,18.62,1.416122004357307,16.86,17.02,-1.91972077,17.25,5.07757585,20000120,141/870,16.75,6.54068018,20000104,17.02,17.25,16.75,16.86,2.908667,6461831,17,600855,20260402
600130.SH,波导股份,4.62,0.43478260869566226,4.29,4.35,-1.60550459,4.39,5.0615942,20001211,142/870,4.28,5.59782609,20001212,4.35,4.39,4.28,4.29,2.522935,1.31104E7,17,600130,20260402
600223.SH,福瑞达,6.55,-0.4559270516717363,6.98,7.03,-0.85227273,7.03,5.04,20000113,143/870,6.93,9.32,20001227,7.03,7.03,6.93,6.98,1.420454,7209400,17,600223,20260402
600293.SH,三峡新材,3.16,-0.3154574132492046,3.19,3.25,-2.74390244,3.29,5.0352432,20001212,144/870,3.16,5.38644755,20001227,3.25,3.29,3.16,3.19,3.963414,2.5841317E7,17,600293,20260402
000537.SZ,绿发电力,9.89,-3.5121951219512137,9.96,10.15,-1.96850394,10.37,5.0330192,20000104,145/870,9.86,11.11432173,20001228,10.15,10.37,9.86,9.96,5.019685,5.1902406E7,33,000537,20260402
000889.SZ,中嘉博创,4.42,-8.108108108108103,3.3,3.39,-2.94117647,3.42,4.99799938,20000104,146/870,3.28,9.08488239,20000128,3.39,3.42,3.28,3.3,4.117647,2.136994E7,33,000889,20260402
600358.SH,国旅联合,5.89,-0.8417508417508537,6.06,6.13,-2.25806452,6.19,4.96275499,20001212,147/870,6.01,5.53540456,20001226,6.13,6.19,6.01,6.06,2.903225,7873500,17,600358,20260402
000695.SZ,滨海能源,15.5,-1.0217113665389537,12.87,13,-1.07609531,13.87,4.94161903,20000124,148/870,12.76,13.83283432,20001228,13,13.87,12.76,12.87,8.531898,2.9401605E7,33,000695,20260402
600822.SH,上海物贸,9.93,0.30303030303029654,10.04,10.16,-1.18110236,10.19,4.93076923,20000104,149/870,9.98,10.48974359,20001226,10.16,10.19,9.98,10.04,2.066929,2667800,17,600822,20260402
600339.SH,中油工程,4.07,0.24630541871922848,4.46,4.03,10.12345679,4.46,4.90911389,20001225,150/870,4.02,5.79433977,20001226,4.03,4.46,4.02,4.46,10.864197,2.1515381E8,17,600339,20260402
000702.SZ,正虹科技,7.13,1.8571428571428557,6.58,6.75,-1.64424514,6.8,4.90264423,20000124,151/870,6.49,12.99826389,20001213,6.75,6.8,6.49,6.58,4.633781,7697500,33,000702,20260402
600769.SH,祥龙电业,16.0,5.401844532279317,13.97,13.71,0.28715004,14.2,4.89102564,20000104,152/870,13.71,7.37179487,20001206,13.71,14.2,13.71,13.97,3.517587,9454190,17,600769,20260402
600283.SH,钱江水利,9.16,-1.0799136069114432,9.11,9.21,-1.51351351,9.26,4.88015873,20001211,153/870,9.09,6.07063492,20001226,9.21,9.26,9.09,9.11,1.837837,4486844,17,600283,20260402
000557.SZ,西部创业,4.7,0.21321961620468627,4.66,4.68,-0.85106383,4.71,4.86460234,20000104,154/870,4.64,27.7208189,20001229,4.68,4.71,4.64,4.66,1.489361,6832747,33,000557,20260402
000610.SZ,*ST西旅,7.75,-0.7682458386683689,8.55,8.93,-4.25531915,8.93,4.83249672,20000104,155/870,8.48,9.9380735,20001204,8.93,8.93,8.48,8.55,5.039193,1.17789E7,33,000610,20260402
600770.SH,综艺股份,7.62,-3.422053231939158,5.48,5.56,-1.96779964,5.58,4.80423868,20001228,156/870,5.43,7.96034294,20000111,5.56,5.58,5.43,5.48,2.683363,1.5432301E7,17,600770,20260402
600603.SH,广汇物流,5.86,0.34246575342466545,6.84,6.97,-1.0130246,6.97,4.80136054,20000104,157/870,6.77,7.66530612,20001227,6.97,6.97,6.77,6.84,2.894356,1.0514806E7,17,600603,20260402
000796.SZ,凯撒旅业,5.21,1.3618677042801612,5.2,5.34,-3.16573557,5.34,4.77000818,20000104,158/870,5.17,7.25596747,20001221,5.34,5.34,5.17,5.2,3.165735,3.59839E7,33,000796,20260402
000665.SZ,湖北广电,4.79,0.8421052631578955,4.82,4.95,-2.82258065,4.96,4.75179487,20000104,159/870,4.8,7.04666667,20001227,4.95,4.96,4.8,4.82,3.225806,1.37314E7,33,000665,20260402
600602.SH,云赛智联,21.77,-0.36613272311213657,22.17,23.32,-4.93138937,23.4,4.74727544,20000104,160/870,21.99,8.08084027,20001201,23.32,23.4,21.99,22.17,6.046312,7.4564691E7,17,600602,20260402
600771.SH,广誉远,16.76,-0.8284023668638877,17.28,17.14,0.8168028,17.4,4.7303207,20000105,161/870,17.09,7.92921931,20001205,17.14,17.4,17.09,17.28,1.808634,7218368,17,600771,20260402
000514.SZ,渝开发,4.93,1.2320328542094376,4.66,4.77,-2.30607966,4.77,4.72706326,20000104,162/870,4.62,6.45701375,20000128,4.77,4.77,4.62,4.66,3.144654,8056566,33,000514,20260402
000755.SZ,山西高速,5.03,-0.19841269841269418,5.17,5.2,-0.76775432,5.24,4.7076966,20000119,163/870,5.16,5.84821785,20001208,5.2,5.24,5.16,5.17,1.535508,4969600,33,000755,20260402
000968.SZ,蓝焰控股,9.15,0.32894736842106514,10.91,10.05,9.97983871,10.91,4.70662722,20001218,164/870,10.05,5.40485207,20001201,10.05,10.91,10.05,10.91,8.669354,3.7908912E7,33,000968,20260402
000505.SZ,京粮控股,6.61,2.959501557632405,6.89,6.84,0.58394161,6.98,4.66593782,20000117,165/870,6.81,10.14508925,20001205,6.84,6.98,6.81,6.89,2.481751,1.1107444E7,33,000505,20260402
600097.SH,开创国际,10.46,1.2584704743465709,10.81,10.95,-1.54826958,11.02,4.64869173,20000125,166/870,10.7,8.76147368,20001205,10.95,11.02,10.7,10.81,2.914389,3224500,17,600097,20260402
600758.SH,辽宁能源,3.98,-2.2113022113022187,4.38,4.3,0.4587156,4.43,4.626,20000124,167/870,4.21,8.61061538,20001227,4.3,4.43,4.21,4.38,5.045871,1.66586992E8,17,600758,20260402
000620.SZ,盈新发展,2.8,-0.3558718861210047,2.71,2.83,-4.57746479,2.84,4.61666667,20000104,168/870,2.7,10.30714286,20001201,2.83,2.84,2.7,2.71,4.929577,1.56996235E8,33,000620,20260402
000710.SZ,贝瑞基因,9.99,0.7056451612903254,10.81,10.71,0.83955224,11.41,4.60662526,20000114,169/870,10.5,16.22670807,20001229,10.71,11.41,10.5,10.81,8.488805,2.2337464E7,33,000710,20260402
600119.SH,*ST长投,6.15,3.885135135135142,6.0,6.18,-3.38164251,6.21,4.60617189,20000124,170/870,5.95,6.69975732,20001201,6.18,6.21,5.95,6.0,4.186795,6173200,22,600119,20260402
600287.SH,苏豪时尚,5.92,-0.16863406408094075,5.78,5.88,-1.1965812,5.89,4.57125211,20001212,171/870,5.72,5.08169057,20001229,5.88,5.89,5.72,5.78,2.905982,5458256,17,600287,20260402
600299.SH,安迪苏,13.29,-7.062937062937073,13.32,13.25,0.90909091,13.56,4.57049704,20001215,172/870,13.11,5.13459961,20001201,13.25,13.56,13.11,13.32,3.40909,1.6722143E7,17,600299,20260402
000099.SZ,中信海直,17.67,-0.897363993269751,16.85,17.26,-2.60115607,17.26,4.55559526,20001201,173/870,16.83,5.50256496,20001221,17.26,17.26,16.83,16.85,2.485549,7889772,33,000099,20260402
000799.SZ,酒鬼酒,42.7,0.35252643948297463,43.12,43.1,-0.78232858,43.86,4.54833333,20000104,174/870,42.95,6.79,20001228,43.1,43.86,42.95,43.12,2.093879,5452732,33,000799,20260402
000533.SZ,顺钠股份,12.63,-3.954372623574141,14.12,14.66,-3.94557823,14.94,4.54731884,20000107,175/870,14.01,7.07630435,20001229,14.66,14.94,14.01,14.12,6.32653,6.4746507E7,33,000533,20260402
600203.SH,福日电子,12.21,0.5766062602965427,10.89,11.06,-1.71480144,11.11,4.51659381,20000104,176/870,10.8,8.59066788,20001201,11.06,11.11,10.8,10.89,2.797833,7396400,17,600203,20260402
000529.SZ,广弘控股,5.66,-0.5272407732864718,5.79,5.8,0,5.86,4.49154545,20000104,177/870,5.75,6.70063636,20001205,5.8,5.86,5.75,5.79,1.899827,5022200,33,000529,20260402
000955.SZ,欣龙控股,5.2,0.38610038610039504,4.89,4.96,-2.00400802,4.98,4.49084715,20000104,178/870,4.87,6.21464782,20001205,4.96,4.98,4.87,4.89,2.204408,1.01478E7,33,000955,20260402
000820.SZ,*ST节能,3.75,-3.1007751937984525,3.41,3.4,0.29411765,3.57,4.4875,20000128,179/870,3.38,8.1,20001204,3.4,3.57,3.38,3.41,5.588235,9158934,33,000820,20260402
000045.SZ,深纺织A,12.01,2.561912894961562,12.77,13.55,-6.72023375,13.6,4.47541844,20000104,180/870,12.75,8.23428369,20001211,13.55,13.6,12.75,12.77,6.208911,2.126175E7,33,000045,20260402
000669.SZ,ST金鸿,4.19,-2.7842227378190074,4.83,5.01,-3.97614314,5.06,4.4582133,20000104,181/870,4.82,6.39573801,20001220,5.01,5.06,4.82,4.83,4.771371,2.5851746E7,33,000669,20260402
600839.SH,四川长虹,8.74,0.807381776239911,8.6,8.75,-2.0501139,8.75,4.44913433,20001228,182/870,8.56,5.76654726,20000110,8.75,8.75,8.56,8.6,2.164009,4.4801172E7,17,600839,20260402
600178.SH,东安动力,10.2,-1.1627906976744282,11.16,11.14,-0.35714286,11.32,4.40734558,20000104,183/870,11.1,6.56119174,20001205,11.14,11.32,11.1,11.16,1.964285,3618500,17,600178,20260402
000922.SZ,佳电股份,14.78,0.7498295841854086,13.46,13.73,-2.3222061,13.87,4.38021078,20000117,184/870,13.34,6.04994118,20001226,13.73,13.87,13.34,13.46,3.846153,6458194,33,000922,20260402
600117.SH,西宁特钢,2.61,0.7722007722007729,2.6,2.65,-2.2556391,2.65,4.36112751,20000124,185/870,2.59,5.61532168,20001205,2.65,2.65,2.59,2.6,2.255639,1.2292271E7,17,600117,20260402
000593.SZ,德龙汇能,25.3,-5.278921752152751,16.98,15.7,8.15286624,17.27,4.35980392,20000113,186/870,15.5,8.61411171,20001218,15.7,17.27,15.5,16.98,11.273885,3.7218501E7,33,000593,20260402
000605.SZ,渤海股份,7.2,0.9817671809256702,6.77,6.92,-1.74165457,6.97,4.3543609,20000104,187/870,6.67,9.65981203,20001201,6.92,6.97,6.67,6.77,4.354136,6482573,33,000605,20260402
000856.SZ,冀东装备,10.3,2.487562189054726,10.84,11.38,-5.49258936,11.46,4.34401709,20000124,188/870,10.72,6.90555556,20001226,11.38,11.46,10.72,10.84,6.451612,1.8009701E7,33,000856,20260402
000886.SZ,海南高速,5.53,2.7881040892193374,5.6,5.69,-2.0979021,5.72,4.32014388,20000104,189/870,5.58,6.35611511,20001201,5.69,5.72,5.58,5.6,2.447552,1.0706E7,33,000886,20260402
600728.SH,佳都科技,5.34,-3.7837837837837833,5.55,5.65,-2.28873239,5.67,4.29692463,20000104,190/870,5.52,6.67451587,20001229,5.65,5.67,5.52,5.55,2.640845,1.86577E7,17,600728,20260402
000965.SZ,天保基建,3.73,2.4725274725274686,3.65,3.71,-1.88172043,3.71,4.29151607,20001215,191/870,3.62,4.75432599,20001204,3.71,3.71,3.62,3.65,2.419354,3.017901E7,33,000965,20260402
600843.SH,上工申贝,8.72,2.3474178403755994,9.32,9.48,-1.68776371,9.51,4.28289225,20000104,192/870,9.24,10.00595463,20001222,9.48,9.51,9.24,9.32,2.848101,6863200,17,600843,20260402
000890.SZ,法尔胜,15.66,-8.953488372093018,15.9,15.5,3.92156863,15.99,4.2781574,20000104,193/870,15.13,9.57305872,20001221,15.5,15.99,15.13,15.9,5.620915,9.7876059E7,33,000890,20260402
000908.SZ,ST景峰,7.12,-3.3921302578018997,7.52,7.8,-4.81012658,7.9,4.25080995,20000104,194/870,7.51,7.29515949,20000128,7.8,7.9,7.51,7.52,4.936708,4.1823657E7,33,000908,20260402
600778.SH,友好集团,6.83,1.7883755588673638,6.29,6.5,-3.23076923,6.5,4.23641827,20000106,195/870,6.22,8.92391827,20001222,6.5,6.5,6.22,6.29,4.307692,8942500,17,600778,20260402
600838.SH,上海九百,9.59,-0.10416666666666445,10.03,10.15,-1.8590998,10.21,4.2189783,20000104,196/870,9.97,6.00596055,20001227,10.15,10.21,9.97,10.03,2.348336,6959709,17,600838,20260402
000570.SZ,苏常柴A,6.42,-1.3824884792626706,5.57,5.68,-2.28070175,5.73,4.2024188,20000117,197/870,5.51,6.82324242,20001205,5.68,5.73,5.51,5.57,3.859649,1.09276E7,33,000570,20260402
600726.SH,华电能源,6.59,-7.183098591549293,5.32,5.92,-9.98307953,6.07,4.17295455,20000117,198/870,5.32,7.65306818,20001218,5.92,6.07,5.32,5.32,12.690355,4.13483532E8,17,600726,20260402
600336.SH,澳柯玛,7.55,1.342281879194626,7.0,7.17,-2.23463687,7.17,4.14971831,20001229,199/870,6.95,4.57225352,20001229,7.17,7.17,6.95,7.0,3.072625,9620100,17,600336,20260402
600605.SH,汇通能源,31.6,-1.7718371153248376,26.65,27.98,-4.71934215,27.98,4.14948848,20000124,200/870,26.49,7.70248387,20001208,27.94,27.94,26.45,26.61,5.327136,3186760,17,600605,20260402
000901.SZ,航天科技,24.0,3.359173126614992,21.86,22.4,-1.97309417,22.67,4.14195862,20000117,201/870,21.66,5.4648117,20001221,22.4,22.67,21.66,21.86,4.529147,1.707042E7,33,000901,20260402
600222.SH,太龙药业,6.8,-3.2716927453769618,7.47,7.29,0.13404826,7.61,4.1383982,20000104,202/870,7.29,5.75667864,20000119,7.29,7.61,7.29,7.47,4.289544,4.7060709E7,17,600222,20260402
000034.SZ,神州数码,37.67,0.61431623931625,32.26,33.8,-5.42362943,33.87,4.13348998,20000104,203/870,31.98,8.74973633,20001204,33.8,33.87,31.98,32.26,5.540897,2.2862009E7,33,000034,20260402
600163.SH,中闽能源,6.17,0.0,6.47,6.71,-5.8224163,6.9,4.12525333,20000104,204/870,6.34,6.23822807,20001206,6.71,6.9,6.34,6.47,8.151382,1.15971932E8,17,600163,20260402
600316.SH,洪都航空,36.61,2.006129841181384,38.46,39,-1.76245211,39.55,4.12231548,20001225,205/870,38.19,5.33759325,20001215,39,39.55,38.19,38.46,3.473818,5054202,17,600316,20260402
000430.SZ,ST张家界,7.73,-1.7789072426937698,7.35,7.45,-1.20967742,7.48,4.11345682,20000124,206/870,7.33,6.66910926,20001205,7.45,7.48,7.33,7.35,2.016129,2476400,33,000430,20260402
000952.SZ,广济药业,7.39,1.650618982118296,7.32,7.43,-1.61290323,7.52,4.10862935,20000104,207/870,7.28,6.88063886,20001228,7.43,7.52,7.28,7.32,3.225806,8181400,33,000952,20260402
600860.SH,京城股份,10.79,0.27881040892192716,11.19,11.31,-2.69565217,11.7,4.10753623,20000128,208/870,11.13,9.81405797,20001204,11.31,11.7,11.13,11.19,4.956521,1.4177705E7,17,600860,20260402
600841.SH,动力新科,8.3,0.6060606060606146,8.33,8.78,-5.12528474,8.78,4.084625,20000104,209/870,8.21,8.272125,20001208,8.78,8.78,8.21,8.33,6.492027,2.09864E7,17,600841,20260402
600212.SH,绿能慧充,7.06,-5.740987983978646,7.11,7.26,-2.4691358,7.26,4.06893491,20000128,210/870,7.08,5.68136095,20001205,7.26,7.26,7.08,7.11,2.469135,9584229,17,600212,20260402
000153.SZ,丰原药业,6.45,-0.3091190108191588,6.76,6.73,0.74515648,6.81,4.06534392,20001211,211/870,6.69,4.56798942,20001229,6.73,6.81,6.69,6.76,1.788375,1.5896727E7,33,000153,20260402
000504.SZ,*ST生物,9.18,-3.2665964172813537,10.13,10.04,0.49603175,10.14,4.06153846,20000124,212/870,9.99,16.00769231,20001212,10.04,10.14,9.99,10.13,1.488095,2354800,33,000504,20260402
000548.SZ,湖南投资,5.33,-0.559701492537318,5.48,5.52,-0.54446461,5.55,4.05631579,20000104,213/870,5.43,5.71421053,20001214,5.52,5.55,5.43,5.48,2.177858,9340600,33,000548,20260402
600657.SH,信达地产,3.11,1.3029315960912065,3.0,3.06,-2.91262136,3.09,4.05349742,20000104,214/870,2.98,6.57284836,20000128,3.06,3.09,2.98,3.0,3.55987,1.56877E7,17,600657,20260402
000096.SZ,广聚能源,9.73,-0.20512820512820076,10.21,10.14,0.88932806,10.25,4.04658088,20001218,215/870,10.1,4.59805147,20001204,10.14,10.25,10.1,10.21,1.482213,9928900,33,000096,20260402
600861.SH,北京人力,15.9,-0.9345794392523387,16.17,16.25,-0.73664825,16.27,4.042,20000104,216/870,16.08,8.862,20000128,16.25,16.27,16.08,16.17,1.166359,1940481,17,600861,20260402
000692.SZ,惠天热电,5.0,0.8064516129032265,4.26,4.38,-4.69798658,4.8,4.01641528,20000128,217/870,4.15,4.92509728,20001225,4.38,4.8,4.15,4.26,14.541387,5.9536076E7,33,000692,20260402
600654.SH,中安科,3.92,-3.4482758620689578,3.31,3.36,-1.78041543,3.41,4.00559023,20000104,218/870,3.29,6.15889038,20001225,3.36,3.41,3.29,3.31,3.56083,3.4334518E7,17,600654,20260402
600882.SH,妙可蓝多,20.68,1.57170923379175,17.96,18.51,-3.44086022,18.58,3.99832016,20000104,219/870,17.86,6.62677866,20001208,18.51,18.58,17.86,17.96,3.870967,6998600,17,600882,20260402
000917.SZ,电广传媒,8.74,-1.4656144306651524,9.29,9.67,-5.20408163,9.69,3.9940812,20000117,220/870,9.19,6.02005003,20000128,9.67,9.69,9.19,9.29,5.10204,5.5733118E7,33,000917,20260402
000008.SZ,神州高铁,2.69,-0.3703703703703789,3.12,3.24,-4.58715596,3.28,3.97651341,20000104,221/870,3.01,8.66808429,20000128,3.24,3.28,3.01,3.12,8.25688,4.51534482E8,33,000008,20260402
600133.SH,东湖高新,8.98,1.0123734533183335,8.67,8.78,-1.81200453,8.83,3.9347265,20000117,222/870,8.57,6.81677778,20001222,8.78,8.83,8.57,8.67,2.944507,1.2808846E7,17,600133,20260402
600618.SH,氯碱化工,12.87,0.7830853563038344,12.38,12.63,-2.3659306,12.66,3.92640178,20000124,223/870,12.28,9.62888112,20001225,12.63,12.66,12.28,12.38,2.996845,8331176,17,600618,20260402
600844.SH,金煤科技,3.73,4.1899441340782095,4.45,4.25,1.59817352,4.77,3.92307692,20000124,224/870,4.17,6.76923077,20001208,4.25,4.77,4.17,4.45,13.69863,1.91857932E8,17,600844,20260402
600679.SH,上海凤凰,11.23,0.8078994614003577,11.88,12.02,-1.16472546,12.04,3.91484505,20000124,225/870,11.82,12.49259823,20001225,12.02,12.04,11.82,11.88,1.830282,2824511,17,600679,20260402
000716.SZ,黑芝麻,5.14,-0.7722007722007729,5.23,5.29,-1.1342155,5.3,3.90929371,20000107,226/870,5.18,5.05265035,20001225,5.29,5.3,5.18,5.23,2.268431,6787688,33,000716,20260402
000561.SZ,烽火电子,9.51,2.3681377825619014,9.52,9.61,-1.55118925,9.74,3.90666667,20000128,227/870,9.44,7.77333333,20001205,9.61,9.74,9.44,9.52,3.102378,6860756,33,000561,20260402
000066.SZ,中国长城,19.82,9.988901220865708,14.43,14.8,-2.82828283,14.8,3.8911696,20000104,228/870,14.31,6.19189838,20001221,14.8,14.8,14.31,14.43,3.299663,5.1073178E7,33,000066,20260402
600645.SH,中源协和,25.87,-2.192816635160674,31.58,32.94,-4.12871888,32.94,3.88991933,20000112,229/870,31.01,8.58947182,20001201,32.94,32.94,31.01,31.58,5.859137,2.9853854E7,17,600645,20260402
600624.SH,ST复华,4.62,4.999999999999994,4.69,4.72,-0.63559322,4.77,3.87053103,20000114,230/870,4.67,6.09645977,20001220,4.72,4.77,4.67,4.69,2.118644,4126141,22,600624,20260402
000609.SZ,*ST中迪,14.42,5.0254916241806225,8.46,8.57,-2.19653179,8.64,3.83916873,20000119,231/870,8.29,6.02457737,20001204,8.57,8.64,8.29,8.46,4.046242,9162000,33,000609,20260402
600100.SH,同方股份,7.98,-0.12515644555694352,7.78,8.03,-3.35403727,8.05,3.80145784,20000104,232/870,7.73,7.32798365,20001201,8.03,8.05,7.73,7.78,3.975155,3.8883256E7,17,600100,20260402
000158.SZ,常山北明,17.2,-0.9216589861751161,17.17,17.45,-2.16524217,17.54,3.79712763,20001201,233/870,17.1,4.22930557,20001227,17.45,17.54,17.1,17.17,2.507122,1.6599473E7,33,000158,20260402
600099.SH,林海股份,11.7,1.5624999999999976,11.21,11.28,-0.8841733,11.51,3.78259596,20000128,234/870,11.11,8.83941414,20001211,11.28,11.51,11.11,11.21,3.536693,6464401,17,600099,20260402
000785.SZ,居然智家,2.58,-1.5267175572519096,2.41,2.46,-2.03252033,2.46,3.7787852,20000104,235/870,2.4,11.12205344,20001229,2.46,2.46,2.4,2.41,2.439024,4.9419202E7,33,000785,20260402
600698.SH,湖南天雁,7.31,0.6887052341597771,7.68,7.75,0.39215686,7.98,3.77692308,20000128,236/870,7.47,5.5,20001204,7.75,7.98,7.47,7.68,6.666666,4.3425219E7,17,600698,20260402
000798.SZ,中水渔业,9.31,0.5399568034557313,10.28,10.2,0.390625,10.3,3.76929952,20000105,237/870,10.12,6.6292029,20001226,10.2,10.3,10.12,10.28,1.757812,9229400,33,000798,20260402
600876.SH,凯盛新能,9.43,-5.0352467270896275,9.47,10,-6.0515873,10.03,3.76760563,20000128,238/870,9.38,7.74647887,20001205,10,10.03,9.38,9.47,6.448412,1.0782336E7,17,600876,20260402
600796.SH,钱江生化,6.34,-0.3144654088050387,6.61,6.65,-0.45180723,6.68,3.73092516,20000117,239/870,6.51,5.69941375,20001211,6.65,6.68,6.51,6.61,2.56024,9683840,17,600796,20260402
000736.SZ,*ST中地,5.5,0.3649635036496272,4.95,5.04,-2.17391304,5.06,3.71314351,20000113,240/870,4.85,8.04631107,20001205,5.04,5.06,4.85,4.95,4.150197,5679010,33,000736,20260402
600081.SH,东风科技,11.29,3.388278388278381,11.14,11.3,-1.59010601,11.3,3.6873459,20000104,241/870,11.09,10.15747833,20001204,11.3,11.3,11.09,11.14,1.855123,1413915,17,600081,20260402
600151.SH,航天机电,14.51,4.614275414563811,13.1,13.18,-0.98261527,13.43,3.67780292,20000104,242/870,13,5.99339598,20001222,13.18,13.43,13,13.1,3.250188,3.0082039E7,17,600151,20260402
600714.SH,金瑞矿业,22.1,10.004977600796424,17.48,17.6,-0.45558087,18.04,3.64782131,20000104,243/870,17.41,10.57567606,20001215,17.6,18.04,17.41,17.48,3.587699,1.4825003E7,17,600714,20260402
000678.SZ,襄阳轴承,11.64,1.3054830287206296,13.06,12.69,0.69390902,13.12,3.64126528,20000117,244/870,12.58,6.93925234,20001207,12.69,13.12,12.58,13.06,4.163454,2.8968754E7,33,000678,20260402
000737.SZ,北方铜业,14.34,3.0913012221423415,13.16,13.46,-3.09278351,13.5,3.62190883,20000104,245/870,13.06,4.96901235,20001204,13.46,13.5,13.06,13.16,3.240058,2.772291E7,33,000737,20260402
000553.SZ,安道麦A,6.82,10.000000000000002,6.31,6.45,-1.5600624,6.51,3.62085246,20000104,246/870,6.26,5.1167541,20000125,6.45,6.51,6.26,6.31,3.900156,1.31138E7,33,000553,20260402
000920.SZ,沃顿科技,11.52,-2.372881355932213,11.2,11.42,-2.69331017,11.58,3.61554309,20000104,247/870,11.11,5.37667669,20001225,11.42,11.58,11.11,11.2,4.083405,7328300,33,000920,20260402
000509.SZ,华塑控股,3.59,1.1267605633802829,3.69,3.83,-3.90625,3.9,3.61428571,20000119,248/870,3.63,4.57692308,20000128,3.83,3.9,3.63,3.69,7.03125,5.72396E7,33,000509,20260402
000519.SZ,中兵红箭,17.74,2.0713463751438406,16.87,16.8,-0.53066038,17.02,3.59338836,20000118,249/870,16.7,6.38801948,20001204,16.8,17.02,16.7,16.87,1.886792,1.9945318E7,33,000519,20260402
000506.SZ,招金黄金,16.0,1.1378002528444988,16.79,17.49,-4.8185941,17.49,3.57530864,20000104,250/870,16.57,8.35308642,20001201,17.49,17.49,16.57,16.79,5.215419,3.3279695E7,33,000506,20260402
000546.SZ,金圆股份,7.72,4.748982360922654,6.42,6.31,0.78492936,6.77,3.57050847,20000124,251/870,6.3,8.32474576,20001212,6.31,6.77,6.3,6.42,7.378335,7.5762E7,33,000546,20260402
600318.SH,新力金融,7.85,-0.2541296060991164,7.32,7.47,-2.65957447,7.52,3.55344262,20001211,252/870,7.28,4.48786885,20001208,7.47,7.52,7.28,7.32,3.191489,1.572763E7,17,600318,20260402
600621.SH,华鑫股份,14.14,-0.7719298245613995,13.85,14.14,-2.32722144,14.16,3.55123077,20000117,253/870,13.81,7.1776044,20001227,14.14,14.16,13.81,13.85,2.468265,9546437,17,600621,20260402
