股票代码,股票简称,最新价,chg_pct,分时买二量[20260408 09:15],{(}分时买二量[20260408 09:15]{*}100.0{)},自由流通股[20260408],yedan_pct,分时买一量[20260430 09:25],{(}分时买一量[20260430 09:25]{*}100.0{)},自由流通股[20260430],open_seal_pct,分时涨跌幅:前复权[20260430 09:25],涨停次数[20260428-20260430],涨停次数排名[20260428-20260430],区间成交额[20260428-20260430],区间振幅[20260428-20260430],分时买三量[20260408 09:15],分时买四量[20260408 09:15],分时买五量[20260408 09:15],分时成交量[20260430 09:25],分时成交额[20260430 09:25],分时换手率[20260430 09:25],分时收盘价:不复权[20260430 09:25],分时买三量[20260430 09:25],分时买四量[20260430 09:25],分时买五量[20260430 09:25],market_code,code,date
000007.SZ,全新好,15.51,10.0,1600.0,160000,230074655,0.0006954264475589456,2600.0,260000.0,230074655,0.0011300679772832866,0.07092198581559739,1,38/248,467594711.0,12.88475304223335,0.0,0.0,0.0,10700,150977.0,0.0030884861915976064,14.11,900.0,4300.0,500.0,33,000007,20260408
000628.SZ,高新发展,66.18,10.00664893617023,11300.0,1130000,165316285,0.006835382249244229,2800.0,280000.0,165316285,0.0016937230352109594,-0.3158244680851019,1,38/248,2678094314.0,13.20153061224491,0.0,0.0,0.0,149900,8989503.0,0.07797602130706487,59.97,400.0,4200.0,300.0,33,000628,20260408
000783.SZ,长江证券,7.99,10.055096418732788,41600.0,4160000,3146118532,0.0013222642305709541,92800.0,9280000.0,3146118532,0.0029496663605044363,8.1267217630854,1,38/248,3350047837.0,11.360448807854144,0.0,0.0,0.0,10962300,86054055.0,0.1982306581319983,7.85,691100.0,627800.0,110000.0,33,000783,20260408
000790.SZ,华神科技,4.57,10.120481927710841,22800.0,2280000,511183333,0.004460239316918417,1000.0,100000.0,511183333,0.00019562453144379024,2.409638554216853,1,38/248,355277434.09999996,15.538847117794488,0.0,0.0,0.0,683500,2904875.0,0.10977898440398638,4.25,36400.0,21000.0,100.0,33,000790,20260408
000833.SZ,粤桂股份,31.72,9.986130374479885,7200.0,720000,370758377,0.0019419655621159438,17200.0,1720000.0,370758377,0.004639139953943643,1.4216366158113836,1,38/248,4849689690.0,16.35036496350365,0.0,0.0,0.0,572300,16739775.0,0.12614005827692734,29.25,4100.0,100.0,500.0,33,000833,20260408
001218.SZ,丽臣实业,27.63,9.992038216560502,1300.0,130000,77573170,0.0016758371483336313,675412.0,67541200.0,77573170,0.870677323100242,9.992038216560495,1,38/248,195448239.60000002,15.283483976992601,0.0,0.0,0.0,534188,14759614.0,0.4524671405509534,27.63,18000.0,100.0,100.0,33,001218,20260408
002158.SZ,汉钟精机,27.61,9.999999999999991,100.0,10000,205589334,4.864065564802112e-05,200.0,20000.0,205589334,9.728131129604224e-05,0.19920318725097363,1,38/248,728294410.0,10.376633358954649,0.0,0.0,0.0,11000,276650.0,0.002061597442947465,25.15,1100.0,100.0,1400.0,33,002158,20260408
002181.SZ,粤传媒,16.49,10.00667111407604,1525100.0,152510000,370053722,0.41212935023526126,5520.0,552000.0,370053722,0.0014916753087001783,1.4009339559706513,1,38/248,4542262510.0,16.387726638772648,0.0,0.0,0.0,2481680,37721536.0,0.21873943049111597,15.2,6000.0,400.0,55900.0,33,002181,20260408
002453.SZ,华软科技,5.61,10.000000000000014,200.0,20000,416798337,4.79848363694407e-05,39500.0,3950000.0,416798337,0.009477005182964538,0.9803921568627638,1,38/248,295759518.9,15.91836734693878,0.0,0.0,0.0,289000,1488350.0,0.04795483775994789,5.15,135300.0,300.0,46200.0,33,002453,20260408
002685.SZ,华东重机,9.15,9.975961538461538,8600.0,860000,884305947,0.0009725140975445685,100.0,10000.0,884305947,1.1308303459820563e-05,0.36057692307691624,1,38/248,2628392197.0,16.25310173697271,0.0,0.0,0.0,385900,3222265.0,0.03830061715921283,8.35,9400.0,2200.0,200000.0,33,002685,20260408
002785.SZ,万里石,51.16,9.997849924747364,1500.0,150000,159786662,0.0009387516963086694,4100.0,410000.0,159786662,0.0025659213032436963,3.9776392173726194,1,38/248,2386028396.0,17.08193041526375,0.0,0.0,0.0,140000,6770400.0,0.0723532821823536,48.36,6000.0,100.0,3000.0,33,002785,20260408
002856.SZ,*ST美芝,13.78,5.03048780487805,1800.0,180000,79521355,0.0022635429187543394,21345240,2134524000.0,79521355,26.84214825061771,5.030487804878048,1,38/248,214125702.8,8.079268292682917,0.0,0.0,0.0,1127260,15533643.0,0.9097817420477812,13.78,300.0,2000.0,200.0,33,002856,20260408
002929.SZ,润建股份,59.68,10.009216589861751,4200.0,420000,156959399,0.0026758512244303384,45049.0,4504900.0,158336303,0.028451466370286543,3.557603686635935,1,38/248,3047470610.0,10.677506775067744,0.0,0.0,0.0,463351,26031059.0,0.21862619746184003,56.18,16800.0,32000.0,3900.0,33,002929,20260408
002977.SZ,*ST天箭,27.11,4.99612703330751,100.0,10000,48902170,0.0002044899030043043,34400.0,3440000.0,48902170,0.07034452663348068,-0.6584043377227067,1,38/248,672072137.0,8.82673447148565,0.0,0.0,0.0,127800,3278070.0,0.19175607906532266,25.65,900.0,200.0,100.0,33,002977,20260408
002990.SZ,盛视科技,53.83,9.991826726604007,2800.0,280000,82821888,0.0033807488184765845,3400.0,340000.0,86745063,0.003919531420479803,0.14303228442991145,1,38/248,2416712578.0,17.86447638603695,0.0,0.0,0.0,204200,10007842.0,0.14795111292384633,49.01,100.0,600.0,4100.0,33,002990,20260408
300885.SZ,海昌新材,28.64,19.98324256388772,7450.0,745000,88608775,0.008407745169708079,2700.0,270000.0,88608775,0.0030471022762700423,2.639296187683282,1,38/248,1171911353.0,25.179552175749897,0.0,0.0,0.0,93400,2288300.0,0.05592219151524441,24.5,200.0,100.0,8200.0,33,300885,20260408
600208.SH,衢州发展,4.55,9.903381642512082,153900.0,15390000,3673477791,0.004189490416331198,219800.0,21980000.0,3673477791,0.005983430757047417,1.6908212560386549,1,38/248,3066909727.0,11.267605633802805,0.0,0.0,0.0,2149300,9048553.0,0.025262176513737994,4.21,64900.0,11900.0,12400.0,17,600208,20260408
600246.SH,万通发展,11.28,10.048780487804873,800.0,80000,1540528287,5.1930237617246686e-05,76320.0,7632000.0,1540528287,0.004954144668685334,0.6829268292682933,1,38/248,3758996283.0,11.340206185567002,0.0,0.0,0.0,1379580,14237266.0,0.07297772404248563,10.32,29300.0,62600.0,486700.0,17,600246,20260408
600433.SH,冠豪高新,4.84,9.999999999999988,6300.0,630000,1047863945,0.000601223091037835,8900.0,890000.0,1047863945,0.0008493469063867829,-1.363636363636378,1,38/248,2462859538.0,12.95454545454546,0.0,0.0,0.0,1444900,6270866.0,0.08255254206058446,4.34,93200.0,95500.0,486400.0,17,600433,20260408
601106.SH,中国一重,4.54,9.927360774818405,35900.0,3590000,2751530356,0.0013047284730737675,37200.0,3720000.0,2751530356,0.0013519749080318705,0.7263922518159882,1,38/248,1181392052.0,11.722488038277518,0.0,0.0,0.0,249200,1036672.0,0.0036338274724162906,4.16,16400.0,66600.0,70300.0,17,601106,20260408
601588.SH,北辰实业,2.0,9.890109890109885,77500.0,7750000,1339061897,0.0057876338781373,539694.0,53969400.0,1337027697,0.04036520718388678,-0.5494505494505475,1,38/248,477559905.0,16.666666666666668,0.0,0.0,0.0,845306,1530003.9,0.03177842105263158,1.81,356800.0,747000.0,493200.0,17,601588,20260408
603045.SH,福达合金,46.68,9.990574929311975,600.0,60000,101226949,0.000592727535431301,17932860,1793286000.0,101226949,17.715499851724267,9.990574929311968,1,38/248,727028056.0,18.756194251734392,0.0,0.0,0.0,443040,20681107.0,0.32709918638285734,46.68,3000.0,200.0,100.0,17,603045,20260408
603131.SH,上海沪工,22.52,10.014655593551542,1200.0,120000,202457922,0.0005927157545358981,49300.0,4930000.0,202457922,0.02435073891551648,-0.09770395701025336,1,38/248,668950332.0,14.230019493177378,0.0,0.0,0.0,9800,200410.0,0.002908812699235119,20.45,400.0,400.0,400.0,17,603131,20260408
603190.SH,亚通精工,28.33,10.01941747572815,200.0,20000,40519480,0.0004935897499178173,37500.0,3750000.0,40519480,0.09254807810959075,7.2233009708737805,1,38/248,223505227.0,13.111545988258309,0.0,0.0,0.0,158800,4384468.0,0.3862282674242578,27.61,200.0,600.0,600.0,17,603190,20260408
603360.SH,百傲化学,22.66,9.999999999999995,9200.0,920000,312230475,0.002946541332968859,4600.0,460000.0,312230475,0.0014732706664844295,0.14563106796114944,1,38/248,2021685578.0,18.221638195356988,0.0,0.0,0.0,1822300,37594049.0,0.2580344044947551,20.63,101600.0,100900.0,57300.0,17,603360,20260408
603389.SH,*ST亚振,61.82,4.993206521739126,100.0,10000,103877487,9.626724989987485e-05,500.0,50000.0,103877487,0.0004813362494993742,4.789402173913038,1,38/248,432770889.0,19.054652880354507,0.0,0.0,0.0,156500,9656050.0,0.05956186822555109,61.7,100.0,300.0,800.0,22,603389,20260408
603398.SH,*ST沐邦,12.45,4.974704890387858,22700.0,2270000,281053440,0.008076755794200563,1864400.0,186440000.0,281053440,0.6633613877844726,4.974704890387849,1,38/248,268926603.0,12.857142857142852,0.0,0.0,0.0,545200,6787740.0,0.12572596714700227,12.45,1000.0,50300.0,500.0,22,603398,20260408
603559.SH,ST通脉,7.64,4.945054945054937,4900.0,490000,287183956,0.0017062234493350318,8900.0,890000.0,287183956,0.0030990589181799557,0.9615384615384581,1,38/248,165162351.0,10.126582278481008,0.0,0.0,0.0,63300,465255.0,0.015774640289045835,7.35,14600.0,1800.0,25000.0,22,603559,20260408
603580.SH,*ST艾艾,21.21,5.000000000000008,10300.0,1030000,42632200,0.0241601418646,1740800.0,174080000.0,42632200,4.083298539601522,5.000000000000004,1,38/248,76401443.0,10.131712259371835,0.0,0.0,0.0,44600,945966.0,0.034130946513898794,21.21,100.0,1600.0,100.0,22,603580,20260408
603687.SH,大胜达,17.18,9.987195902688864,1920100.0,192010000,277459753,0.6920282957218664,3200.0,320000.0,277459753,0.0011533204240976888,-0.1280409731113874,1,38/248,3040974991.0,13.531553398058255,0.0,0.0,0.0,429500,6700200.0,0.07808638519167682,15.6,5400.0,200.0,9200.0,17,603687,20260408
603828.SH,*ST利达,4.79,5.043859649122817,2500.0,250000,365041203,0.0006848541971301798,0.0,0.0,365041203,0.0,-5.043859649122795,1,38/248,60903134.0,9.791666666666663,0.0,0.0,0.0,304200,1317186.0,0.05104543937651402,4.33,0.0,0.0,0.0,22,603828,20260408
603897.SH,长城科技,52.36,9.999999999999995,1400.0,140000,85992381,0.0016280512107229592,17600.0,1760000.0,85992381,0.02046692950623149,1.8907563025210017,1,38/248,1215766522.0,11.06776180698152,0.0,0.0,0.0,47800,2318300.0,0.02315491186816682,48.5,500.0,400.0,500.0,17,603897,20260408
605222.SH,起帆电缆,36.37,10.012099213551105,6900.0,690000,124276427,0.005552139023114979,300.0,30000.0,124276427,0.00024139734883108605,-0.6654567453115545,1,38/248,2211883509.0,11.184210526315796,0.0,0.0,0.0,138900,4561476.0,0.03363983550561219,32.84,73300.0,100.0,300.0,17,605222,20260408
688256.SH,寒武纪,1699.96,20.00028236024932,7274.0,727400,202503983,0.003592028113343331,47300.0,4730000.0,205838929,0.02297913238753783,4.120341938261918,1,38/248,51528103600.0,26.025266819977606,0.0,0.0,0.0,217826,321293350.0,0.05165607317895481,1475.0,200.0,400.0,4517.0,17,688256,20260408
688699.SH,明微电子,55.43,20.004329941545794,335.0,33500,60528395,0.0005534592483412125,1585.0,158500.0,60528395,0.002618605697375587,10.261961463520253,1,38/248,535541490.0,22.731164383561637,0.0,0.0,0.0,226145,11517564.9,0.20546562456389264,50.93,23256.0,2400.0,1600.0,17,688699,20260408
