股票代码,股票简称,最新价,chg_pct,分时买二量[20260429 09:15],{(}分时买二量[20260429 09:15]{*}100.0{)},自由流通股[20260429],yedan_pct,分时买一量[20260430 09:25],{(}分时买一量[20260430 09:25]{*}100.0{)},自由流通股[20260430],open_seal_pct,分时涨跌幅:前复权[20260430 09:25],涨停次数[20260428-20260430],涨停次数排名[20260428-20260430],区间成交额[20260428-20260430],区间振幅[20260428-20260430],分时买三量[20260429 09:15],分时买四量[20260429 09:15],分时买五量[20260429 09:15],分时成交量[20260430 09:25],分时成交额[20260430 09:25],分时换手率[20260430 09:25],分时收盘价:不复权[20260430 09:25],分时买三量[20260430 09:25],分时买四量[20260430 09:25],分时买五量[20260430 09:25],market_code,code,date
600545.SH,卓郎智能,4.89,-9.94475138121547,22700.0,2270000,964976549,0.0023523887729213614,6200.0,620000.0,964976549,0.0006425026604454819,-3.4990791896869156,1,38/248,2634852515.0,13.939393939393947,0.0,0.0,0.0,6628600,34733864.0,0.3707452702898968,5.24,154900.0,152300.0,7900.0,17,600545,20260429
600708.SH,光明地产,3.8,1.6042780748662997,134900.0,13490000,1055736866,0.012777805184649108,400.0,40000.0,1055736866,3.7888228864786084e-05,0.0,1,38/248,601011655.0,16.519174041297934,0.0,0.0,0.0,859700,3215278.0,0.03863337922140238,3.74,34600.0,26500.0,12800.0,17,600708,20260429
601233.SH,桐昆股份,24.21,4.986990459670435,15446800,1544680000,1404988289,1.0994255340729036,409000.0,40900000.0,1404988289,0.029110562927973274,-1.0841283607979202,1,38/248,3936673497.0,20.216428922774224,0.0,0.0,0.0,779800,17787238.0,0.032838216299174126,22.81,100.0,100.0,1000.0,17,601233,20260429
603013.SH,亚普股份,20.41,1.8971542685970992,36500.0,3650000,101495864,0.035962056542520784,57800.0,5780000.0,101495864,0.0569481333741836,2.845731402895657,1,38/248,541117808.0,14.907161803713539,0.0,0.0,0.0,354200,7296520.0,0.06969428670006887,20.6,200.0,600.0,2800.0,17,603013,20260429
603026.SH,石大胜华,114.92,-3.6310272536687616,300.0,30000,155440835,0.00019299947790424568,13403.0,1340300.0,155440835,0.008622573341168683,0.6289308176100628,1,38/248,8771709300.0,17.987191216834397,0.0,0.0,0.0,511497,61379640.0,0.2198086683025799,120.0,400.0,3000.0,1600.0,17,603026,20260429
603139.SH,康惠股份,36.3,-1.3050570962479717,3100.0,310000,50530963,0.006134852407226041,100.0,10000.0,50530963,0.00019789846474922712,-0.5165851005981437,1,38/248,591365991.0,12.518718179095536,0.0,0.0,0.0,56600,2070994.0,0.056668001601922306,36.59,2400.0,100.0,2400.0,17,603139,20260429
603773.SH,沃格光电,69.35,-0.5592199598508756,1500.0,150000,150718835,0.0009952306226358504,100.0,10000.0,150718835,6.634870817572335e-05,2.9968454258675115,1,38/248,5045069730.0,15.484172774052707,0.0,0.0,0.0,548400,39391572.0,0.24410368418826797,71.83,100.0,600.0,100.0,17,603773,20260429
603906.SH,龙蟠科技,33.17,0.5456198848135789,1100.0,110000,326896851,0.0003364975822296924,500.0,50000.0,326896851,0.000152953446468042,1.5459230069718055,1,38/248,6860492120.0,16.153602031101247,0.0,0.0,0.0,1820600,60990100.0,0.3221850949193904,33.5,1000.0,100.0,700.0,17,603906,20260429
603933.SH,睿能科技,24.44,5.027932960893862,142600.0,14260000,83739839,0.17028931713135967,400.0,40000.0,83739839,0.00047766989377660493,3.9965620971207594,1,38/248,884685765.0,15.457842248413419,0.0,0.0,0.0,528600,12792120.0,0.25469227514137627,24.2,100.0,1000.0,1900.0,17,603933,20260429
605006.SH,山东玻纤,11.69,-3.6273701566364487,9400.0,940000,193492650,0.004858065668127446,1000.0,100000.0,193492650,0.0005168154966093027,-0.41220115416323866,1,38/248,1985190510.0,13.756613756613762,0.0,0.0,0.0,1917200,23159776.0,0.3195075735677271,12.08,1200.0,100.0,100.0,17,605006,20260429
605158.SH,华达新材,8.01,2.29885057471264,2400.0,240000,147273940,0.0016296162104442917,1000.0,100000.0,147273940,0.0006790067543517882,0.0,1,38/248,320284763.0,15.716272600834492,0.0,0.0,0.0,183600,1437588.0,0.03590004301748074,7.83,1400.0,9500.0,11600.0,17,605158,20260429
000066.SZ,中国长城,19.82,9.988901220865708,36700.0,3670000,1925146982,0.0019063479486575638,789400.0,78940000.0,1925146982,0.04100466132616569,5.438401775804658,1,38/248,22200497560.0,19.32021466905189,0.0,0.0,0.0,7606500,144523500.0,0.23582025955352795,19.0,1000.0,8500.0,11200.0,33,000066,20260429
000783.SZ,长江证券,7.99,10.055096418732788,2600.0,260000,3146118532,8.264151441068463e-05,92800.0,9280000.0,3146118532,0.0029496663605044363,8.1267217630854,1,38/248,3350047837.0,11.360448807854144,0.0,0.0,0.0,10962300,86054055.0,0.1982306581319983,7.85,691100.0,627800.0,110000.0,33,000783,20260429
001215.SZ,千味央厨,46.86,9.999999999999995,400.0,40000,57019642,0.0007015126471681461,4000.0,400000.0,57019642,0.00701512647168146,-1.4788732394366289,1,38/248,1393670237.0,16.543478260869566,0.0,0.0,0.0,111700,4688049.0,0.11527152450110185,41.97,1400.0,1300.0,600.0,33,001215,20260429
001218.SZ,丽臣实业,27.63,9.992038216560502,2100.0,210000,77573170,0.002707121547308174,675412.0,67541200.0,77573170,0.870677323100242,9.992038216560495,1,38/248,195448239.60000002,15.283483976992601,0.0,0.0,0.0,534188,14759614.0,0.4524671405509534,27.63,18000.0,100.0,100.0,33,001218,20260429
001316.SZ,润贝航科,51.9,10.004239084357776,17900.0,1790000,41212825,0.043433081813731525,2900.0,290000.0,41212825,0.0070366445396548285,8.096651123357358,1,38/248,349525308.8,10.611326927008788,0.0,0.0,0.0,124900,6369900.0,0.1122276620340783,51.0,2300.0,7800.0,500.0,33,001316,20260429
002235.SZ,安妮股份,11.2,10.019646365422393,46700.0,4670000,458285245,0.010190160060684477,5000.0,500000.0,458285245,0.0010910235611011217,0.29469548133596035,1,38/248,2001567435.0,16.274309109518935,0.0,0.0,0.0,670400,6844784.0,0.12110301245152488,10.21,71900.0,35600.0,10600.0,33,002235,20260429
002240.SZ,盛新锂能,60.09,9.994508511806702,2500.0,250000,677098527,0.0003692224839236728,300.0,30000.0,677098527,4.430669807084073e-05,1.1532125205930832,1,38/248,11051530330.0,19.742900997697635,0.0,0.0,0.0,949200,52452792.0,0.10397534574108275,55.26,1000.0,200.0,100.0,33,002240,20260429
002685.SZ,华东重机,9.15,9.975961538461538,66300900,6630090000,884305947,7.497506968592172,100.0,10000.0,884305947,1.1308303459820563e-05,0.36057692307691624,1,38/248,2628392197.0,16.25310173697271,0.0,0.0,0.0,385900,3222265.0,0.03830061715921283,8.35,9400.0,2200.0,200000.0,33,002685,20260429
002870.SZ,香山股份,39.58,10.005558643690943,200.0,20000,72299980,0.0002766252494122405,1100.0,110000.0,72299980,0.0015214388717673228,0.6670372429127269,1,38/248,584284947.0,11.404463799673374,0.0,0.0,0.0,4700,170234.0,0.003674069079424704,36.22,50800.0,2800.0,15000.0,33,002870,20260429
002977.SZ,*ST天箭,27.11,4.99612703330751,3400.0,340000,48902170,0.006952656702146346,34400.0,3440000.0,48902170,0.07034452663348068,-0.6584043377227067,1,38/248,672072137.0,8.82673447148565,0.0,0.0,0.0,127800,3278070.0,0.19175607906532266,25.65,900.0,200.0,100.0,33,002977,20260429
002990.SZ,盛视科技,53.83,9.991826726604007,2472700.0,247270000,86745063,2.850536865711885,3400.0,340000.0,86745063,0.003919531420479803,0.14303228442991145,1,38/248,2416712578.0,17.86447638603695,0.0,0.0,0.0,204200,10007842.0,0.14795111292384633,49.01,100.0,600.0,4100.0,33,002990,20260429
300083.SZ,创世纪,10.19,20.023557126030617,9000.0,900000,1411549994,0.0006375969705823965,292907.0,29290700.0,1411549994,0.02075073509581978,8.00942285041224,1,38/248,4761158342.0,23.93867924528301,0.0,0.0,0.0,3744193,34334250.0,0.2508612838664991,9.17,32900.0,52300.0,6800.0,33,300083,20260429
600158.SH,中体产业,11.85,10.027855153203342,1700.0,170000,692394885,0.00024552463295565794,175568.0,17556800.0,692394885,0.025356628681622917,7.14948932219126,1,38/248,2148406507.0,16.776007497656977,0.0,0.0,0.0,4186832,48316041.0,0.4363496594257429,11.54,700.0,2500.0,61600.0,17,600158,20260429
600246.SH,万通发展,11.28,10.048780487804873,24600.0,2460000,1540528287,0.0015968548067303355,76320.0,7632000.0,1540528287,0.004954144668685334,0.6829268292682933,1,38/248,3758996283.0,11.340206185567002,0.0,0.0,0.0,1379580,14237266.0,0.07297772404248563,10.32,29300.0,62600.0,486700.0,17,600246,20260429
600322.SH,津投城开,2.73,10.080645161290322,11200.0,1120000,841513560,0.0013309351782756775,30000.0,3000000.0,841513560,0.0035650049418098502,2.8225806451612767,1,38/248,276733702.0,14.644351464435148,0.0,0.0,0.0,797500,2033625.0,0.07212625486117391,2.55,6900.0,20000.0,50100.0,17,600322,20260429
600433.SH,冠豪高新,4.84,9.999999999999988,158900.0,15890000,1047863945,0.015164182407287619,8900.0,890000.0,1047863945,0.0008493469063867829,-1.363636363636378,1,38/248,2462859538.0,12.95454545454546,0.0,0.0,0.0,1444900,6270866.0,0.08255254206058446,4.34,93200.0,95500.0,486400.0,17,600433,20260429
600540.SH,新赛股份,5.58,10.059171597633132,100.0,10000,382774001,2.6125076347596554e-05,1000.0,100000.0,382774001,0.00026125076347596553,4.930966469428011,1,38/248,444734462.0,15.139442231075694,0.0,0.0,0.0,881900,4691708.0,0.15169159782320923,5.32,5000.0,1800.0,20000.0,17,600540,20260429
600624.SH,ST复华,4.62,4.999999999999994,1600.0,160000,481801806,0.00033208675851248263,10600.0,1060000.0,481801806,0.0022000747751451974,0.9090909090909038,1,38/248,92781751.0,8.505747126436784,0.0,0.0,0.0,91100,404484.0,0.01340993745137076,4.44,13100.0,21100.0,15900.0,22,600624,20260429
601086.SH,国芳集团,8.93,9.975369458128087,1500.0,150000,172660000,0.0008687594115602919,73800.0,7380000.0,172660000,0.04274296304876636,4.679802955665036,1,38/248,334817245.0,10.791366906474826,0.0,0.0,0.0,558700,4748950.0,0.08388888888888889,8.5,600.0,600.0,149200.0,17,601086,20260429
603030.SH,全筑股份,2.65,9.958506224066381,113400.0,11340000,1068354659,0.010614452704885896,62700.0,6270000.0,1068354659,0.005868837606669715,8.713692946058082,1,38/248,287965394.0,12.809917355371903,0.0,0.0,0.0,3186000,8347320.0,0.24192565164565027,2.62,501600.0,86700.0,263700.0,17,603030,20260429
603045.SH,福达合金,46.68,9.990574929311975,9300.0,930000,101226949,0.009187276799185165,17932860,1793286000.0,101226949,17.715499851724267,9.990574929311968,1,38/248,727028056.0,18.756194251734392,0.0,0.0,0.0,443040,20681107.0,0.32709918638285734,46.68,3000.0,200.0,100.0,17,603045,20260429
603178.SH,圣龙股份,19.46,10.005652911249289,8200.0,820000,93560739,0.008764360016438091,800.0,80000.0,93560739,0.0008550595137988382,-0.9609949123798867,1,38/248,1455712613.0,14.137931034482765,0.0,0.0,0.0,113800,1993776.0,0.04813632864754373,17.52,500.0,400.0,600.0,17,603178,20260429
603375.SH,盛景微,45.25,9.990277102576567,1300.0,130000,63780929,0.0020382268185526117,1000.0,100000.0,63780929,0.001567866783502009,-0.3646086533787063,1,38/248,420986253.0,12.405482041587902,0.0,0.0,0.0,2900,118871.0,0.004546813672155826,40.99,500.0,1000.0,100.0,17,603375,20260429
603389.SH,*ST亚振,61.82,4.993206521739126,12400.0,1240000,103877487,0.01193713898758448,500.0,50000.0,103877487,0.0004813362494993742,4.789402173913038,1,38/248,432770889.0,19.054652880354507,0.0,0.0,0.0,156500,9656050.0,0.05956186822555109,61.7,100.0,300.0,800.0,22,603389,20260429
603580.SH,*ST艾艾,21.21,5.000000000000008,1300.0,130000,42632200,0.003049338293590291,1740800.0,174080000.0,42632200,4.083298539601522,5.000000000000004,1,38/248,76401443.0,10.131712259371835,0.0,0.0,0.0,44600,945966.0,0.034130946513898794,21.21,100.0,1600.0,100.0,22,603580,20260429
603687.SH,大胜达,17.18,9.987195902688864,219000.0,21900000,277459753,0.07893036652418559,3200.0,320000.0,277459753,0.0011533204240976888,-0.1280409731113874,1,38/248,3040974991.0,13.531553398058255,0.0,0.0,0.0,429500,6700200.0,0.07808638519167682,15.6,5400.0,200.0,9200.0,17,603687,20260429
603717.SH,天域生物,7.54,10.072992700729934,7800.0,780000,220555611,0.0035365230404408076,500.0,50000.0,220555611,0.00022670019490005175,0.7299270072992803,1,38/248,259134264.0,12.922173274596183,0.0,0.0,0.0,41700,287730.0,0.01437206286043893,6.9,22100.0,8100.0,10100.0,17,603717,20260429
605222.SH,起帆电缆,36.37,10.012099213551105,1000.0,100000,124276427,0.0008046578294369534,300.0,30000.0,124276427,0.00024139734883108605,-0.6654567453115545,1,38/248,2211883509.0,11.184210526315796,0.0,0.0,0.0,138900,4561476.0,0.03363983550561219,32.84,73300.0,100.0,300.0,17,605222,20260429
688256.SH,寒武纪,1699.96,20.00028236024932,4.0,400,205838929,1.9432670095169414e-06,47300.0,4730000.0,205838929,0.02297913238753783,4.120341938261918,1,38/248,51528103600.0,26.025266819977606,0.0,0.0,0.0,217826,321293350.0,0.05165607317895481,1475.0,200.0,400.0,4517.0,17,688256,20260429
688521.SH,芯原股份,280.88,19.99829110949716,180.0,18000,396021017,4.545213316292251e-05,42093.0,4209300.0,396021017,0.01062898134014943,11.077882684666985,1,38/248,20582100970.0,23.69856222112047,0.0,0.0,0.0,1432792,372525920.0,0.2724378000712674,260.0,200.0,506.0,5500.0,17,688521,20260429
688699.SH,明微电子,55.43,20.004329941545794,621.0,62100,60528395,0.0010259647558802773,1585.0,158500.0,60528395,0.002618605697375587,10.261961463520253,1,38/248,535541490.0,22.731164383561637,0.0,0.0,0.0,226145,11517564.9,0.20546562456389264,50.93,23256.0,2400.0,1600.0,17,688699,20260429
