股票代码,股票简称,最新价,最新涨跌幅,竞价涨幅[20260401],分时开盘价:不复权[20260401 09:25],p_925,chg_pct,分时涨跌幅:前复权排名[20260401 09:25],分时最高价:不复权[20260401 09:25],分时最低价:不复权[20260401 09:25],分时振幅[20260401 09:25],竞价匹配价[20260401],竞价异动类型[20260401],竞价异动说明[20260401],集合竞价评级[20260401],竞价量[20260401],竞价金额[20260401],竞价未匹配量[20260401],竞价未匹配金额[20260401],分时成交量[20260401 09:25],分时成交额[20260401 09:25],分时换手率[20260401 09:25],market_code,code,date
300802.SZ,矩子科技,20.09,0.4499999999999993,3.282,18.25,18.25,3.282399547255225,300/5521,18.25,18.25,0.0,18.25,,,,44500,812125.0,1000,18250.0,44500,812125.0,0.022853703547170576,33,300802,20260401
603176.SH,汇通集团,5.71,1.9642857142857202,3.261,5.7,5.7,3.2608695652174027,301/5521,5.7,5.7,0.0,5.7,,,,23500,133950.0,-9100,-51870.0,23500,133950.0,0.0050886061228178955,17,603176,20260401
301018.SZ,申菱环境,116.81,0.24888431170615025,3.256,94.5,94.5,3.2561188811188857,302/5521,94.5,94.5,0.0,94.5,竞价砸盘,单笔放量10%以上砸盘,混战,93600,8845200.0,-6529,-616990.5,93600,8845200.0,0.04703531438539814,33,301018,20260401
603979.SH,金诚信,62.3,-0.843546076714947,3.255,58.68,58.68,3.2553228928382922,303/5521,58.68,58.68,0.0,58.68,,,,71500,4195620.0,3100,181908.0,71500,4195620.0,0.011462218621329281,17,603979,20260401
300081.SZ,ST恒信,4.14,0.24213075060532172,3.254,4.76,4.76,3.253796095444674,304/5521,4.76,4.76,0.0,4.76,,,,119000,566440.0,-1500,-7140.0,119000,566440.0,0.019679054726429206,33,300081,20260401
688041.SH,海光信息,296.25,6.270402123614456,3.253,217.1,217.1,3.2531151907162577,305/5521,217.1,217.1,0.0,217.1,竞价抢筹,单笔放量10%以上抢筹,看多,156753,34031076.0,1781,386655.1,156753,34031076.0,0.006743984474847209,17,688041,20260401
301182.SZ,凯旺科技,69.16,2.096250369058166,3.253,59.99,59.99,3.253012048192772,306/5521,59.99,59.99,0.0,59.99,,,,12700,761873.0,0,0.0,12700,761873.0,0.013253782807025966,33,301182,20260401
688079.SH,美迪凯,14.81,-4.636188023180933,3.253,12.38,12.38,3.2527105921601382,307/5521,12.38,12.38,0.0,12.38,急速下跌,一分钟跌幅大于3%,-,34244,423940.72,-7989,-98903.82,34244,423940.7,0.008471706959074577,17,688079,20260401
601021.SH,春秋航空,47.18,-0.04237288135593882,3.247,47.7,47.7,3.2467532467532467,308/5521,47.7,47.7,0.0,47.7,,,,181900,8676630.0,-46487,-2217429.9,181900,8676630.0,0.018592843270366324,17,601021,20260401
605058.SH,澳弘电子,34.48,-1.654306902452953,3.245,33.73,33.73,3.244566880930502,309/5521,33.73,33.73,0.0,33.73,,,,39700,1339081.0,-700,-23611.0,39700,1339081.0,0.02777701008123551,17,605058,20260401
301287.SZ,康力源,44.48,2.041752695572364,3.237,43.05,43.05,3.237410071942432,310/5521,43.05,43.05,0.0,43.05,竞价抢筹,单笔放量10%以上抢筹,看多,18800,809340.0,500,21525.0,18800,809340.0,0.11038467297072752,33,301287,20260401
688051.SH,佳华科技,42.02,1.8419777023751942,3.23,31.0,31.0,3.230103230103226,311/5521,31.0,31.0,0.0,31.0,,,,8032,248992.0,-1807,-56017.0,8032,248992.0,0.010386117361057233,17,688051,20260401
600547.SH,山东黄金,34.38,-2.8813559322033786,3.23,41.55,41.55,3.229813664596266,312/5521,41.55,41.55,0.0,41.55,竞价砸盘,单笔放量10%以上砸盘,混战,786300,32670765.0,-5100,-211905.0,786300,32670765.0,0.021754387177008366,17,600547,20260401
002112.SZ,三变科技,20.14,-1.177625122669276,3.22,21.48,21.48,3.219605958673723,313/5521,21.48,21.48,0.0,21.48,竞价抢筹,单笔放量10%以上抢筹,看多,169100,3632268.0,-1600,-34368.0,169100,3632268.0,0.06452239405936099,33,002112,20260401
301500.SZ,飞南资源,29.14,-1.3874788494077839,3.219,19.88,19.88,3.219106957424701,314/5521,19.88,19.88,0.0,19.88,,,,66000,1312080.0,6100,121268.0,66000,1312080.0,0.04581721203819756,33,301500,20260401
688345.SH,博力威,52.5,-3.0112691668206217,3.219,39.44,39.44,3.21905260403035,315/5521,39.44,39.44,0.0,39.44,,,,40700,1605208.0,-298,-11753.12,40700,1605208.0,0.0407,17,688345,20260401
301628.SZ,强达电路,104.92,-1.1866641552081418,3.215,100.18,100.18,3.2145064908304186,316/5521,100.18,100.18,0.0,100.18,竞价抢筹,单笔放量10%以上抢筹,看多,21600,2163888.0,-200,-20036.0,21600,2163888.0,0.06620933183749288,33,301628,20260401
301326.SZ,捷邦科技,183.97,6.341040462427745,3.205,123.0,123.0,3.2052357778150635,317/5521,123.0,123.0,0.0,123.0,,,,1800,221400.0,0,0.0,1800,221400.0,0.002497404156496335,33,301326,20260401
688239.SH,航宇科技,68.48,13.471416735708372,3.202,58.33,58.33,3.2024062278839263,318/5521,58.33,58.33,0.0,58.33,,,,66832,3898310.6,9191,536111.03,66832,3898310.6,0.03505848272885804,17,688239,20260401
300857.SZ,协创数据,259.7,-4.441255473378222,3.201,216.02,216.02,3.200840817886498,319/5521,216.02,216.02,0.0,216.02,竞价砸盘,单笔放量10%以上砸盘,混战,81422,17588780.0,178,38451.56,81422,17588780.0,0.02366985217395028,33,300857,20260401
001339.SZ,智微智能,89.85,0.03340013360053567,3.199,61.61,61.61,3.199329983249575,320/5521,61.61,61.61,0.0,61.61,竞价砸盘,单笔放量10%以上砸盘,混战,83700,5156757.0,-700,-43127.0,83700,5156757.0,0.07009194295962902,33,001339,20260401
002025.SZ,航天电器,73.19,8.157233633811135,3.197,64.88,64.88,3.197073325910606,321/5521,64.88,64.88,0.0,64.88,竞价抢筹,单笔放量10%以上抢筹,看多,299200,19412096.0,-2700,-175176.0,299200,19412096.0,0.06592098691120298,33,002025,20260401
300170.SZ,汉得信息,19.82,-0.9990009990009955,3.194,19.71,19.71,3.1937172774869076,322/5521,19.71,19.71,0.0,19.71,竞价抢筹,单笔放量10%以上抢筹,看多,636400,12543444.0,92900,1831059.0,636400,12543444.0,0.06513101775078241,33,300170,20260401
300442.SZ,润泽科技,89.06,-1.5258735072976508,3.193,83.38,83.38,3.193069306930691,323/5521,83.38,83.38,0.0,83.38,竞价抢筹,单笔放量10%以上抢筹,看多,337337,28127159.0,3963,330434.94,337337,28127159.0,0.020716186682004225,33,300442,20260401
000408.SZ,藏格矿业,89.26,-1.9228656191627294,3.192,81.8,81.8,3.1916235650309086,324/5521,81.8,81.8,0.0,81.8,竞价抢筹,单笔放量10%以上抢筹,看多,242400,19828320.0,51000,4171800.0,242400,19828320.0,0.015437432990021658,33,000408,20260401
920926.BJ,鸿智科技,14.17,1.2866333095067886,3.188,14.24,14.24,3.1884057971014457,325/5521,14.24,14.24,0.0,14.24,,,,2000,28480.0,0,0.0,2000,28480.0,0.002494313619704399,151,920926,20260401
688601.SH,力芯微,52.85,4.343534057255682,3.187,54.07,54.07,3.187022900763362,326/5521,54.07,54.07,0.0,54.07,,,,72598,3925373.9,-3794,-205141.58,72598,3925373.9,0.05430214215136653,17,688601,20260401
600531.SH,豫光金铅,14.73,-3.4098360655737676,3.187,13.6,13.6,3.186646433990895,327/5521,13.6,13.6,0.0,13.6,,,,741700,10087120.0,-129900,-1766640.0,741700,10087120.0,0.061334894496183325,17,600531,20260401
000680.SZ,山推股份,11.91,0.761421319796953,3.184,11.99,11.99,3.184165232358012,328/5521,11.99,11.99,0.0,11.99,,,,220800,2647392.0,77600,930424.0,220800,2647392.0,0.016794979984133825,33,000680,20260401
300800.SZ,力合科技,12.81,1.5055467511885998,3.181,12.0,12.0,3.181427343078239,329/5521,12.0,12.0,0.0,12.0,,,,19400,232800.0,1000,12000.0,19400,232800.0,0.008277103781655122,33,300800,20260401
300113.SZ,顺网科技,25.26,-2.5086839058278603,3.178,27.27,27.27,3.1782065834279223,330/5521,27.27,27.27,0.0,27.27,竞价砸盘,单笔放量10%以上砸盘,混战,545380,14872513.0,8320,226886.4,545380,14872513.0,0.10519990913743152,33,300113,20260401
605288.SH,凯迪股份,83.0,3.491271820448874,3.175,91.0,91.0,3.1746031746031713,331/5521,91.0,91.0,0.0,91.0,急速上涨,一分钟涨幅大于3%,-,3000,273000.0,0,0.0,3000,273000.0,0.004273570507759437,17,605288,20260401
603988.SH,中电电机,24.91,-2.6192337763877958,3.174,25.03,25.03,3.173948887056882,332/5521,25.03,25.03,0.0,25.03,急速上涨,一分钟涨幅大于3%,-,46600,1166398.0,-5000,-125150.0,46600,1166398.0,0.019812925170068028,17,603988,20260401
301355.SZ,南王科技,12.99,1.484374999999996,3.164,12.39,12.39,3.1640299750208225,333/5521,12.39,12.39,0.0,12.39,,,,18100,224259.0,0,0.0,18100,224259.0,0.018062893758609564,33,301355,20260401
688388.SH,嘉元科技,50.18,-1.8003913894324886,3.158,42.79,42.79,3.1581485053037666,334/5521,42.79,42.79,0.0,42.79,竞价砸盘,单笔放量10%以上砸盘,混战,149895,6414007.1,-893,-38211.47,149895,6414007.1,0.03324119818056848,17,688388,20260401
002277.SZ,友阿股份,6.17,5.65068493150685,3.158,5.88,5.88,3.1578947368421,335/5521,5.88,5.88,0.0,5.88,竞价抢筹,单笔放量10%以上抢筹,看多,876400,5153232.0,-112600,-662088.0,876400,5153232.0,0.0628616481400297,33,002277,20260401
688535.SH,华海诚科,90.53,2.2591212018524796,3.153,106.98,106.98,3.1530228521839847,336/5521,106.98,106.98,0.0,106.98,,,,13547,1449258.1,-108,-11553.84,13547,1449258.1,0.025825676246867157,17,688535,20260401
601231.SH,环旭电子,37.8,-6.156901688182731,3.152,34.04,34.04,3.1515151515151487,337/5521,34.04,34.04,0.0,34.04,竞价砸盘,单笔放量10%以上砸盘,混战,217200,7393488.0,2400,81696.0,217200,7393488.0,0.009091270283591938,17,601231,20260401
688362.SH,甬矽电子,49.21,5.329623287671237,3.149,38.0,38.0,3.148751357220403,338/5521,38.0,38.0,0.0,38.0,,,,81891,3111858.0,8095,307610.0,81891,3111858.0,0.019949911205829875,17,688362,20260401
688605.SH,先锋精科,66.67,2.758939580764498,3.144,62.0,62.0,3.144235568125105,339/5521,62.0,62.0,0.0,62.0,,,,63846,3958452.0,16702,1035524.0,63846,3958452.0,0.05892476289949408,17,688605,20260401
300068.SZ,ST南都,8.85,-19.981916817359863,3.144,13.45,13.45,3.1441717791411055,340/5521,13.45,13.45,0.0,13.45,竞价抢筹,单笔放量10%以上抢筹,看多,946000,12723700.0,-9800,-131810.0,946000,12723700.0,0.11087933319335032,33,300068,20260401
605366.SH,宏柏新材,13.34,3.0911901081916566,3.137,11.18,11.18,3.136531365313652,341/5521,11.18,11.18,0.0,11.18,,,,298000,3331640.0,3200,35776.0,298000,3331640.0,0.03839821708573768,17,605366,20260401
000338.SZ,潍柴动力,31.2,3.4825870646766193,3.135,25.0,25.0,3.135313531353142,342/5521,25.0,25.0,0.0,25.0,竞价砸盘,单笔放量10%以上砸盘,混战,717394,17934850.0,48306,1207650.0,717394,17934850.0,0.01433786350546848,33,000338,20260401
688337.SH,普源精电,60.39,-1.660967269174395,3.133,42.8,42.8,3.132530120481921,343/5521,42.8,42.8,0.0,42.8,,,,11597,496351.6,-424,-18147.2,11597,496351.6,0.00623773101455907,17,688337,20260401
600345.SH,长江通信,48.66,-5.952841128720537,3.13,44.48,44.48,3.1300718757245405,344/5521,44.48,44.48,0.0,44.48,竞价抢筹,单笔放量10%以上抢筹,看多,330000,14678400.0,-300,-13344.0,330000,14678400.0,0.15598463630742732,17,600345,20260401
002536.SZ,飞龙股份,35.88,-1.2658227848101289,3.13,28.34,28.34,3.1295487627365337,345/5521,28.34,28.34,0.0,28.34,竞价抢筹,单笔放量10%以上抢筹,看多,254300,7206862.0,8800,249392.0,254300,7206862.0,0.046711884248208,33,002536,20260401
301489.SZ,思泉新材,229.56,5.554533750229913,3.13,170.04,170.04,3.1295487627365337,345/5521,170.04,170.04,0.0,170.04,,,,24100,4097964.0,1100,187044.0,24100,4097964.0,0.05062979792177075,33,301489,20260401
600988.SH,赤峰黄金,38.0,-2.263374485596714,3.129,44.5,44.5,3.1286210892236417,347/5521,44.5,44.5,0.0,44.5,竞价砸盘,单笔放量10%以上砸盘,混战,1409600,62727200.0,-5165,-229842.5,1409600,62727200.0,0.08471605030397238,17,600988,20260401
300713.SZ,英可瑞,17.31,0.9918319719953217,3.125,16.5,16.5,3.125,348/5521,16.5,16.5,0.0,16.5,,,,19400,320100.0,-200,-3300.0,19400,320100.0,0.021771143579143237,33,300713,20260401
603067.SH,振华股份,34.98,-1.6033755274261612,3.123,32.36,32.36,3.1230082855321877,349/5521,32.36,32.36,0.0,32.36,,,,112900,3653444.0,-11600,-375376.0,112900,3653444.0,0.01588439923465222,17,603067,20260401
300408.SZ,三环集团,85.7,4.4994512864284815,3.122,54.5,54.5,3.12204351939451,350/5521,54.5,54.5,0.0,54.5,竞价抢筹,单笔放量10%以上抢筹,看多,257400,14028300.0,14800,806600.0,257400,14028300.0,0.013766149178436164,33,300408,20260401
601111.SH,中国国航,6.73,0.14880952380953386,3.12,6.94,6.94,3.1203566121842488,351/5521,6.94,6.94,0.0,6.94,,,,3256600,22600804.0,-198200,-1375508.0,3256600,22600804.0,0.02798220799757361,17,601111,20260401
600966.SH,博汇纸业,6.35,1.5999999999999943,3.12,6.61,6.61,3.1201248049922023,352/5521,6.61,6.61,0.0,6.61,跌停试盘,第1次跌停试盘,-,35900,237299.0,-200,-1322.0,35900,237299.0,0.0026854286862165954,17,600966,20260401
688019.SH,安集科技,250.2,2.147464685229032,3.116,258.49,258.49,3.1155257699058567,353/5521,258.49,258.49,0.0,258.49,竞价砸盘,单笔放量10%以上砸盘,混战,21667,5600702.8,420,108565.8,21667,5600702.8,0.012381539349408652,17,688019,20260401
002970.SZ,锐明技术,69.78,-3.284823284823291,3.109,64.67,64.67,3.109056122448984,354/5521,64.67,64.67,0.0,64.67,,,,38900,2515663.0,800,51736.0,38900,2515663.0,0.0312504975778133,33,002970,20260401
603606.SH,东方电缆,62.13,-1.9876952200662534,3.105,62.42,62.42,3.105384869507768,355/5521,62.42,62.42,0.0,62.42,,,,72801,4544238.4,2499,155987.58,72801,4544238.4,0.010585920191331248,17,603606,20260401
300241.SZ,瑞丰光电,6.82,-1.0159651669085543,3.101,6.65,6.65,3.1007751937984525,356/5521,6.65,6.65,0.0,6.65,,,,325400,2163910.0,89000,591850.0,325400,2163910.0,0.055493037587526856,33,300241,20260401
688082.SH,盛美上海,154.11,3.422589087980688,3.1,146.0,146.0,3.1000635548336883,357/5521,146.0,146.0,0.0,146.0,,,,27480,4012080.0,-18778,-2741588.0,27480,4012080.0,0.005785492921133609,17,688082,20260401
600452.SH,涪陵电力,11.61,-2.3549201009251566,3.097,11.65,11.65,3.0973451327433597,358/5521,11.65,11.65,0.0,11.65,,,,438600,5109690.0,76900,895885.0,438600,5109690.0,0.028544621543985817,17,600452,20260401
688449.SH,联芸科技,55.05,14.14057640472735,3.093,43.0,43.0,3.092783505154637,359/5521,43.0,43.0,0.0,43.0,,,,109550,4710650.0,-1940,-83420.0,109550,4710650.0,0.037363047420869426,17,688449,20260401
300755.SZ,华致酒行,13.66,-0.726744186046509,3.091,13.34,13.34,3.0911901081916566,360/5521,13.34,13.34,0.0,13.34,竞价抢筹,单笔放量10%以上抢筹,看多,274600,3663164.0,-300,-4002.0,274600,3663164.0,0.06593894025317287,33,300755,20260401
920018.BJ,宏远股份,28.31,-0.31690140845070375,3.089,27.7,27.7,3.088946780796421,361/5521,27.7,27.7,0.0,27.7,,,,28662,793937.4,-4538,-125702.6,28662,793937.0,0.06481125547781963,151,920018,20260401
300427.SZ,红相股份,10.89,-0.1833180568285937,3.084,12.7,12.7,3.0844155844155763,362/5521,12.7,12.7,0.0,12.7,竞价砸盘,单笔放量10%以上砸盘,混战,426900,5421630.0,13200,167640.0,426900,5421630.0,0.08486995060771656,33,300427,20260401
688512.SH,慧智微,12.68,5.666666666666664,3.084,11.7,11.7,3.0837004405286312,363/5521,11.7,11.7,0.0,11.7,,,,112308,1314003.6,-1475,-17257.5,112308,1314003.6,0.034602057361404384,17,688512,20260401
688733.SH,壹石通,29.9,2.5728987993138936,3.073,26.5,26.5,3.0727343446129876,364/5521,26.5,26.5,0.0,26.5,,,,25034,663401.0,2906,77009.0,25034,663401.0,0.012531085566731284,17,688733,20260401
688667.SH,菱电电控,148.26,-4.032623470774819,3.072,100.98,100.98,3.072369092579366,365/5521,100.98,100.98,0.0,100.98,,,,21632,2184399.4,-3841,-387864.18,21632,2184399.4,0.04105097712692766,17,688667,20260401
600031.SH,三一重工,20.35,-0.7317073170731638,3.07,19.81,19.81,3.069719042663891,366/5521,19.81,19.81,0.0,19.81,竞价抢筹,单笔放量10%以上抢筹,看多,1367600,27092156.0,-143911,-2850876.9,1367600,27092156.0,0.016138034643542805,17,600031,20260401
300369.SZ,绿盟科技,7.34,-1.6085790884718514,3.068,8.4,8.4,3.067484662576687,367/5521,8.4,8.4,0.0,8.4,,,,314200,2639280.0,27400,230160.0,314200,2639280.0,0.03888344718634377,33,300369,20260401
688393.SH,安必平,24.6,1.0266940451745379,3.06,24.25,24.25,3.059923501912447,368/5521,24.25,24.25,0.0,24.25,,,,19982,484563.5,-820,-19885.0,19982,484563.5,0.021355660354541794,17,688393,20260401
300310.SZ,宜通世纪,5.72,-1.0380622837370328,3.056,6.07,6.07,3.056027164685919,369/5521,6.07,6.07,0.0,6.07,,,,363600,2207052.0,54200,328994.0,363600,2207052.0,0.052591030778475524,33,300310,20260401
000758.SZ,中色股份,7.01,-0.8486562942008556,3.053,6.75,6.75,3.0534351145038197,370/5521,6.75,6.75,0.0,6.75,,,,724200,4888350.0,-115400,-778950.0,724200,4888350.0,0.036646694471194875,33,000758,20260401
300936.SZ,中英科技,72.93,3.7116040955631595,3.051,59.44,59.44,3.051317614424407,371/5521,59.44,59.44,0.0,59.44,竞价砸盘,单笔放量10%以上砸盘,混战,43400,2579696.0,-200,-11888.0,43400,2579696.0,0.09144489786458254,33,300936,20260401
603163.SH,圣晖集成,98.0,-2.1467798302546237,3.051,108.1,108.1,3.050524308865575,372/5521,108.1,108.1,0.0,108.1,,,,37200,4021320.0,15600,1686360.0,37200,4021320.0,0.0372,17,603163,20260401
301319.SZ,唯特偶,70.77,2.1064781416822878,3.047,41.94,41.94,3.0466830466830337,373/5521,41.94,41.94,0.0,41.94,,,,13500,566190.0,-400,-16776.0,13500,566190.0,0.014432411270096772,33,301319,20260401
688652.SH,京仪装备,120.8,3.4246575342465753,3.042,102.97,102.97,3.0421294906434424,374/5521,102.97,102.97,0.0,102.97,,,,22187,2284595.4,-677,-69710.69,22187,2284595.4,0.01837432712215321,17,688652,20260401
300249.SZ,依米康,17.56,0.0,3.042,16.6,16.6,3.0415890751086407,375/5521,16.6,16.6,0.0,16.6,,,,139600,2317360.0,47600,790160.0,139600,2317360.0,0.037383575301782594,33,300249,20260401
600577.SH,精达股份,13.03,4.490777866880503,3.041,12.2,12.2,3.040540540540536,376/5521,12.2,12.2,0.0,12.2,,,,1185100,14458220.0,-222300,-2712060.0,1185100,14458220.0,0.055139753174690595,17,600577,20260401
301208.SZ,中亦科技,34.01,1.0098010098009988,3.038,33.92,33.92,3.0376670716889427,377/5521,33.92,33.92,0.0,33.92,跌停试盘,第1次跌停试盘,-,15400,522368.0,5600,189952.0,15400,522368.0,0.023307885360317204,33,301208,20260401
002713.SZ,*ST东易,12.78,3.9024390243902327,3.035,12.22,12.22,3.0354131534570086,378/5521,12.22,12.22,0.0,12.22,竞价抢筹,单笔放量10%以上抢筹,看多,1670300,20411066.0,64600,789412.0,1670300,20411066.0,0.317245463189022,33,002713,20260401
603110.SH,东方材料,22.13,2.4062933826931956,3.034,15.96,15.96,3.0342156229825736,379/5521,15.96,15.96,0.0,15.96,,,,38800,619248.0,-300,-4788.0,38800,619248.0,0.01928173240919104,17,603110,20260401
301159.SZ,三维天地,38.84,0.595700595700606,3.033,43.48,43.48,3.0331753554502225,380/5521,43.48,43.48,0.0,43.48,,,,20300,882644.0,-4900,-213052.0,20300,882644.0,0.038291067759628296,33,301159,20260401
002361.SZ,神剑股份,20.55,2.493765586034913,3.03,17.0,17.0,3.0303030303030303,381/5521,17.0,17.0,0.0,17.0,急速下跌,一分钟跌幅大于3%,-,8115000,137955000.0,-66685,-1133645.0,8115000,137955000.0,1.0029377684814351,33,002361,20260401
920682.BJ,球冠电缆,8.51,-4.4893378226711596,3.03,8.5,8.5,3.0303030303030303,381/5521,8.5,8.5,0.0,8.5,,,,61745,524832.5,30651,260533.5,61745,524833.0,0.03281300849335324,151,920682,20260401
300220.SZ,金运激光,14.54,0.9722222222222138,3.03,14.28,14.28,3.03030303030303,383/5521,14.28,14.28,0.0,14.28,,,,27700,395556.0,-600,-8568.0,27700,395556.0,0.018342020652876875,33,300220,20260401
300322.SZ,硕贝德,30.21,-1.0157273918741767,3.03,24.48,24.48,3.0303030303030254,384/5521,24.48,24.48,0.0,24.48,竞价抢筹,单笔放量10%以上抢筹,看多,296700,7263216.0,-68900,-1686672.0,296700,7263216.0,0.06736586653916361,33,300322,20260401
002446.SZ,盛路通信,10.0,1.8329938900203637,3.03,10.2,10.2,3.0303030303030196,385/5521,10.2,10.2,0.0,10.2,,,,573900,5853780.0,-80096,-816979.2,573900,5853780.0,0.06769466494417657,33,002446,20260401
300285.SZ,国瓷材料,35.78,-3.2449972958355757,3.029,31.63,31.63,3.0293159609120512,386/5521,31.63,31.63,0.0,31.63,竞价抢筹,单笔放量10%以上抢筹,看多,247200,7818936.0,2100,66423.0,247200,7818936.0,0.029381531352030733,33,300285,20260401
300895.SZ,铜牛信息,61.0,-3.358681875792138,3.029,68.38,68.38,3.0284767214102617,387/5521,68.38,68.38,0.0,68.38,,,,157900,10797202.0,-1200,-82056.0,157900,10797202.0,0.11427764650926227,33,300895,20260401
301468.SZ,博盈特焊,53.96,5.721003134796241,3.027,49.01,49.01,3.0271179314694088,388/5521,49.01,49.01,0.0,49.01,竞价抢筹,单笔放量10%以上抢筹,看多,57687,2827239.9,8313,407420.13,57687,2827239.9,0.0769133275182465,33,301468,20260401
301313.SZ,凡拓数创,35.65,-0.39117071807767695,3.027,29.27,29.27,3.0271031326997515,389/5521,29.27,29.27,0.0,29.27,,,,15000,439050.0,800,23416.0,15000,439050.0,0.019870766890787723,33,301313,20260401
603757.SH,大元泵业,50.58,-1.2109375000000089,3.026,41.54,41.54,3.025793650793648,390/5521,41.54,41.54,0.0,41.54,竞价抢筹,单笔放量10%以上抢筹,看多,113800,4727252.0,500,20770.0,113800,4727252.0,0.06100330855035506,17,603757,20260401
002837.SZ,英维克,94.6,0.1058201058200998,3.023,86.9,86.9,3.0231179608773107,391/5521,86.9,86.9,0.0,86.9,竞价砸盘,单笔放量10%以上砸盘,混战,598400,52000960.0,31200,2711280.0,598400,52000960.0,0.07038385559961617,33,002837,20260401
688709.SH,成都华微,37.67,-7.193890120719392,3.022,43.98,43.98,3.0217849613492604,392/5521,43.98,43.98,0.0,43.98,,,,79345,3489593.1,-23434,-1030627.32,79345,3489593.1,0.035781890175000074,17,688709,20260401
688678.SH,福立旺,23.73,2.0206362854686106,3.02,25.24,25.24,3.0204081632652997,393/5521,25.24,25.24,0.0,25.24,,,,77817,1964101.1,-75,-1893.0,77817,1964101.1,0.02702605880325408,17,688678,20260401
300661.SZ,圣邦股份,91.94,4.477272727272725,3.016,69.67,69.67,3.0164128345408936,394/5521,69.67,69.67,0.0,69.67,,,,189905,13230681.4,3895,271364.65,189905,13230681.4,0.03190648912934297,33,300661,20260401
300945.SZ,曼卡龙,15.44,-1.4048531289910642,3.015,16.06,16.06,3.0147530468248807,395/5521,16.06,16.06,0.0,16.06,,,,134800,2164888.0,7400,118844.0,134800,2164888.0,0.05654347070626868,33,300945,20260401
001373.SZ,翔腾新材,37.51,1.8463209340211777,3.015,35.54,35.54,3.014492753623186,396/5521,35.54,35.54,0.0,35.54,,,,16000,568640.0,-1700,-60418.0,16000,568640.0,0.04829207238547022,33,001373,20260401
300226.SZ,上海钢联,24.81,1.017915309446254,3.014,25.29,25.29,3.0142566191445965,397/5521,25.29,25.29,0.0,25.29,,,,42000,1062180.0,5500,139095.0,42000,1062180.0,0.013709555570678138,33,300226,20260401
300449.SZ,汉邦高科,7.54,2.029769959404606,3.013,7.18,7.18,3.012912482065997,398/5521,7.18,7.18,0.0,7.18,,,,82700,593786.0,-400,-2872.0,82700,593786.0,0.02142287308865392,33,300449,20260401
603193.SH,润本股份,25.97,-0.6123230003827025,3.013,22.91,22.91,3.0125899280575617,399/5521,22.91,22.91,0.0,22.91,竞价砸盘,单笔放量10%以上砸盘,混战,152400,3491484.0,7700,176407.0,152400,3491484.0,0.14747961689440559,17,603193,20260401
688183.SH,生益电子,109.6,-4.002802837873353,3.012,86.18,86.18,3.0121922065503353,400/5521,86.18,86.18,0.0,86.18,,,,103713,8937986.3,3490,300768.2,103713,8937986.3,0.012468184643171653,17,688183,20260401
002188.SZ,中天服务,7.22,4.941860465116277,3.012,6.84,6.84,3.012048192771087,401/5521,6.84,6.84,0.0,6.84,,,,98900,676476.0,18400,125856.0,98900,676476.0,0.038428211246381655,33,002188,20260401
000960.SZ,锡业股份,35.25,-1.5638089919017097,3.01,32.51,32.51,3.010139416983521,402/5521,32.51,32.51,0.0,32.51,,,,648200,21072982.0,2000,65020.0,648200,21072982.0,0.03939391107679183,33,000960,20260401
603588.SH,高能环境,14.58,-1.2863913337846953,3.01,15.4,15.4,3.010033444816061,403/5521,15.4,15.4,0.0,15.4,,,,953000,14676200.0,-97000,-1493800.0,953000,14676200.0,0.0625642359664662,17,603588,20260401
000737.SZ,北方铜业,14.34,3.0913012221423415,3.01,13.69,13.69,3.0097817908201683,404/5521,13.69,13.69,0.0,13.69,竞价抢筹,单笔放量10%以上抢筹,看多,685600,9385864.0,188300,2577827.0,685600,9385864.0,0.03599822856791696,33,000737,20260401
920833.BJ,美心翼申,15.11,-0.3955174686882037,3.009,16.09,16.09,3.008962868117802,405/5521,16.09,16.09,0.0,16.09,,,,25511,410471.99,3582,57634.38,25511,410472.0,0.040844230438245734,151,920833,20260401
688809.SH,强一股份,423.25,3.8650306748466257,3.009,315.0,315.0,3.008502289077825,406/5521,315.0,315.0,0.0,315.0,,,,36251,11419065.0,-7038,-2216970.0,36251,11419065.0,0.14885634871649742,17,688809,20260401
300751.SZ,迈为股份,238.88,7.914709071196233,3.008,235.58,235.58,3.008307826847409,407/5521,235.58,235.58,0.0,235.58,,,,64600,15218468.0,-7942,-1870976.4,64600,15218468.0,0.03341049658191742,33,300751,20260401
301236.SZ,软通动力,39.44,0.0,3.008,38.01,38.01,3.0081300813008114,408/5521,38.01,38.01,0.0,38.01,竞价抢筹,单笔放量10%以上抢筹,看多,194800,7404348.0,3700,140637.0,194800,7404348.0,0.024792886046369512,33,301236,20260401
002957.SZ,科瑞技术,43.62,-0.9311832841244689,3.008,27.4,27.4,3.0075187969924704,409/5521,27.4,27.4,0.0,27.4,,,,163500,4479900.0,-11160,-305784.0,163500,4479900.0,0.039051410242917875,33,002957,20260401
000506.SZ,招金黄金,16.0,1.1378002528444988,3.007,17.47,17.47,3.0070754716981014,410/5521,17.47,17.47,0.0,17.47,竞价砸盘,单笔放量10%以上砸盘,混战,496400,8672108.0,63100,1102357.0,496400,8672108.0,0.05345065998703115,33,000506,20260401
301678.SZ,新恒汇,58.79,2.5824463444425003,3.006,59.97,59.97,3.005839917554105,411/5521,59.97,59.97,0.0,59.97,,,,9300,557721.0,0,0.0,9300,557721.0,0.019410953129143742,33,301678,20260401
