股票代码,股票简称,最新价,最新涨跌幅,涨停封单量[20260409],{(}涨停封单量[20260409]{*}100.0{)},自由流通股[20260409],fenglu_ratio,zt_first_time,涨停原因类别[20260409],涨停[20260409],涨停明细数据[20260409],zt_last_time,涨停封单额[20260409],涨停开板次数[20260409],自由流通市值[20260409],实际换手率[20260409],a股市值(不含限售股)[20260409],market_code,code,date
002580.SZ,圣阳股份,27.48,-3.9160839160839194,9489254,948925400,347258884,2.7326166261595195, 13:41:56,液冷+固态电池+储能+山东国资,涨停,"[{""code"":""002580.SZ"",""time"":1775713316932,""openTime"":null,""duration"":4683068,""updatedTime"":1775718000000,""firstVol"":7.0571051E7,""highestVol"":7.6826951E7,""firstVolDivLTGB"":0.15601370256100075,""firstVolDivVol"":0.7177209821043103,""highestVolDivLTGB"":0.16984382281599544,""highestVolDivVol"":0.7663140145713365}]", 13:41:56,163689631.5,0,5990215749.0,32.73390091295692,7796963464.5,33,002580,20260409
002528.SZ,*ST英飞,4.81,4.3383947939262315,8980100,898010000,492188535,1.824524417254051, 09:30:00,庭外重组+深圳国资+智慧城市+AI安防,涨停,"[{""code"":""002528.SZ"",""time"":1775698200000,""openTime"":null,""duration"":14374322,""updatedTime"":1775718000000,""firstVol"":2.08914E7,""highestVol"":2.08914E7,""firstVolDivLTGB"":0.01989241150853161,""firstVolDivVol"":58.98193111236589,""highestVolDivLTGB"":0.01989241150853161,""highestVolDivVol"":58.98193111236589}]", 09:30:00,41488062.0,0,2273911031.7,0.3543154454014253,4852000511.82,33,002528,20260409
603950.SH,长源东谷,55.65,-1.0490753911806603,8903600,890360000,118907497,7.487837373281854, 09:30:00,复牌+重大资产重组+柴油动力单元+热交换系统,涨停,"[{""code"":""603950.SH"",""time"":1775698200000,""openTime"":null,""duration"":14374322,""updatedTime"":1775718000000,""firstVol"":1.65424E7,""highestVol"":1.65424E7,""firstVolDivLTGB"":0.05111882692205479,""firstVolDivVol"":88.36752136752136,""highestVolDivLTGB"":0.05111882692205479,""highestVolDivVol"":88.36752136752136}]", 09:30:00,399593568.0,0,5336568465.36,0.6284717270602375,14523473184.0,17,603950,20260409
603777.SH,来伊份,16.43,4.05319822672578,8685198,868519800,137809183,6.302336180311003, 09:30:00,拟协议转让10%股份+健康零食+IP经济,涨停,"[{""code"":""603777.SH"",""time"":1775698200000,""openTime"":null,""duration"":14374322,""updatedTime"":1775718000000,""firstVol"":1.22418E7,""highestVol"":1.2729304E7,""firstVolDivLTGB"":0.036605608220310254,""firstVolDivVol"":4.803343011849643,""highestVolDivLTGB"":0.03806334976402393,""highestVolDivVol"":2.2256767266460766}]", 09:30:00,134012605.14,0,2126395693.69,6.4307049842970185,5160164881.38,17,603777,20260409
002645.SZ,华宏科技,25.77,9.98719590268886,7693517,769351700,328551719,2.3416456390538625, 09:51:06,稀土永磁+机器人+汽车拆解+扭亏为盈,涨停,"[{""code"":""002645.SZ"",""time"":1775699466458,""openTime"":null,""duration"":13107864,""updatedTime"":1775718000000,""firstVol"":5.348342E7,""highestVol"":6.1177131E7,""firstVolDivLTGB"":0.0956893606413043,""firstVolDivVol"":1.5148912387273439,""highestVolDivLTGB"":0.1094544917146158,""highestVolDivVol"":1.6477662764211498}]", 09:51:06,163794976.93,0,6994866097.51,13.498308617889167,11899567560.79,33,002645,20260409
002328.SZ,新朋股份,10.35,-2.9990627928772287,7557363,755736300,504526195,1.497912908169218, 09:48:34,液冷服务器+汽车零部件+特斯拉+回购,涨停,"[{""code"":""002328.SZ"",""time"":1775699314563,""openTime"":1775699329563,""duration"":15000,""updatedTime"":1775699329563,""firstVol"":2.09044E7,""highestVol"":2.09044E7,""firstVolDivLTGB"":0.03662350525032682,""firstVolDivVol"":0.48043491305923924,""highestVolDivLTGB"":0.03662350525032682,""highestVolDivVol"":0.48043491305923924},{""code"":""002328.SZ"",""time"":1775699664074,""openTime"":1775699679074,""duration"":15000,""updatedTime"":1775699679074,""firstVol"":1861870.0,""highestVol"":1861870.0,""firstVolDivLTGB"":0.0032619068579067562,""firstVolDivVol"":0.028690673787422735,""highestVolDivLTGB"":0.0032619068579067562,""highestVolDivVol"":0.028690673787422735},{""code"":""002328.SZ"",""time"":1775699694074,""openTime"":1775700328900,""duration"":634826,""updatedTime"":1775700328900,""firstVol"":4843300.0,""highestVol"":1.8598647E7,""firstVolDivLTGB"":0.008485229089517416,""firstVolDivVol"":0.07067056035437741,""highestVolDivLTGB"":0.03258393668574439,""highestVolDivVol"":0.2603950219434467},{""code"":""002328.SZ"",""time"":1775700343903,""openTime"":null,""duration"":12230419,""updatedTime"":1775718000000,""firstVol"":1.60685E7,""highestVol"":2.14867E7,""firstVolDivLTGB"":0.028151240605560384,""firstVolDivVol"":0.19532984377076978,""highestVolDivLTGB"":0.0376436668960696,""highestVolDivVol"":0.25999383009703836}]", 10:05:43,69452165.97,3,4636595732.05,18.09780203781094,5245571082.05,33,002328,20260409
002107.SZ,沃华医药,7.31,-3.0503978779840906,7359956,735995600,281247653,2.616895082143139, 09:33:30,业绩大增+心脑血管中药+外资买入,涨停,"[{""code"":""002107.SZ"",""time"":1775698410072,""openTime"":1775698470962,""duration"":60890,""updatedTime"":1775698470962,""firstVol"":7.0901082E7,""highestVol"":7.1563371E7,""firstVolDivLTGB"":0.12408439713166335,""firstVolDivVol"":5.999963949991021,""highestVolDivLTGB"":0.12524347297329763,""highestVolDivVol"":4.9026991595171765},{""code"":""002107.SZ"",""time"":1775698709456,""openTime"":null,""duration"":13864866,""updatedTime"":1775718000000,""firstVol"":5.596638E7,""highestVol"":5.890748E7,""firstVolDivLTGB"":0.09794708805630895,""firstVolDivVol"":1.58723552079993,""highestVolDivLTGB"":0.10309432431998028,""highestVolDivVol"":1.610907406271519}]", 09:38:29,56303663.400000006,1,2151544545.45,18.888083307845417,4371164222.4,33,002107,20260409
600619.SH,海立股份,17.9,5.046948356807508,6856790,685679000,526679032,1.3018915854618645, 10:14:45,年报增长+光刻机冷却+上海国资,涨停,"[{""code"":""600619.SH"",""time"":1775700885794,""openTime"":null,""duration"":11688528,""updatedTime"":1775718000000,""firstVol"":6.0668572E7,""highestVol"":7.4871972E7,""firstVolDivLTGB"":0.07687596227572387,""firstVolDivVol"":1.6848986040423966,""highestVolDivLTGB"":0.09487374937687759,""highestVolDivVol"":2.039455047557793}]", 10:14:45,126027800.19999999,0,9680360608.16,9.326870449628988,14505032787.24,17,600619,20260409
002635.SZ,安洁科技,16.5,-0.42245021122510734,6239551,623955100,307773305,2.027320400643584, 13:19:36,折叠屏+消费电子+苹果+机器人,涨停,"[{""code"":""002635.SZ"",""time"":1775711976197,""openTime"":null,""duration"":6023803,""updatedTime"":1775718000000,""firstVol"":4.374169E7,""highestVol"":4.374169E7,""firstVolDivLTGB"":0.11058919975268114,""firstVolDivVol"":1.5676936694395087,""highestVolDivLTGB"":0.11058919975268114,""highestVolDivVol"":1.5676936694395087}]", 13:19:36,98272928.25,0,4847429553.75,11.940858873384096,6229646466.75,33,002635,20260409
600629.SH,华建集团,20.4,1.8981018981018931,6113485,611348500,467084201,1.308861440166759, 09:42:59,上海国资整合+工程设计+浦东机场T3,涨停,"[{""code"":""600629.SH"",""time"":1775698979985,""openTime"":null,""duration"":13594337,""updatedTime"":1775718000000,""firstVol"":3.35399E7,""highestVol"":3.45543E7,""firstVolDivLTGB"":0.035189696795372614,""firstVolDivVol"":1.4619475579453185,""highestVolDivLTGB"":0.03625399419724996,""highestVolDivVol"":1.4727188176106387}]", 09:42:59,135597097.3,0,10359927578.18,6.466811751571105,21140136169.0,17,600629,20260409
603808.SH,歌力思,11.1,4.914933837429108,5264420,526442000,164932378,3.191865699044247, 10:30:27,多品牌矩阵+服装+AI应用+扭亏为盈,涨停,"[{""code"":""603808.SH"",""time"":1775701827712,""openTime"":null,""duration"":10746610,""updatedTime"":1775718000000,""firstVol"":2.006812E7,""highestVol"":2.082482E7,""firstVolDivLTGB"":0.054371463650945875,""firstVolDivVol"":1.5685142269830041,""highestVolDivLTGB"":0.05642162512818792,""highestVolDivVol"":1.607765206347736}]", 10:30:27,59803811.199999996,0,1873631814.08,9.591658224924156,4192895094.08,17,603808,20260409
000793.SZ,*ST华闻,2.73,-0.727272727272728,4571211,457121100,1718838300,0.2659477043303026, 13:00:12,重整继续经营+海南文旅+国资入主,涨停,"[{""code"":""000793.SZ"",""time"":1775710812839,""openTime"":null,""duration"":7187161,""updatedTime"":1775718000000,""firstVol"":7066800.0,""highestVol"":7918363.0,""firstVolDivLTGB"":0.0036036557646637367,""firstVolDivVol"":0.29392583226579266,""highestVolDivLTGB"":0.004037903219512373,""highestVolDivVol"":0.3229422845230908}]", 13:00:12,12890815.02,0,4847124006.0,1.606252839490486,5530044294.3,33,000793,20260409
002150.SZ,正泰电源,29.06,1.3956734124214885,4128366,412836600,213519038,1.9334884789055673, 13:38:08,光伏逆变器+储能+外销,涨停,"[{""code"":""002150.SZ"",""time"":1775713088454,""openTime"":null,""duration"":4911546,""updatedTime"":1775718000000,""firstVol"":3.27757E7,""highestVol"":3.29945E7,""firstVolDivLTGB"":0.09141307788726022,""firstVolDivVol"":0.8588035082769334,""highestVolDivLTGB"":0.0920233221060483,""highestVolDivVol"":0.8615972141851107}]", 13:38:08,135327837.48000002,0,6999154065.64,18.857433218671584,11753104378.84,33,002150,20260409
000586.SZ,汇源通信,17.71,-1.6657412548584158,4126143,412614300,154244369,2.6750688059153718, 09:30:30,光纤+特种光缆+车载电子+定增推进,涨停,"[{""code"":""000586.SZ"",""time"":1775698230070,""openTime"":1775711836286,""duration"":8180538,""updatedTime"":1775711836286,""firstVol"":8975307.0,""highestVol"":1.4975507E7,""firstVolDivLTGB"":0.046398402605459056,""firstVolDivVol"":0.42108939677805146,""highestVolDivLTGB"":0.07741680624483044,""highestVolDivVol"":0.6473153660808636},{""code"":""000586.SZ"",""time"":1775712068028,""openTime"":1775713103454,""duration"":1035426,""updatedTime"":1775713103454,""firstVol"":950600.0,""highestVol"":5652300.0,""firstVolDivLTGB"":0.004914185277088503,""firstVolDivVol"":0.020883081042237538,""highestVolDivLTGB"":0.029219913151364765,""highestVolDivVol"":0.11924785181713363},{""code"":""000586.SZ"",""time"":1775713148454,""openTime"":null,""duration"":4851546,""updatedTime"":1775718000000,""firstVol"":5724099.0,""highestVol"":6479599.0,""firstVolDivLTGB"":0.029591082506203473,""firstVolDivVol"":0.10963924313684861,""highestVolDivLTGB"":0.03349668631100083,""highestVolDivVol"":0.12394578589523289}]", 13:39:08,103648712.16000001,2,3874618549.28,34.71267272000056,4802692800.0,33,000586,20260409
605189.SH,富春染织,16.95,-4.828747894441323,3926782,392678200,82349992,4.768406049146915, 09:30:15,一季度预增+筒子纱龙头+PEEK材料,涨停,"[{""code"":""605189.SH"",""time"":1775698215070,""openTime"":1775698290071,""duration"":75001,""updatedTime"":1775698290071,""firstVol"":3995917.0,""highestVol"":4168100.0,""firstVolDivLTGB"":0.020589265475887835,""firstVolDivVol"":1.3588859760122398,""highestVolDivLTGB"":0.021476451445324837,""highestVolDivVol"":1.2428055124615993},{""code"":""605189.SH"",""time"":1775698335071,""openTime"":null,""duration"":14239251,""updatedTime"":1775718000000,""firstVol"":1101600.0,""highestVol"":5021296.0,""firstVolDivLTGB"":0.005676077568237288,""firstVolDivVol"":0.15419106170539848,""highestVolDivLTGB"":0.02587260855944047,""highestVolDivVol"":0.6326530792236301}]", 09:32:15,62907047.64,1,1319246871.84,10.777901472048717,3109124529.72,17,605189,20260409
601811.SH,新华文轩,13.59,-0.3665689149560169,3725701,372570100,168521430,2.210817342340378, 13:04:27,出版传媒+IP+高股息+四川国资,涨停,"[{""code"":""601811.SH"",""time"":1775711067939,""openTime"":null,""duration"":6932061,""updatedTime"":1775718000000,""firstVol"":2.34784E7,""highestVol"":2.40458E7,""firstVolDivLTGB"":0.02964804188993134,""firstVolDivVol"":1.0736053736604798,""highestVolDivLTGB"":0.03036454297042861,""highestVolDivVol"":1.0971479528137589}]", 13:04:27,59350416.93,0,2684546379.9,15.224260795793152,12615029127.0,17,601811,20260409
603863.SH,松炀资源,18.1,-0.3852504127683009,3675100,367510000,144393500,2.5451976716403437, 10:01:24,造纸+减亏+资产优化,涨停,"[{""code"":""603863.SH"",""time"":1775700084092,""openTime"":null,""duration"":12490230,""updatedTime"":1775718000000,""firstVol"":1.67435E7,""highestVol"":1.67435E7,""firstVolDivLTGB"":0.08181529440508185,""firstVolDivVol"":1.6436950866342708,""highestVolDivLTGB"":0.08181529440508185,""highestVolDivVol"":1.6436950866342708}]", 10:01:24,75707060.0,0,2974506100.0,9.265101960960846,4215790000.0,17,603863,20260409
601133.SH,柏诚股份,22.78,-2.399314481576687,3636480,363648000,149386744,2.4342722136041735, 10:35:31,半导体洁净室+存储芯片+海外扩张,涨停,"[{""code"":""601133.SH"",""time"":1775702131810,""openTime"":null,""duration"":10442512,""updatedTime"":1775718000000,""firstVol"":8923876.0,""highestVol"":1.2416816E7,""firstVolDivLTGB"":0.05973673273178777,""firstVolDivVol"":0.24402432215792688,""highestVolDivLTGB"":0.0831185931731667,""highestVolDivVol"":0.3345148615352776}]", 10:35:31,89748326.4,0,3686864841.92,25.96456148746371,3686864841.92,17,601133,20260409
002843.SZ,泰嘉股份,26.58,2.3882896764252597,3595247,359524700,143308159,2.508752484916089, 10:10:00,数据中心电源+商业航天+锯切龙头,涨停,"[{""code"":""002843.SZ"",""time"":1775700600771,""openTime"":null,""duration"":11973551,""updatedTime"":1775718000000,""firstVol"":3.054915E7,""highestVol"":3.164665E7,""firstVolDivLTGB"":0.12181043072561298,""firstVolDivVol"":1.4412508121709682,""highestVolDivLTGB"":0.12618655731903244,""highestVolDivVol"":1.4703112502192923}]", 10:10:00,89881175.0,0,3582703975.0,17.274437947388606,6254915300.0,33,002843,20260409
002039.SZ,黔源电力,20.28,-1.4098201263976624,3451760,345176000,257797481,1.3389424856327437, 13:15:31,一季报预增+水电+央企,涨停,"[{""code"":""002039.SZ"",""time"":1775711731286,""openTime"":null,""duration"":6268714,""updatedTime"":1775718000000,""firstVol"":3.8368209E7,""highestVol"":3.8368209E7,""firstVolDivLTGB"":0.0897382469252761,""firstVolDivVol"":1.4833861692700336,""highestVolDivLTGB"":0.0897382469252761,""highestVolDivVol"":1.4833861692700336}]", 13:15:31,73349900.0,0,5478196471.25,11.912284356261805,9085584677.5,33,002039,20260409
002962.SZ,五方光电,16.47,-1.0216346153846256,3295592,329559200,180379353,1.8270339399654016, 09:36:27,光学元件+AR/VR拓展+微棱镜量产,涨停,"[{""code"":""002962.SZ"",""time"":1775698587805,""openTime"":null,""duration"":13986517,""updatedTime"":1775718000000,""firstVol"":3.83396E7,""highestVol"":3.878198E7,""firstVolDivLTGB"":0.18328169976475975,""firstVolDivVol"":4.792488339906719,""highestVolDivLTGB"":0.18539648860819927,""highestVolDivVol"":4.7262497964818415}]", 09:36:27,50653249.04,0,2772430655.61,8.969667387597294,3215158156.85,33,002962,20260409
002281.SZ,光迅科技,144.28,8.58734101000978,3270524,327052400,471059182,0.6942915295938334, 10:18:17,3.2T硅光模块+CPO+央企,涨停,"[{""code"":""002281.SZ"",""time"":1775701097981,""openTime"":1775704247629,""duration"":3149648,""updatedTime"":1775704247629,""firstVol"":2.1114604E7,""highestVol"":2.6209904E7,""firstVolDivLTGB"":0.02708815561633266,""firstVolDivVol"":0.4325558606231556,""highestVolDivLTGB"":0.033624971524028574,""highestVolDivVol"":0.5321463347276864},{""code"":""002281.SZ"",""time"":1775704264912,""openTime"":1775704304259,""duration"":39347,""updatedTime"":1775704304259,""firstVol"":5538600.0,""highestVol"":9258700.0,""firstVolDivLTGB"":0.007105530309572468,""firstVolDivVol"":0.09777647752798695,""highestVolDivLTGB"":0.011878087147878275,""highestVolDivVol"":0.162873875735397},{""code"":""002281.SZ"",""time"":1775704824057,""openTime"":1775704839057,""duration"":15000,""updatedTime"":1775704839057,""firstVol"":6318100.0,""highestVol"":6318100.0,""firstVolDivLTGB"":0.00810555935595815,""firstVolDivVol"":0.09472402573915992,""highestVolDivLTGB"":0.00810555935595815,""highestVolDivVol"":0.09472402573915992},{""code"":""002281.SZ"",""time"":1775704884057,""openTime"":1775705110381,""duration"":226324,""updatedTime"":1775705110381,""firstVol"":7110220.0,""highestVol"":8107920.0,""firstVolDivLTGB"":0.009121778737899173,""firstVolDivVol"":0.10362030265519175,""highestVolDivLTGB"":0.010401738942618859,""highestVolDivVol"":0.11768855538630764},{""code"":""002281.SZ"",""time"":1775710962839,""openTime"":1775711203090,""duration"":240251,""updatedTime"":1775711203090,""firstVol"":6594300.0,""highestVol"":7142700.0,""firstVolDivLTGB"":0.008459899346479928,""firstVolDivVol"":0.08546463546403281,""highestVolDivLTGB"":0.009163447683924325,""highestVolDivVol"":0.09245420101808738},{""code"":""002281.SZ"",""time"":1775711218090,""openTime"":1775711233090,""duration"":15000,""updatedTime"":1775711233090,""firstVol"":31900.0,""highestVol"":31900.0,""firstVolDivLTGB"":4.092485770327551E-5,""firstVolDivVol"":4.0304732076251905E-4,""highestVolDivLTGB"":4.092485770327551E-5,""highestVolDivVol"":4.0304732076251905E-4},{""code"":""002281.SZ"",""time"":1775711383091,""openTime"":1775711398091,""duration"":15000,""updatedTime"":1775711398091,""firstVol"":1299.0,""highestVol"":1299.0,""firstVolDivLTGB"":1.666501258826172E-6,""firstVolDivVol"":1.6012122372306253E-5,""highestVolDivLTGB"":1.666501258826172E-6,""highestVolDivVol"":1.6012122372306253E-5},{""code"":""002281.SZ"",""time"":1775712186006,""openTime"":null,""duration"":5813994,""updatedTime"":1775718000000,""firstVol"":3649241.0,""highestVol"":5615142.0,""firstVolDivLTGB"":0.004681651054857644,""firstVolDivVol"":0.04225170921712093,""highestVolDivLTGB"":0.007203726875664133,""highestVolDivVol"":0.06459184799252636}]", 13:23:06,353510939.16,7,50916786982.38,18.915205223618802,84256022265.48,33,002281,20260409
002620.SZ,*ST瑞和,9.98,-4.952380952380948,3123950,312395000,223225474,1.3994594541660599, 14:16:21,重整投资人+光伏建筑一体化+建筑装饰,涨停,"[{""code"":""002620.SZ"",""time"":1775715381293,""openTime"":1775715539574,""duration"":158281,""updatedTime"":1775715539574,""firstVol"":6023550.0,""highestVol"":6321750.0,""firstVolDivLTGB"":0.01910053339846011,""firstVolDivVol"":0.21663238076057167,""highestVolDivLTGB"":0.020046118486891484,""highestVolDivVol"":0.2260925077518964},{""code"":""002620.SZ"",""time"":1775715563441,""openTime"":null,""duration"":2436559,""updatedTime"":1775718000000,""firstVol"":4176450.0,""highestVol"":4974550.0,""firstVolDivLTGB"":0.013243423348689515,""firstVolDivVol"":0.13094751924926495,""highestVolDivLTGB"":0.01577417941534639,""highestVolDivVol"":0.15523311648139726}]", 14:19:23,30989584.0,1,2214396702.08,14.664130582157483,3135434537.6,33,002620,20260409
603121.SH,华培动力,20.09,-0.1491053677932462,3037694,303769400,162976971,1.8638792839020182, 10:34:01,人形机器人+传感器+氢能,涨停,"[{""code"":""603121.SH"",""time"":1775702041808,""openTime"":null,""duration"":10532514,""updatedTime"":1775718000000,""firstVol"":942700.0,""highestVol"":1.32115E7,""firstVolDivLTGB"":0.002784656175235013,""firstVolDivVol"":0.09316087322383365,""highestVolDivLTGB"":0.03902565509612536,""highestVolDivVol"":1.2851959993209956}]", 10:34:01,65523059.58,0,3515413264.47,7.399610463983897,7302172232.55,17,603121,20260409
