股票代码,股票简称,最新价,最新涨跌幅,涨停[20260318],feng_dan_jin,ltsz,涨停封板时长[20260318],p_open,p_close,p_high,p_low,p_low,zt_first_time,最终涨停时间[20260318],涨停明细数据[20260318],连续涨停天数[20260318],涨停原因类别[20260318],feng_dan_liang,feng_dan_liang,feng_dan_liang,涨停开板次数[20260318],几天几板[20260318],涨停类型[20260318],总市值[20260318],所属同花顺行业,market_code,code,fenglu_ratio,date
002913.SZ,奥士康,52.25,1.0247486465583935,涨停,138463344.36,15361809060.08,3.1539903546000003,47.14,50.92,50.92,46.5,779/5521, 10:20:27, 10:20:27,"[{""code"":""002913.SZ"",""time"":1773800427379,""openTime"":null,""duration"":11353457,""updatedTime"":1773817200000,""firstVol"":1.6770595E7,""highestVol"":1.6770595E7,""firstVolDivLTGB"":0.05559004645843739,""firstVolDivVol"":2.4258082666934744,""highestVolDivLTGB"":0.05559004645843739,""highestVolDivVol"":2.4258082666934744}]",1,AI服务器+PCB概念+可转债扩产+汽车电子,2719233,32.376573847089695,0.9013531648776687,0,首板涨停,缩量涨停,16159996863.68,电子-元件-印制电路板,33,002913,0.901347906476836,20260318
603757.SH,大元泵业,50.58,-1.2109375000000089,涨停,118146105.0,9086716985.89,3.5205007842000002,45.4,48.71,48.71,45.07,821/5521, 09:58:28, 09:58:28,"[{""code"":""603757.SH"",""time"":1773799108047,""openTime"":null,""duration"":12672789,""updatedTime"":1773817200000,""firstVol"":7788500.0,""highestVol"":7890800.0,""firstVolDivLTGB"":0.04175081446787701,""firstVolDivVol"":0.9980419745302918,""highestVolDivLTGB"":0.04229920097619874,""highestVolDivVol"":0.9760671327564112}]",1,液冷+储能+算力,2425500,23.779924665041797,1.3002067213434638,0,首板涨停,缩量涨停,9086716985.89,机械设备-通用设备-其他通用设备,17,603757,1.300206721343464,20260318
688328.SH,深科达,54.18,-0.47759000734753493,涨停,71135417.95,4736983194.25,1.7178435276000001,43,50.15,50.15,42,910/5521, 13:16:56, 13:16:56,"[{""code"":""688328.SH"",""time"":1773811016258,""openTime"":null,""duration"":6183742,""updatedTime"":1773817200000,""firstVol"":6196247.0,""highestVol"":6544509.0,""firstVolDivLTGB"":0.0655990900341793,""firstVolDivVol"":0.6091815614108893,""highestVolDivLTGB"":0.0692861074002532,""highestVolDivVol"":0.6393847572720207}]",1,存储芯片+先进封装+智能眼镜+扭亏为盈,1418453,12.165894261881844,1.5017029833744802,0,首板涨停,放量涨停,4736983194.25,机械设备-专用设备-其他专用设备,17,688328,1.5017029833744804,20260318
603881.SH,数据港,36.91,-0.832885545405702,涨停,322220221.18,27829924941.26,1.9599951204000001,35.8,38.74,38.74,35.33,1190/5521, 13:00:54, 13:12:26,"[{""code"":""603881.SH"",""time"":1773810054582,""openTime"":1773810626257,""duration"":571675,""updatedTime"":1773810626257,""firstVol"":3.5803187E7,""highestVol"":5.1726897E7,""firstVolDivLTGB"":0.04983899407948611,""firstVolDivVol"":1.1403288638650388,""highestVolDivLTGB"":0.07200522437662289,""highestVolDivVol"":1.5679551071737203},{""code"":""603881.SH"",""time"":1773810686257,""openTime"":1773810701257,""duration"":15000,""updatedTime"":1773810701257,""firstVol"":2.76499E7,""highestVol"":2.76499E7,""firstVolDivLTGB"":0.0384894004658966,""firstVolDivVol"":0.5116208670274979,""highestVolDivLTGB"":0.0384894004658966,""highestVolDivVol"":0.5116208670274979},{""code"":""603881.SH"",""time"":1773810716257,""openTime"":1773810731257,""duration"":15000,""updatedTime"":1773810731257,""firstVol"":2.2560053E7,""highestVol"":2.2560053E7,""firstVolDivLTGB"":0.03140419728276963,""firstVolDivVol"":0.38764559550325295,""highestVolDivLTGB"":0.03140419728276963,""highestVolDivVol"":0.38764559550325295},{""code"":""603881.SH"",""time"":1773810746257,""openTime"":null,""duration"":6453743,""updatedTime"":1773817200000,""firstVol"":4.1019565E7,""highestVol"":4.8786365E7,""firstVolDivLTGB"":0.057100331799459524,""firstVolDivVol"":0.6601207006970704,""highestVolDivLTGB"":0.06791192517008747,""highestVolDivVol"":0.7666148292299911}]",1,算力租赁+阿里云涨价+上海国资,8317507,11.324563542429962,1.1578192246659056,3,首板涨停,放量涨停,27829924941.26,通信-通信服务-通信应用增值服务,17,603881,1.1578192246659058,20260318
301428.SZ,世纪恒通,32.95,0.0,涨停,89871842.66,2435009411.43,2.4885965718,34.01,39.79,39.79,34.01,1257/5521, 11:00:22, 11:00:22,"[{""code"":""301428.SZ"",""time"":1773802822605,""openTime"":null,""duration"":8958231,""updatedTime"":1773817200000,""firstVol"":1.895463E7,""highestVol"":2.074343E7,""firstVolDivLTGB"":0.3097330447751346,""firstVolDivVol"":1.059273473424682,""highestVolDivLTGB"":0.3389633948528602,""highestVolDivVol"":1.146667273993956}]",1,腾讯概念+云计算+数据标注+车主信息服务,2258654,11.399302320428816,3.6908121156336833,0,首板涨停,放量涨停,3925946679.93,通信-通信服务-通信应用增值服务,33,301428,3.690821162256669,20260318
603489.SH,八方股份,37.15,1.088435374149656,涨停,70678344.72,8603441289.93,3.56253498,33.51,36.67,36.67,33.44,1283/5521, 09:39:45, 09:56:26,"[{""code"":""603489.SH"",""time"":1773797985050,""openTime"":1773798015050,""duration"":30000,""updatedTime"":1773798015050,""firstVol"":7708480.0,""highestVol"":7708480.0,""firstVolDivLTGB"":0.032855453076765274,""firstVolDivVol"":2.9843139699241075,""highestVolDivLTGB"":0.032855453076765274,""highestVolDivVol"":2.9843139699241075},{""code"":""603489.SH"",""time"":1773798986736,""openTime"":null,""duration"":12794100,""updatedTime"":1773817200000,""firstVol"":6575280.0,""highestVol"":6664060.0,""firstVolDivLTGB"":0.028025473699950336,""firstVolDivVol"":0.9767413256437231,""highestVolDivLTGB"":0.028403876072941536,""highestVolDivVol"":0.981354722668177}]",1,电踏车电机+年报预增+欧洲去库,1927416,25.541144701296716,0.8215124894584486,1,首板涨停,放量涨停,8603441289.93,电力设备-电机-电机Ⅲ,17,603489,0.8215124894584486,20260318
605058.SH,澳弘电子,34.48,-1.654306902452953,涨停,48337380.0,5072370985.5,2.54684262,32.16,35.49,35.49,32.16,1352/5521, 09:46:43, 11:01:07,"[{""code"":""605058.SH"",""time"":1773798403408,""openTime"":1773798658078,""duration"":254670,""updatedTime"":1773798658078,""firstVol"":4918400.0,""highestVol"":5265800.0,""firstVolDivLTGB"":0.03441270689761933,""firstVolDivVol"":1.3898386697516805,""highestVolDivLTGB"":0.03684337019792694,""highestVolDivVol"":1.4616146431259867},{""code"":""605058.SH"",""time"":1773802867606,""openTime"":null,""duration"":8913230,""updatedTime"":1773817200000,""firstVol"":4536350.0,""highestVol"":5191950.0,""firstVolDivLTGB"":0.03173960697279917,""firstVolDivVol"":0.47801853422331775,""highestVolDivLTGB"":0.03632666183659212,""highestVolDivVol"":0.5451836883501776}]",1,PCB+AI算力+商业航天+CPO,1362000,13.218021462107272,0.9529543508978026,1,首板涨停,放量涨停,5072370985.5,电子-元件-印制电路板,17,605058,0.9529543508978026,20260318
603016.SH,新宏泰,54.94,-8.249832999332005,涨停,23745791.0,5130780800.0,1.070159217,31.82,34.63,34.63,31.25,1402/5521, 13:52:39, 14:15:15,"[{""code"":""603016.SH"",""time"":1773813159607,""openTime"":1773813174607,""duration"":15000,""updatedTime"":1773813174607,""firstVol"":39000.0,""highestVol"":39000.0,""firstVolDivLTGB"":2.632289416846652E-4,""firstVolDivVol"":0.011773584905660377,""highestVolDivLTGB"":2.632289416846652E-4,""highestVolDivVol"":0.011773584905660377},{""code"":""603016.SH"",""time"":1773813317073,""openTime"":1773814117640,""duration"":800567,""updatedTime"":1773814117640,""firstVol"":1487300.0,""highestVol"":2023900.0,""firstVolDivLTGB"":0.01003847192224622,""firstVolDivVol"":0.3956957412890002,""highestVolDivLTGB"":0.013660232181425485,""highestVolDivVol"":0.5295123536312633},{""code"":""603016.SH"",""time"":1773814148302,""openTime"":1773814500207,""duration"":351905,""updatedTime"":1773814500207,""firstVol"":1985200.0,""highestVol"":1985200.0,""firstVolDivLTGB"":0.01339902807775378,""firstVolDivVol"":0.4594752418714057,""highestVolDivLTGB"":0.01339902807775378,""highestVolDivVol"":0.4594752418714057},{""code"":""603016.SH"",""time"":1773814515207,""openTime"":null,""duration"":2684793,""updatedTime"":1773817200000,""firstVol"":1754400.0,""highestVol"":1819400.0,""firstVolDivLTGB"":0.011841252699784017,""firstVolDivVol"":0.3726136605469163,""highestVolDivLTGB"":0.012279967602591793,""highestVolDivVol"":0.38610726880782115}]",1,断路器龙头+国企改革,685700,14.083083827723444,0.46281047516198703,3,首板涨停,放量涨停,5130780800.0,电力设备-电网设备-输变电设备,17,603016,0.46281047516198703,20260318
603897.SH,长城科技,52.36,9.999999999999995,涨停,18935466.92,6841278468.34,3.9033086286,30.4,33.14,33.14,30.16,1460/5521, 09:31:45, 09:38:15,"[{""code"":""603897.SH"",""time"":1773797505045,""openTime"":1773797595045,""duration"":90000,""updatedTime"":1773797595045,""firstVol"":94300.0,""highestVol"":2388500.0,""firstVolDivLTGB"":4.568008763950065E-4,""firstVolDivVol"":0.018038525546607495,""highestVolDivLTGB"":0.011570189748350723,""highestVolDivVol"":0.2313544624483666},{""code"":""603897.SH"",""time"":1773797730048,""openTime"":1773797805049,""duration"":75001,""updatedTime"":1773797805049,""firstVol"":59500.0,""highestVol"":6033600.0,""firstVolDivLTGB"":2.8822536739663723E-4,""firstVolDivVol"":0.004378159679209665,""highestVolDivLTGB"":0.02922750549116555,""highestVolDivVol"":0.4355734172870005},{""code"":""603897.SH"",""time"":1773797895050,""openTime"":null,""duration"":13885786,""updatedTime"":1773817200000,""firstVol"":4689500.0,""highestVol"":5703700.0,""firstVolDivLTGB"":0.022716518662294627,""firstVolDivVol"":0.2897098663337552,""highestVolDivLTGB"":0.027629429042356296,""highestVolDivVol"":0.3473548487051216}]",1,电磁线+机器人+新能源汽车,571378,2.9723843727091106,0.2767825781047996,2,首板涨停,放量涨停,6841278468.34,电力设备-电网设备-线缆部件及其他,17,603897,0.27678257810479967,20260318
300571.SZ,平治信息,44.35,4.352941176470591,涨停,143194216.0,4075054047.0,1.9433265648,29.88,35.24,35.24,29.88,1484/5521, 13:03:24, 13:03:24,"[{""code"":""300571.SZ"",""time"":1773810204584,""openTime"":null,""duration"":6995416,""updatedTime"":1773817200000,""firstVol"":2.65377E7,""highestVol"":2.82332E7,""firstVolDivLTGB"":0.22949107845292832,""firstVolDivVol"":1.4440713935898133,""highestVolDivLTGB"":0.2441533183424794,""highestVolDivVol"":1.5320982428721823}]",1,算力租赁+国产算力+阿里巴巴概念+通信设备,4063400,19.487327050811693,3.5139218854144443,0,首板涨停,放量涨停,4916977080.56,通信-通信服务-通信应用增值服务,33,300571,3.5139218854144443,20260318
603115.SH,海星股份,56.89,-1.4038128249566764,涨停,89086196.0,7979964296.0,0.8253154644,30.5,32.99,32.99,29.51,1512/5521, 14:10:29, 14:10:29,"[{""code"":""603115.SH"",""time"":1773814229102,""openTime"":null,""duration"":2970898,""updatedTime"":1773817200000,""firstVol"":6739800.0,""highestVol"":6739800.0,""firstVolDivLTGB"":0.02786303218317056,""firstVolDivVol"":0.732802655390304,""highestVolDivLTGB"":0.02786303218317056,""highestVolDivVol"":0.732802655390304}]",1,AI服务器电极箔+储能电极箔+股权激励,2700400,26.42944500905906,1.1163733657888035,0,首板涨停,缩量涨停,7979964296.0,电子-电子化学品-电子化学品Ⅲ,17,603115,1.1163733657888035,20260318
002667.SZ,威领股份,,,涨停,112797444.0,7472175380.0,2.8614213954000003,29.74,31.58,31.58,29.22,1528/5521, 10:38:00, 10:38:00,"[{""code"":""002667.SZ"",""time"":1773801480543,""openTime"":null,""duration"":10300293,""updatedTime"":1773817200000,""firstVol"":1.9818805E7,""highestVol"":2.0243905E7,""firstVolDivLTGB"":0.08376113113929615,""firstVolDivVol"":0.9768259453911514,""highestVolDivLTGB"":0.08555775090760785,""highestVolDivVol"":0.9935764714647513}]",1,碳酸锂+郴州锂矿+控制权拟变更,3571800,16.636559731970575,1.5095663346167338,0,首板涨停,缩量涨停,8229479570.0,有色金属-能源金属-锂,33,002667,1.5095663346167338,20260318
603220.SH,中贝通信,28.26,-2.383419689119163,涨停,85569886.47999999,11968215190.88,1.6043522268000001,25.5,27.56,27.56,25.29,1815/5521, 13:21:59, 13:36:57,"[{""code"":""603220.SH"",""time"":1773811319793,""openTime"":1773812050972,""duration"":731179,""updatedTime"":1773812050972,""firstVol"":2.457716E7,""highestVol"":2.671366E7,""firstVolDivLTGB"":0.05659545043242124,""firstVolDivVol"":0.5872936265495423,""highestVolDivLTGB"":0.06151531016596523,""highestVolDivVol"":0.6334639799269466},{""code"":""603220.SH"",""time"":1773812110973,""openTime"":1773812157292,""duration"":46319,""updatedTime"":1773812157292,""firstVol"":1.8890023E7,""highestVol"":1.8931823E7,""firstVolDivLTGB"":0.04349930424686161,""firstVolDivVol"":0.3806270037423306,""highestVolDivLTGB"":0.04359555986907651,""highestVolDivVol"":0.37813354994124915},{""code"":""603220.SH"",""time"":1773812187292,""openTime"":1773812202292,""duration"":15000,""updatedTime"":1773812202292,""firstVol"":6797400.0,""highestVol"":6797400.0,""firstVolDivLTGB"":0.015652822163721936,""firstVolDivVol"":0.13226595649521405,""highestVolDivLTGB"":0.015652822163721936,""highestVolDivVol"":0.13226595649521405},{""code"":""603220.SH"",""time"":1773812217292,""openTime"":null,""duration"":4982708,""updatedTime"":1773817200000,""firstVol"":1.143735E7,""highestVol"":1.202268E7,""firstVolDivLTGB"":0.026337541644488344,""firstVolDivVol"":0.21844696770527441,""highestVolDivLTGB"":0.027685419715087596,""highestVolDivVol"":0.22926925426240394}]",1,算力集群+光纤+CPO,3104858,5.615774707314773,0.7149761690883184,3,首板涨停,放量涨停,14781701134.2,通信-通信服务-通信工程及服务,17,603220,0.7149761690883184,20260318
003018.SZ,金富科技,53.2,-3.3781329458772236,涨停,117116414.46,6473557125.0,3.2137259664,24.6,27.27,27.27,24.6,1871/5521, 10:16:52, 10:16:52,"[{""code"":""003018.SZ"",""time"":1773800212348,""openTime"":null,""duration"":11568488,""updatedTime"":1773817200000,""firstVol"":2.1941598E7,""highestVol"":2.2302298E7,""firstVolDivLTGB"":0.22394201610193212,""firstVolDivVol"":1.8071085848207675,""highestVolDivLTGB"":0.22762342003650274,""highestVolDivVol"":1.824225442525397}]",1,液冷收购+瓶盖龙头+饮料供应链,4294698,30.969907248160172,4.383287528414911,0,首板涨停,缩量涨停,7090200000.0,轻工制造-包装印刷-包装,33,003018,1.8091508609341267,20260318
001287.SZ,中电港,26.46,3.278688524590163,涨停,147993531.84,10777400430.72,3.4372977396,22.82,24.64,24.64,22.69,2042/5521, 10:03:27, 10:03:27,"[{""code"":""001287.SZ"",""time"":1773799407554,""openTime"":null,""duration"":12373282,""updatedTime"":1773817200000,""firstVol"":5.941719E7,""highestVol"":6.182149E7,""firstVolDivLTGB"":0.13584347830548157,""firstVolDivVol"":1.8251098957334395,""highestVolDivLTGB"":0.14134034671830736,""highestVolDivVol"":1.8733158139194375}]",1,存储芯片+英伟达+央企,6006231,14.06180960100904,1.3731839397760326,0,首板涨停,放量涨停,18723938390.08,电子-其他电子-其他电子Ⅲ,33,001287,1.3731839397760328,20260318
300302.SZ,同有科技,27.72,-3.1446540880503218,涨停,210133012.44,9157649012.85,3.4455692346,21.4,24.83,24.83,20.81,2231/5521, 09:53:38, 10:08:41,"[{""code"":""300302.SZ"",""time"":1773798818834,""openTime"":1773798842735,""duration"":23901,""updatedTime"":1773798842735,""firstVol"":420400.0,""highestVol"":420400.0,""firstVolDivLTGB"":0.0011398702860693467,""firstVolDivVol"":0.008125530399118747,""highestVolDivLTGB"":0.0011398702860693467,""highestVolDivVol"":0.008125530399118747},{""code"":""300302.SZ"",""time"":1773799253496,""openTime"":1773799573154,""duration"":319658,""updatedTime"":1773799573154,""firstVol"":3.0341227E7,""highestVol"":3.2308827E7,""firstVolDivLTGB"":0.08226703877303755,""firstVolDivVol"":0.4650856509343168,""highestVolDivLTGB"":0.08760197877034974,""highestVolDivVol"":0.4917245431688793},{""code"":""300302.SZ"",""time"":1773799721338,""openTime"":null,""duration"":12059498,""updatedTime"":1773817200000,""firstVol"":1.4136416E7,""highestVol"":2.2198539E7,""firstVolDivLTGB"":0.0383294018789612,""firstVolDivVol"":0.1860868842475572,""highestVolDivLTGB"":0.06018899857338618,""highestVolDivVol"":0.28610600239375644}]",1,PCIe5.0存储+智算中心+存储芯片,8462868,10.325861854431702,2.2946174519807614,2,首板涨停,放量涨停,11900120104.34,计算机-计算机设备-其他计算机设备,33,300302,2.294617451980761,20260318
600602.SH,云赛智联,21.77,-0.36613272311213657,涨停,106481795.0,24289990603.9,1.308224094,20.86,22.61,22.61,20.73,2236/5521, 13:25:44, 13:42:00,"[{""code"":""600602.SH"",""time"":1773811544796,""openTime"":1773811574797,""duration"":30001,""updatedTime"":1773811574797,""firstVol"":3.92999E7,""highestVol"":3.92999E7,""firstVolDivLTGB"":0.036581765447753246,""firstVolDivVol"":0.4688686808226793,""highestVolDivLTGB"":0.036581765447753246,""highestVolDivVol"":0.4688686808226793},{""code"":""600602.SH"",""time"":1773812520771,""openTime"":null,""duration"":4679229,""updatedTime"":1773817200000,""firstVol"":2.3424775E7,""highestVol"":2.4335675E7,""firstVolDivLTGB"":0.02180462608597971,""firstVolDivVol"":0.2179729541399389,""highestVolDivLTGB"":0.02265252468486567,""highestVolDivVol"":0.22583735193111193}]",1,算力租赁+液冷服务器+上海国资,4709500,4.189721924877552,0.4383772589146382,1,首板涨停,放量涨停,25741489737.659,计算机-软件开发-垂直应用软件,17,600602,0.4383772589146382,20260318
