股票代码,股票简称,最新价,最新涨跌幅,竞价涨幅[20260417],分时开盘价:不复权[20260417 09:25],p_925,chg_pct,分时涨跌幅:前复权排名[20260417 09:25],分时最高价:不复权[20260417 09:25],分时最低价:不复权[20260417 09:25],分时振幅[20260417 09:25],竞价匹配价[20260417],竞价异动类型[20260417],竞价异动说明[20260417],集合竞价评级[20260417],竞价量[20260417],竞价金额[20260417],竞价未匹配量[20260417],竞价未匹配金额[20260417],分时成交量[20260417 09:25],分时成交额[20260417 09:25],分时换手率[20260417 09:25],market_code,code,date
300789.SZ,唐源电气,22.75,1.6987036209208717,0.327,21.5,21.5,0.3266448903406438,720/5521,21.5,21.5,0,21.5,,,,800,17200.0,-1400,-30100.0,800,17200.0,0.000808930978196853,33,300789,20260417
001288.SZ,运机集团,28.11,1.7004341534008642,0.326,27.67,27.67,0.32632342277012505,721/5521,27.67,27.67,0,27.67,,,,11500,318205.0,-1400,-38738.0,11500,318205.0,0.00756996575406736,33,001288,20260417
688331.SH,荣昌生物,129.31,-1.2900763358778609,0.326,153.76,153.76,0.32624298577581534,722/5521,153.76,153.76,0,153.76,,,,103620,15932611.0,4244,652557.44,103620,15932611.0,0.06353425888396808,17,688331,20260417
600642.SH,申能股份,9.06,-0.4395604395604302,0.326,9.23,9.23,0.3260869565217428,723/5521,9.23,9.23,0,9.23,,,,45300,418119.0,-27150,-250594.5,45300,418119.0,0.0009256585520528197,17,600642,20260417
001278.SZ,一彬科技,22.0,-2.955447728275261,0.326,21.56,21.56,0.32573289902280145,724/5521,21.56,21.56,0,21.56,,,,5900,127204.0,-1000,-21560.0,5900,127204.0,0.006915882565782116,33,001278,20260417
920023.BJ,*ST田野,2.65,2.3166023166023186,0.323,3.11,3.11,0.3225806451612856,725/5521,3.11,3.11,0,3.11,,,,63146,196384.06,-71765,-223189.15,63146,196384.0,0.023491070019243807,151,920023,20260417
300950.SZ,德固特,21.76,0.4153207198892471,0.322,21.81,21.81,0.3219871205151881,726/5521,21.81,21.81,0,21.81,,,,7300,159213.0,-500,-10905.0,7300,159213.0,0.008025260882817175,33,300950,20260417
002285.SZ,世联行,3.12,3.654485049833898,0.322,3.12,3.12,0.3215434083601254,727/5521,3.12,3.12,0,3.12,,,,274000,854880.0,47300,147576.0,274000,854880.0,0.013871742921027209,33,002285,20260417
600657.SH,信达地产,3.11,1.3029315960912065,0.322,3.12,3.12,0.3215434083601254,727/5521,3.12,3.12,0,3.12,,,,118500,369720.0,3100,9672.0,118500,369720.0,0.00415515584035582,17,600657,20260417
000518.SZ,*ST四环,2.91,1.0416666666666754,0.32,3.14,3.14,0.31948881789138905,729/5521,3.14,3.14,0,3.14,,,,96200,302068.0,-25700,-80698.0,96200,302068.0,0.009344017954314868,33,000518,20260417
605336.SH,*ST帅电,16.68,-1.1848341232227446,0.32,15.7,15.7,0.31948881789136685,730/5521,15.7,15.7,0,15.7,竞价抢筹,单笔放量10%以上抢筹,看多,238500,3744450.0,-1299,-20394.3,238500,3744450.0,0.13003479316698513,22,605336,20260417
301302.SZ,华如科技,24.3,0.2061855670103122,0.319,22.03,22.03,0.31876138433515333,731/5521,22.03,22.03,0,22.03,,,,30700,676321.0,0,0.0,30700,676321.0,0.02208791999424419,33,301302,20260417
600691.SH,潞化科技,3.35,-0.8875739644970356,0.318,3.16,3.16,0.31746031746031633,732/5521,3.16,3.16,0,3.16,,,,317500,1003300.0,-341400,-1078824.0,317500,1003300.0,0.013365123654342944,17,600691,20260417
300094.SZ,国联水产,3.17,4.96688741721854,0.318,3.16,3.16,0.31746031746031633,732/5521,3.16,3.16,0,3.16,,,,53700,169692.0,-104500,-330220.0,53700,169692.0,0.004857454079743525,33,300094,20260417
603008.SH,ST喜临门,10.32,-4.972375690607727,0.317,12.65,12.65,0.3172085646312439,734/5521,12.65,12.65,0,12.65,竞价抢筹,单笔放量10%以上抢筹,看多,421584,5333037.6,35216,445482.4,421584,5333037.6,0.11446990487328365,22,603008,20260417
688127.SH,蓝特光学,76.8,8.169014084507038,0.317,69.58,69.58,0.3171856978085419,735/5521,69.58,69.58,0,69.58,,,,25023,1741100.3,24243,1686827.9,25023,1741100.3,0.006164853853569508,17,688127,20260417
002556.SZ,辉隆股份,6.33,0.3169572107765525,0.317,6.33,6.33,0.31695721077655836,736/5521,6.33,6.33,0,6.33,,,,228500,1446405.0,-87500,-553875.0,228500,1446405.0,0.02416401098369673,33,002556,20260417
600256.SH,广汇能源,6.75,1.6566265060241012,0.317,6.34,6.34,0.31645569620253333,737/5521,6.34,6.34,0,6.34,,,,718100,4552754.0,-532400,-3375416.0,718100,4552754.0,0.011234350234885154,17,600256,20260417
600228.SH,*ST返利,6.17,1.8151815181518205,0.316,6.35,6.35,0.3159557661927215,738/5521,6.35,6.35,0,6.35,,,,4700,29845.0,10100,64135.0,4700,29845.0,0.0011297067329153615,22,600228,20260417
920174.BJ,五新隧装,38.77,-1.5989847715735925,0.314,38.3,38.3,0.31430068098479147,739/5521,38.3,38.3,0,38.3,,,,3335,127730.5,-761,-29146.3,3335,127731.0,0.0038332998910963526,151,920174,20260417
603970.SH,中农立华,13.21,-1.1227544910179534,0.314,12.78,12.78,0.31397174254317317,740/5521,12.78,12.78,0,12.78,跌停试盘,第1次跌停试盘,-,3100,39618.0,-1900,-24282.0,3100,39618.0,0.0011532732346033726,17,603970,20260417
688193.SH,仁度生物,60.62,-1.702610669693537,0.313,51.29,51.29,0.31292783101897204,741/5521,51.29,51.29,0,51.29,,,,1051,53905.79,-449,-23029.21,1051,53905.8,0.0026229184172546606,17,688193,20260417
301137.SZ,哈焊华通,42.91,1.2505899008966352,0.312,45.0,45.0,0.31208203299153414,742/5521,45.0,45.0,0,45.0,,,,19400,873000.0,-1300,-58500.0,19400,873000.0,0.010670280628380527,33,301137,20260417
920184.BJ,国源科技,15.52,1.4379084967320186,0.311,16.12,16.12,0.3111387678904842,743/5521,16.12,16.12,0,16.12,,,,700,11284.0,-1239,-19972.68,700,11284.0,0.0007832794280430954,151,920184,20260417
600665.SH,天地源,3.6,1.6949152542372896,0.309,3.25,3.25,0.30864197530864335,744/5521,3.25,3.25,0,3.25,,,,59600,193700.0,26900,87425.0,59600,193700.0,0.006897170083129913,17,600665,20260417
920080.BJ,奥美森,24.66,3.439597315436243,0.308,22.77,22.77,0.3083700440528636,745/5521,22.77,22.77,0,22.77,,,,4944,112574.88,-845,-19240.65,4944,112575.0,0.02181779572214984,151,920080,20260417
000631.SZ,顺发恒能,3.21,-0.31055900621118726,0.307,3.27,3.27,0.30674846625766694,746/5521,3.27,3.27,0,3.27,,,,155000,506850.0,-90900,-297243.0,155000,506850.0,0.006739130185727797,33,000631,20260417
002066.SZ,瑞泰科技,23.33,2.7753303964757667,0.307,22.91,22.91,0.3064798598949148,747/5521,22.91,22.91,0,22.91,,,,26900,616279.0,900,20619.0,26900,616279.0,0.011645021645021646,33,002066,20260417
301591.SZ,肯特股份,39.89,0.17579105976896103,0.304,42.95,42.95,0.3035964502569044,748/5521,42.95,42.95,0,42.95,,,,1500,64425.0,2300,98785.0,1500,64425.0,0.004418428085296282,33,301591,20260417
301178.SZ,天亿马,54.55,0.055025678650025736,0.304,56.18,56.18,0.30351722906623024,749/5521,56.18,56.18,0,56.18,,,,60800,3415744.0,4300,241574.0,60800,3415744.0,0.12288701537393366,33,301178,20260417
603595.SH,ST东尼,18.08,-2.691065662002153,0.3,16.7,16.7,0.30030030030030463,750/5521,16.7,16.7,0,16.7,,,,9300,155310.0,-1000,-16700.0,9300,155310.0,0.004000992487056767,22,603595,20260417
002040.SZ,南京港,9.95,-0.300601202404821,0.3,10.02,10.02,0.30030030030030463,750/5521,10.02,10.02,0,10.02,,,,42600,426852.0,-1000,-10020.0,42600,426852.0,0.008764071593865434,33,002040,20260417
002286.SZ,保龄宝,10.28,1.0816125860373593,0.3,10.02,10.02,0.30030030030030463,750/5521,10.02,10.02,0,10.02,,,,15700,157314.0,4600,46092.0,15700,157314.0,0.004248385741952022,33,002286,20260417
688196.SH,卓越新能,52.42,-1.7616191904047933,0.298,60.68,60.68,0.2975206611570247,753/5521,60.68,60.68,0,60.68,,,,1700,103156.0,17,1031.56,1700,103156.0,0.0014166666666666668,17,688196,20260417
000570.SZ,苏常柴A,6.42,-1.3824884792626706,0.297,6.76,6.76,0.29673590504450953,754/5521,6.76,6.76,0,6.76,竞价砸盘,单笔放量10%以上砸盘,偏空,3531700,23874292.0,-18400,-124384.0,3531700,23874292.0,0.6355493290824596,33,000570,20260417
600775.SH,南京熊猫,12.35,0.40650406504064174,0.297,13.53,13.53,0.2965159377316562,755/5521,13.53,13.53,0,13.53,,,,133000,1799490.0,-13300,-179949.0,133000,1799490.0,0.019796423434953074,17,600775,20260417
603088.SH,宁波精达,11.94,-2.9268292682926926,0.295,13.62,13.62,0.2945508100147265,756/5521,13.62,13.62,0,13.62,,,,249902,3403665.2,22998,313232.76,249902,3403665.2,0.05707195055064514,17,603088,20260417
002822.SZ,ST中装,3.2,-1.538461538461533,0.294,3.41,3.41,0.2941176470588225,757/5521,3.41,3.41,0,3.41,,,,15100,51491.0,6200,21142.0,15100,51491.0,0.0014126057851241765,33,002822,20260417
688093.SH,世华科技,32.5,2.3622047244094486,0.293,34.2,34.2,0.2932551319648091,758/5521,34.2,34.2,0,34.2,,,,11501,393334.2,-1561,-53386.2,11501,393334.2,0.004101892259143679,17,688093,20260417
300718.SZ,长盛轴承,70.52,1.4238458219473535,0.292,72.13,72.13,0.2919911012235765,759/5521,72.13,72.13,0,72.13,,,,8100,584253.0,-1000,-72130.0,8100,584253.0,0.004178660259924121,33,300718,20260417
002778.SZ,中晟高科,20.25,-0.0493583415597313,0.292,20.63,20.63,0.2916869227029606,760/5521,20.63,20.63,0,20.63,跌停试盘,第1次跌停试盘,-,7000,144410.0,16100,332143.0,7000,144410.0,0.00567128855078647,33,002778,20260417
600248.SH,陕建股份,3.48,-1.4164305949008449,0.291,3.45,3.45,0.29069767441860517,761/5521,3.45,3.45,0,3.45,,,,261700,902865.0,-37700,-130065.0,261700,902865.0,0.007062018663554735,17,600248,20260417
603818.SH,曲美家居,3.7,4.8158640226628995,0.291,3.45,3.45,0.29069767441860517,761/5521,3.45,3.45,0,3.45,,,,73900,254955.0,-17000,-58650.0,73900,254955.0,0.010764061095558127,17,603818,20260417
002927.SZ,泰永长征,18.24,1.6155988857938672,0.29,17.3,17.3,0.28985507246377384,763/5521,17.3,17.3,0,17.3,,,,28700,496510.0,-5300,-91690.0,28700,496510.0,0.01300184918007168,33,002927,20260417
001373.SZ,翔腾新材,37.51,1.8463209340211777,0.289,34.69,34.69,0.28910089621276835,764/5521,34.69,34.69,0,34.69,,,,9400,326086.0,800,27752.0,9400,326086.0,0.028371592526463756,33,001373,20260417
000820.SZ,*ST节能,3.75,-3.1007751937984525,0.289,3.47,3.47,0.28901734104047616,765/5521,3.47,3.47,0,3.47,,,,6000,20820.0,10100,35047.0,6000,20820.0,0.002020427348872312,33,000820,20260417
301115.SZ,联检科技,21.07,4.203758654797237,0.288,20.89,20.89,0.2880460873739832,766/5521,20.89,20.89,0,20.89,,,,1000,20890.0,-600,-12534.0,1000,20890.0,0.0006461337674973185,33,301115,20260417
301076.SZ,新瀚新材,36.72,-0.21739130434782147,0.286,38.6,38.6,0.2857885164977869,767/5521,38.6,38.6,0,38.6,大买单试盘,大买单试盘1057万元,-,11900,459340.0,-5500,-212300.0,11900,459340.0,0.010837487027915082,33,301076,20260417
301446.SZ,福事特,42.87,6.827809618739085,0.286,38.62,38.62,0.2856400934822201,768/5521,38.62,38.62,0,38.62,跌停试盘,第1次跌停试盘,-,9700,374614.0,1300,50206.0,9700,374614.0,0.030530026438373412,33,301446,20260417
688636.SH,智明达,43.83,2.0251396648044633,0.286,45.67,45.67,0.2854633289415931,769/5521,45.67,45.67,0,45.67,,,,28386,1296388.62,-329,-15025.43,28386,1296388.6,0.01693398522753484,17,688636,20260417
920489.BJ,佳先股份,14.61,1.2474012474012455,0.285,14.07,14.07,0.28510334996436626,770/5521,14.07,14.07,0,14.07,,,,19482,274111.74,-5277,-74247.39,19482,274112.0,0.02243810112576452,151,920489,20260417
600720.SH,中交设计,6.66,-2.05882352941176,0.285,7.04,7.04,0.2849002849002913,771/5521,7.04,7.04,0,7.04,,,,19300,135872.0,-25500,-179520.0,19300,135872.0,0.0019126905881830878,17,600720,20260417
301632.SZ,广东建科,20.69,1.07474352711286,0.285,21.15,21.15,0.2844950213371167,772/5521,21.15,21.15,0,21.15,,,,5400,114210.0,-2200,-46530.0,5400,114210.0,0.007370806147798313,33,301632,20260417
000809.SZ,和展能源,3.77,-0.7894736842105212,0.284,3.53,3.53,0.28409090909089496,773/5521,3.53,3.53,0,3.53,,,,100900,356177.0,-62300,-219919.0,100900,356177.0,0.012233397813039231,33,000809,20260417
605259.SH,绿田机械,19.95,-5.0000000000000036,0.283,21.25,21.25,0.2831524303916977,774/5521,21.25,21.25,0,21.25,,,,2300,48875.0,-700,-14875.0,2300,48875.0,0.0013334879406307978,17,605259,20260417
600285.SH,羚锐制药,22.36,-0.8865248226950324,0.283,21.3,21.3,0.28248587570622874,775/5521,21.3,21.3,0,21.3,,,,35000,745500.0,-2000,-42600.0,35000,745500.0,0.0061852155443175415,17,600285,20260417
600707.SH,彩虹股份,8.09,-8.068181818181827,0.283,7.1,7.1,0.28248587570620654,776/5521,7.1,7.1,0,7.1,大卖单试盘,大卖单试盘1022万元,-,952800,6764880.0,-8300,-58930.0,952800,6764880.0,0.026557628521420434,17,600707,20260417
600844.SH,金煤科技,3.73,4.1899441340782095,0.283,3.55,3.55,0.28248587570620654,776/5521,3.55,3.55,0,3.55,,,,394400,1400120.0,-43700,-155135.0,394400,1400120.0,0.04793792569537407,17,600844,20260417
920679.BJ,前进科技,18.22,1.8446059250978104,0.28,17.88,17.88,0.2804262478968145,778/5521,17.88,17.88,0,17.88,,,,4600,82248.0,-41,-733.08,4600,82248.0,0.012373907195696032,151,920679,20260417
601519.SH,大智慧,10.24,0.09775171065493438,0.28,10.75,10.75,0.2798507462686617,779/5521,10.75,10.75,0,10.75,,,,162500,1746875.0,78500,843875.0,162500,1746875.0,0.00816927748396308,17,601519,20260417
601128.SH,常熟银行,7.32,-0.8130081300812956,0.28,7.17,7.17,0.2797202797202747,780/5521,7.17,7.17,0,7.17,,,,324400,2325948.0,-30400,-217968.0,324400,2325948.0,0.009781332649085494,17,601128,20260417
603916.SH,苏博特,12.07,3.0742954739538804,0.279,10.8,10.8,0.2785515320334442,781/5521,10.8,10.8,0,10.8,,,,29200,315360.0,-7700,-83160.0,29200,315360.0,0.0069469591650198545,17,603916,20260417
688435.SH,英方软件,41.03,2.575000000000003,0.279,43.2,43.2,0.2785515320334442,781/5521,43.2,43.2,0,43.2,,,,8300,358560.0,-369,-15940.8,8300,358560.0,0.014808695737504271,17,688435,20260417
301519.SZ,舜禹股份,15.51,1.8384766907419525,0.278,14.42,14.42,0.2781641168289273,783/5521,14.42,14.42,0,14.42,,,,10900,157178.0,0,0.0,10900,157178.0,0.014441556471739087,33,301519,20260417
600165.SH,ST宁科,3.38,-2.3121387283237014,0.278,3.61,3.61,0.2777777777777768,784/5521,3.61,3.61,0,3.61,,,,17100,61731.0,-21700,-78337.0,17100,61731.0,0.0023331534476573245,22,600165,20260417
600255.SH,鑫科材料,3.65,0.5509641873278242,0.278,3.61,3.61,0.2777777777777768,784/5521,3.61,3.61,0,3.61,,,,122800,443308.0,-184400,-665684.0,122800,443308.0,0.006799003794239988,17,600255,20260417
603380.SH,易德龙,36.88,2.2172949002217415,0.276,36.33,36.33,0.27601435274635655,786/5521,36.33,36.33,0,36.33,,,,2700,98091.0,0,0.0,2700,98091.0,0.0016828595148876972,17,603380,20260417
301263.SZ,泰恩康,28.85,0.6980802792321217,0.276,29.1,29.1,0.2756719503790528,787/5521,29.1,29.1,0,29.1,跌停试盘,第1次跌停试盘,-,37000,1076700.0,-17800,-517980.0,37000,1076700.0,0.012187648078894796,33,301263,20260417
603278.SH,大业股份,11.2,-3.7800687285223478,0.275,10.95,10.95,0.27472527472527375,788/5521,10.95,10.95,0,10.95,,,,13600,148920.0,79100,866145.0,13600,148920.0,0.0039794078285345265,17,603278,20260417
600469.SH,风神股份,6.39,0.15673981191222236,0.275,7.3,7.3,0.27472527472527375,788/5521,7.3,7.3,0,7.3,,,,179300,1308890.0,-4300,-31390.0,179300,1308890.0,0.02458013378669336,17,600469,20260417
920641.BJ,格利尔,17.23,-0.6343713956170671,0.273,18.38,18.38,0.2727768685215626,790/5521,18.38,18.38,0,18.38,,,,5700,104766.0,821,15089.98,5700,104766.0,0.01254908840119462,151,920641,20260417
688449.SH,联芸科技,55.05,14.14057640472735,0.272,48.0,48.0,0.27156883225403217,791/5521,48.0,48.0,0,48.0,,,,65746,3155808.0,23437,1124976.0,65746,3155808.0,0.022423285401483167,17,688449,20260417
000819.SZ,岳阳兴长,16.34,-0.5477784540474733,0.271,14.83,14.83,0.27045300878973944,792/5521,14.83,14.83,0,14.83,,,,1600,23728.0,-19600,-290668.0,1600,23728.0,0.0004377178087235879,33,000819,20260417
300354.SZ,东华测试,35.74,1.5340909090909065,0.27,37.1,37.1,0.2702702702702675,793/5521,37.1,37.1,0,37.1,,,,12600,467460.0,-1700,-63070.0,12600,467460.0,0.015496516887255484,33,300354,20260417
688018.SH,乐鑫科技,172.12,2.0998932257681764,0.27,152.41,152.41,0.2697368421052504,794/5521,152.41,152.41,0,152.41,,,,13691,2086645.3,-1203,-183349.23,13691,2086645.3,0.008736925450471753,17,688018,20260417
600261.SH,阳光照明,3.56,-9.644670050761418,0.27,3.72,3.72,0.26954177897575704,795/5521,3.72,3.72,0,3.72,,,,17000,63240.0,17000,63240.0,17000,63240.0,0.0012733577193520876,17,600261,20260417
002977.SZ,*ST天箭,27.11,4.99612703330751,0.269,29.88,29.88,0.26845637583892135,796/5521,29.88,29.88,0,29.88,,,,6700,200196.0,800,23904.0,6700,200196.0,0.010057014264598844,33,002977,20260417
301152.SZ,天力锂能,33.94,1.5255758300927251,0.268,29.96,29.96,0.2677376171352108,797/5521,29.96,29.96,0,29.96,,,,28100,841876.0,0,0.0,28100,841876.0,0.03957780928290334,33,301152,20260417
603029.SH,天鹅股份,19.95,1.6819571865443337,0.267,18.81,18.81,0.2665245202558397,798/5521,18.81,18.81,0,18.81,,,,10100,189981.0,-700,-13167.0,10100,189981.0,0.008323581282655635,17,603029,20260417
688589.SH,力合微,23.03,2.4466192170818535,0.265,22.68,22.68,0.2652519893899141,799/5521,22.68,22.68,0,22.68,,,,500,11340.0,-2400,-54432.0,500,11340.0,0.00034404809660276036,17,688589,20260417
688090.SH,瑞松科技,74.35,7.863049470477277,0.265,68.15,68.15,0.26482271590408946,800/5521,68.15,68.15,0,68.15,,,,4334,295362.1,-560,-38164.0,4334,295362.1,0.0035497180521362015,17,688090,20260417
603713.SH,密尔克卫,56.87,-1.829794579665117,0.264,60.71,60.71,0.2642444260941401,801/5521,60.71,60.71,0,60.71,,,,4700,285337.0,-400,-24284.0,4700,285337.0,0.0029722827675519306,17,603713,20260417
300497.SZ,富祥药业,19.32,-2.5718608169440142,0.264,19.01,19.01,0.2637130801687704,802/5521,19.01,19.01,0,19.01,竞价抢筹,单笔放量10%以上抢筹,看多,340300,6469103.0,500,9505.0,340300,6469103.0,0.07719306910040678,33,300497,20260417
688087.SH,英科再生,46.7,3.227232537577367,0.263,38.2,38.2,0.2624671916010568,803/5521,38.2,38.2,0,38.2,,,,400,15280.0,-800,-30560.0,400,15280.0,0.00021477030128353713,17,688087,20260417
688628.SH,优利德,97.0,-1.060791513667897,0.262,65.0,65.0,0.2622242788832274,804/5521,65.0,65.0,0,65.0,,,,18888,1227720.0,4424,287560.0,18888,1227720.0,0.016899353683824687,17,688628,20260417
002312.SZ,川发龙蟒,10.95,-2.1447721179624684,0.262,11.5,11.5,0.2615518744550904,805/5521,11.5,11.5,0,11.5,,,,129700,1491550.0,11500,132250.0,129700,1491550.0,0.006884949475920991,33,002312,20260417
300767.SZ,震安科技,23.28,0.6485084306096072,0.261,23.01,23.01,0.2614379084967311,806/5521,23.01,23.01,0,23.01,,,,32700,752427.0,0,0.0,32700,752427.0,0.013631143726866995,33,300767,20260417
600020.SH,中原高速,4.04,5.48302872062663,0.261,3.84,3.84,0.26109660574411553,807/5521,3.84,3.84,0,3.84,,,,20600,79104.0,-153600,-589824.0,20600,79104.0,0.0009166262434493306,17,600020,20260417
600406.SH,国电南瑞,25.97,-2.4417731029301355,0.261,26.94,26.94,0.2605135839225836,808/5521,26.94,26.94,0,26.94,,,,476200,12828828.0,-62835,-1692774.9,476200,12828828.0,0.005946422635651306,17,600406,20260417
600251.SH,冠农股份,12.95,1.8882769472855894,0.26,11.55,11.55,0.26041666666667407,809/5521,11.55,11.55,0,11.55,,,,140400,1621620.0,-15600,-180180.0,140400,1621620.0,0.018069647301064005,17,600251,20260417
002072.SZ,凯瑞德,7.28,-1.8867924528301845,0.26,7.7,7.7,0.26041666666667407,809/5521,7.7,7.7,0,7.7,,,,39500,304150.0,45800,352660.0,39500,304150.0,0.010747369343278594,33,002072,20260417
688523.SH,航天环宇,65.51,4.050190597204581,0.26,69.5,69.5,0.259665320253899,811/5521,69.5,69.5,0,69.5,跌停试盘,第1次跌停试盘,-,31130,2163535.0,-211,-14664.5,31130,2163535.0,0.03225374064388972,17,688523,20260417
002200.SZ,*ST交投,7.58,-0.39421813403416883,0.259,7.73,7.73,0.25940337224383825,812/5521,7.73,7.73,0,7.73,,,,3900,30147.0,-5100,-39423.0,3900,30147.0,0.001992581771340819,33,002200,20260417
600368.SH,五洲交通,3.89,-0.25641025641025095,0.258,3.88,3.88,0.2583979328165231,813/5521,3.88,3.88,0,3.88,,,,398900,1547732.0,-38200,-148216.0,398900,1547732.0,0.024781725463363564,17,600368,20260417
002775.SZ,文科股份,4.0,0.7556675062972242,0.258,3.88,3.88,0.2583979328165231,813/5521,3.88,3.88,0,3.88,,,,31700,122996.0,-14900,-57812.0,31700,122996.0,0.005544188162568525,33,002775,20260417
601991.SH,大唐发电,4.16,-3.0303030303030276,0.258,3.88,3.88,0.2583979328165231,813/5521,3.88,3.88,0,3.88,,,,1153943,4477298.8,995357,3861985.2,1153943,4477298.8,0.009308927921802887,17,601991,20260417
920806.BJ,云星宇,11.49,0.34934497816594695,0.258,11.65,11.65,0.2581755593803914,816/5521,11.65,11.65,0,11.65,,,,49395,575451.75,-3337,-38876.05,49395,575452.0,0.016424668296267313,151,920806,20260417
300665.SZ,飞鹿股份,8.49,2.5362318840579814,0.258,7.78,7.78,0.2577319587628857,817/5521,7.78,7.78,0,7.78,,,,22900,178162.0,4000,31120.0,22900,178162.0,0.010501169506993799,33,300665,20260417
603608.SH,天创时尚,13.17,1.2298232129131448,0.257,11.69,11.69,0.2572898799313883,818/5521,11.69,11.69,0,11.69,,,,84800,991312.0,-6700,-78323.0,84800,991312.0,0.02020316661717566,17,603608,20260417
603124.SH,江南新材,127.1,-0.8425651427679922,0.257,124.88,124.88,0.25690430314706525,819/5521,124.88,124.88,0,124.88,,,,1900,237272.0,0,0.0,1900,237272.0,0.0024481756645927184,17,603124,20260417
300231.SZ,银信科技,10.57,-2.4907749077490737,0.257,11.71,11.71,0.25684931506850806,820/5521,11.71,11.71,0,11.71,竞价抢筹,单笔放量10%以上抢筹,看多,322100,3771791.0,18000,210780.0,322100,3771791.0,0.07250061800530677,33,300231,20260417
002897.SZ,意华股份,57.43,-1.8122756026671265,0.256,66.51,66.51,0.2562556526982229,821/5521,66.51,66.51,0,66.51,大卖单试盘,大卖单试盘1722万元,-,46500,3092715.0,5500,365805.0,46500,3092715.0,0.025489897605327175,33,002897,20260417
002856.SZ,*ST美芝,13.78,5.03048780487805,0.256,11.75,11.75,0.25597269624573205,822/5521,11.75,11.75,0,11.75,竞价抢筹,单笔放量10%以上抢筹,看多,92640,1088520.0,38360,450730.0,92640,1088520.0,0.07476729466432451,33,002856,20260417
600012.SH,皖通高速,15.66,-0.948766603415562,0.255,15.72,15.72,0.25510204081633514,823/5521,15.72,15.72,0,15.72,跌停试盘,第1次跌停试盘,-,25700,404004.0,700,11004.0,25700,404004.0,0.00220487302676733,17,600012,20260417
603788.SH,宁波高发,16.88,0.7159904534606052,0.253,15.85,15.85,0.25300442757747454,824/5521,15.85,15.85,0,15.85,跌停试盘,第2次跌停试盘,-,5200,82420.0,-7300,-115705.0,5200,82420.0,0.0023311583685528027,17,603788,20260417
603073.SH,彩蝶实业,21.0,1.6949152542372952,0.253,19.82,19.82,0.25290844714214167,825/5521,19.82,19.82,0,19.82,跌停试盘,第1次跌停试盘,-,14100,279462.0,600,11892.0,14100,279462.0,0.027705268135121853,17,603073,20260417
920212.BJ,智新电子,11.74,-1.178451178451183,0.252,11.92,11.92,0.2523128679562614,826/5521,11.92,11.92,0,11.92,,,,2313,27570.96,2687,32029.04,2313,27571.0,0.0044823615584456055,151,920212,20260417
301218.SZ,华是科技,34.76,-0.6857142857142914,0.252,35.79,35.79,0.25210084033613356,827/5521,35.79,35.79,0,35.79,,,,6300,225477.0,-600,-21474.0,6300,225477.0,0.008991158351767111,33,301218,20260417
603606.SH,东方电缆,62.13,-1.9876952200662534,0.252,59.79,59.79,0.25150905432596016,828/5521,59.79,59.79,0,59.79,,,,28900,1727931.0,-3100,-185349.0,28900,1727931.0,0.004202319934196962,17,603606,20260417
002014.SZ,永新股份,11.19,-0.7978723404255307,0.25,12.01,12.01,0.25041736227044975,829/5521,12.01,12.01,0,12.01,,,,14000,168140.0,-6199,-74449.99,14000,168140.0,0.002315898151993504,33,002014,20260417
600792.SH,云煤能源,4.51,0.2222222222222175,0.249,4.03,4.03,0.24875621890549926,830/5521,4.03,4.03,0,4.03,,,,45700,184171.0,-15100,-60853.0,45700,184171.0,0.004117400512972244,17,600792,20260417
600592.SH,龙溪股份,19.09,1.976495726495732,0.249,20.17,20.17,0.248508946322068,831/5521,20.17,20.17,0,20.17,,,,4300,86731.0,2100,42357.0,4300,86731.0,0.0010762011184727968,17,600592,20260417
920943.BJ,优机股份,17.02,-13.163265306122456,0.249,20.17,20.17,0.248508946322068,831/5521,20.17,20.17,0,20.17,,,,525,10589.25,-175,-3529.75,525,10589.0,0.0010133602770067607,151,920943,20260417
300503.SZ,昊志机电,62.65,-2.717391304347837,0.248,56.51,56.51,0.24835905623559196,833/5521,56.51,56.51,0,56.51,竞价抢筹,单笔放量10%以上抢筹,看多,123000,6950730.0,11400,644214.0,123000,6950730.0,0.05104261830804352,33,300503,20260417
300886.SZ,华业香料,29.95,2.0790729379686415,0.247,28.38,28.38,0.24726245143058545,834/5521,28.38,28.38,0,28.38,,,,12000,340560.0,0,0.0,12000,340560.0,0.027493739446413555,33,300886,20260417
301277.SZ,新天地,11.4,0.6178287731685815,0.247,12.18,12.18,0.24691358024691024,835/5521,12.18,12.18,0,12.18,,,,4500,54810.0,-1600,-19488.0,4500,54810.0,0.0011477296377459202,33,301277,20260417
301377.SZ,鼎泰高科,234.66,2.921052631578946,0.245,217.17,217.17,0.24464549483014242,836/5521,217.17,217.17,0,217.17,,,,44207,9600434.2,193,41913.81,44207,9600434.2,0.06224234061725614,33,301377,20260417
002309.SZ,中利集团,4.29,-4.878048780487799,0.245,4.1,4.1,0.24449877750609694,837/5521,4.1,4.1,0,4.1,,,,2474400,10145040.0,-430200,-1763820.0,2474400,10145040.0,0.10283723766033236,33,002309,20260417
301298.SZ,东利机械,16.59,1.2202562538132964,0.244,16.47,16.47,0.24345709068775978,838/5521,16.47,16.47,0,16.47,,,,3100,51057.0,-2300,-37881.0,3100,51057.0,0.0028655085045426907,33,301298,20260417
