股票代码,股票简称,最新价,最新涨跌幅,涨停封单量[20260429],{(}涨停封单量[20260429]{*}100.0{)},自由流通股[20260429],fenglu_ratio,p_open,p_close,p_high,p_low,最低价:不复权排名[20260429],自由流通市值[20260429],实际换手率[20260429],涨停[20260429],zt_first_time,涨停明细数据[20260429],最终涨停时间[20260429],涨停封单额[20260429],涨停开板次数[20260429],market_code,code
603508.SH,思维列控,26.16,0.0,344061,34406100,163449096,0.21050039946381838,24.96,26.16,26.16,24.96,1848/5521,4275828351.36,10.382307651306924,涨停, 09:37:17,"[{""code"":""603508.SH"",""time"":1777426637017,""openTime"":1777426972580,""duration"":335563,""updatedTime"":1777426972580,""firstVol"":1.3371624E7,""highestVol"":1.3371624E7,""firstVolDivLTGB"":0.03507086971123685,""firstVolDivVol"":2.276483765381424,""highestVolDivLTGB"":0.03507086971123685,""highestVolDivVol"":2.276483765381424},{""code"":""603508.SH"",""time"":1777427461298,""openTime"":1777427488684,""duration"":27386,""updatedTime"":1777427488684,""firstVol"":1.106402E7,""highestVol"":1.106402E7,""firstVolDivLTGB"":0.029018524892901472,""firstVolDivVol"":0.9743080435218319,""highestVolDivLTGB"":0.029018524892901472,""highestVolDivVol"":0.9743080435218319},{""code"":""603508.SH"",""time"":1777427853681,""openTime"":1777427894380,""duration"":40699,""updatedTime"":1777427894380,""firstVol"":5925460.0,""highestVol"":5925460.0,""firstVolDivLTGB"":0.015541196464927933,""firstVolDivVol"":0.4470902081792218,""highestVolDivLTGB"":0.015541196464927933,""highestVolDivVol"":0.4470902081792218},{""code"":""603508.SH"",""time"":1777428836836,""openTime"":null,""duration"":11728626,""updatedTime"":1777446000000,""firstVol"":4129540.0,""highestVol"":4129540.0,""firstVolDivLTGB"":0.010830887804453746,""firstVolDivVol"":0.2730323480858631,""highestVolDivLTGB"":0.010830887804453746,""highestVolDivVol"":0.2730323480858631}]", 10:13:56,9000635.76,3,17,603508
600338.SH,西藏珠峰,27.58,-0.10865628395509286,2346247,234624700,844780672,0.27773445555345283,25.24,27.61,27.61,24.7,1861/5521,23324394353.92,16.18703972905289,涨停, 13:34:05,"[{""code"":""600338.SH"",""time"":1777440845541,""openTime"":1777440876956,""duration"":31415,""updatedTime"":1777440876956,""firstVol"":4077700.0,""highestVol"":4077700.0,""firstVolDivLTGB"":0.004460352928387031,""firstVolDivVol"":0.0316392366322848,""highestVolDivLTGB"":0.004460352928387031,""highestVolDivVol"":0.0316392366322848},{""code"":""600338.SH"",""time"":1777441195928,""openTime"":1777441229175,""duration"":33247,""updatedTime"":1777441229175,""firstVol"":20500.0,""highestVol"":20500.0,""firstVolDivLTGB"":2.242372784460214E-5,""firstVolDivVol"":1.5338510068010954E-4,""highestVolDivLTGB"":2.242372784460214E-5,""highestVolDivVol"":1.5338510068010954E-4},{""code"":""600338.SH"",""time"":1777441273680,""openTime"":null,""duration"":4726320,""updatedTime"":1777446000000,""firstVol"":7561700.0,""highestVol"":7561700.0,""firstVolDivLTGB"":0.008271292821586732,""firstVolDivVol"":0.05645839223982135,""highestVolDivLTGB"":0.008271292821586732,""highestVolDivVol"":0.05645839223982135}]", 13:41:13,64779879.67,2,17,600338
600392.SH,盛和资源,26.03,-0.6109201985490651,2187850,218785000,1292883760,0.16922248292452835,24.02,26.19,26.19,23.99,1914/5521,33860625674.4,8.583382236930564,涨停, 13:21:29,"[{""code"":""600392.SH"",""time"":1777440089077,""openTime"":1777440224066,""duration"":134989,""updatedTime"":1777440224066,""firstVol"":1.1921672E7,""highestVol"":1.1921672E7,""firstVolDivLTGB"":0.0068013984977418505,""firstVolDivVol"":0.12112021994135211,""highestVolDivLTGB"":0.0068013984977418505,""highestVolDivVol"":0.12112021994135211},{""code"":""600392.SH"",""time"":1777440252499,""openTime"":1777440280934,""duration"":28435,""updatedTime"":1777440280934,""firstVol"":72200.0,""highestVol"":72200.0,""firstVolDivLTGB"":4.1190612485980286E-5,""firstVolDivVol"":7.107097431976341E-4,""highestVolDivLTGB"":4.1190612485980286E-5,""highestVolDivVol"":7.107097431976341E-4},{""code"":""600392.SH"",""time"":1777440619228,""openTime"":null,""duration"":5380772,""updatedTime"":1777446000000,""firstVol"":7889600.0,""highestVol"":1.04484E7,""firstVolDivLTGB"":0.004501072801515098,""firstVolDivVol"":0.07478996439182073,""highestVolDivLTGB"":0.00596088636424538,""highestVolDivVol"":0.09881331249216406}]", 13:30:19,57299791.5,2,17,600392
002875.SZ,安奈儿,25.32,2.8014616321559127,390600,39060000,134711817,0.2899522912678106,22.43,24.63,24.63,22.35,2048/5521,3317952052.71,9.90086712288945,涨停, 09:58:44,"[{""code"":""002875.SZ"",""time"":1777427924941,""openTime"":1777428235587,""duration"":310646,""updatedTime"":1777428235587,""firstVol"":1.1207458E7,""highestVol"":1.1207458E7,""firstVolDivLTGB"":0.06143160642479608,""firstVolDivVol"":1.9214304719870416,""highestVolDivLTGB"":0.06143160642479608,""highestVolDivVol"":1.9214304719870416},{""code"":""002875.SZ"",""time"":1777428548196,""openTime"":1777442891818,""duration"":8909084,""updatedTime"":1777442891818,""firstVol"":6087600.0,""highestVol"":6087600.0,""firstVolDivLTGB"":0.03336805252998393,""firstVolDivVol"":0.7127108770010603,""highestVolDivLTGB"":0.03336805252998393,""highestVolDivVol"":0.7127108770010603},{""code"":""002875.SZ"",""time"":1777442937130,""openTime"":null,""duration"":3062870,""updatedTime"":1777446000000,""firstVol"":6000.0,""highestVol"":500000.0,""firstVolDivLTGB"":3.288788934553906E-5,""firstVolDivVol"":4.6835343636380383E-4,""highestVolDivLTGB"":0.0027406574454615883,""highestVolDivVol"":0.03815472166969946}]", 14:08:57,9620478.0,2,33,002875
603933.SH,睿能科技,24.44,5.027932960893862,2771200,277120000,83739839,3.309297024084319,22.23,23.27,23.27,22.23,2065/5521,1948626053.53,9.603553214378643,涨停, 09:30:57,"[{""code"":""603933.SH"",""time"":1777426257131,""openTime"":1777426272131,""duration"":15000,""updatedTime"":1777426272131,""firstVol"":209300.0,""highestVol"":209300.0,""firstVolDivLTGB"":0.0010084580625631867,""firstVolDivVol"":0.10868774990912396,""highestVolDivLTGB"":0.0010084580625631867,""highestVolDivVol"":0.10868774990912396},{""code"":""603933.SH"",""time"":1777426425104,""openTime"":null,""duration"":14140358,""updatedTime"":1777446000000,""firstVol"":32600.0,""highestVol"":7640500.0,""firstVolDivLTGB"":1.570746910633535E-4,""firstVolDivVol"":0.005359550192351955,""highestVolDivLTGB"":0.036813778437716334,""highestVolDivVol"":1.1246614460668864}]", 09:33:45,64485824.0,1,17,603933
601233.SH,桐昆股份,24.21,4.986990459670435,1585619,158561900,1404988289,0.11285638552393656,21.66,23.06,23.06,21.62,2117/5521,32399029944.34,4.913590208580024,涨停, 13:51:11,"[{""code"":""601233.SH"",""time"":1777441871135,""openTime"":null,""duration"":4128865,""updatedTime"":1777446000000,""firstVol"":658300.0,""highestVol"":4584600.0,""firstVolDivLTGB"":2.7721720684465665E-4,""firstVolDivVol"":0.01022524142551453,""highestVolDivLTGB"":0.001930624345283325,""highestVolDivVol"":0.06965255731659808}]", 13:51:11,36564374.14,0,17,601233
000901.SZ,航天科技,24.0,3.359173126614992,3980700,398070000,519579676,0.7661385123154817,21.51,23.22,23.22,21.51,2125/5521,12064640076.72,8.087233188851675,涨停, 10:00:01,"[{""code"":""000901.SZ"",""time"":1777428001771,""openTime"":null,""duration"":12563691,""updatedTime"":1777446000000,""firstVol"":6.5754937E7,""highestVol"":6.9129438E7,""firstVolDivLTGB"":0.08237970718025786,""firstVolDivVol"":2.0749952373362293,""highestVolDivLTGB"":0.0866073806743331,""highestVolDivVol"":2.09115621581198}]", 10:00:01,92431854.0,0,33,000901
002645.SZ,华宏科技,25.77,9.98719590268886,4708394,470839400,328551719,1.433075442225886,21.43,23.43,23.43,21.43,2135/5521,7697966776.17,7.532387313426292,涨停, 10:21:43,"[{""code"":""002645.SZ"",""time"":1777429303045,""openTime"":null,""duration"":11262417,""updatedTime"":1777446000000,""firstVol"":4.0857328E7,""highestVol"":4.0857328E7,""firstVolDivLTGB"":0.07309950623636371,""firstVolDivVol"":1.9452485743671077,""highestVolDivLTGB"":0.07309950623636371,""highestVolDivVol"":1.9452485743671077}]", 10:21:43,110317671.42,0,33,002645
605299.SH,舒华体育,25.98,9.991532599491952,2008900,200890000,123555437,1.6259098334944175,21.32,23.62,23.62,21.32,2143/5521,2918379421.94,26.638250650191946,涨停, 09:41:51,"[{""code"":""605299.SH"",""time"":1777426911430,""openTime"":1777428419788,""duration"":1508358,""updatedTime"":1777428419788,""firstVol"":1.0423E7,""highestVol"":1.13376E7,""firstVolDivLTGB"":0.02547000112209247,""firstVolDivVol"":0.49122922773845096,""highestVolDivLTGB"":0.027704949124228686,""highestVolDivVol"":0.5177104500102742},{""code"":""605299.SH"",""time"":1777428463615,""openTime"":null,""duration"":12101847,""updatedTime"":1777446000000,""firstVol"":268800.0,""highestVol"":6157000.0,""firstVolDivLTGB"":6.568489208115184E-4,""firstVolDivVol"":0.00909746266080476,""highestVolDivLTGB"":0.015045456865463238,""highestVolDivVol"":0.2022242366913658}]", 10:07:43,47450218.0,1,17,605299
600367.SH,红星发展,23.47,1.0766580534022394,2647799,264779900,216905846,1.2207135256280737,21.15,23.22,23.22,21.1,2166/5521,5036553744.12,18.88926774246555,涨停, 13:12:33,"[{""code"":""600367.SH"",""time"":1777439553256,""openTime"":null,""duration"":6446744,""updatedTime"":1777446000000,""firstVol"":2.5978E7,""highestVol"":2.5978E7,""firstVolDivLTGB"":0.08068373843632728,""firstVolDivVol"":0.6929222069590963,""highestVolDivLTGB"":0.08068373843632728,""highestVolDivVol"":0.6929222069590963}]", 13:12:33,61481892.779999994,0,17,600367
002969.SZ,嘉美包装,22.6,-0.5281690140844958,3352600,335260000,539138442,0.6218439901193319,20.48,22.72,22.72,20.48,2227/5521,12249225402.24,14.335072771531287,涨停, 10:18:57,"[{""code"":""002969.SZ"",""time"":1777429137388,""openTime"":null,""duration"":11428074,""updatedTime"":1777446000000,""firstVol"":3.6697995E7,""highestVol"":3.6697995E7,""firstVolDivLTGB"":0.03359733209498459,""firstVolDivVol"":0.6342393589041736,""highestVolDivLTGB"":0.03359733209498459,""highestVolDivVol"":0.6342393589041736}]", 10:18:57,76171072.0,0,33,002969
300632.SZ,光莆股份,24.47,20.009808729769485,10860538,1086053800,191668694,5.666307717419935,20.39,20.39,20.39,20.39,2234/5521,3908124670.66,4.617740025922021,涨停, 09:30:00,"[{""code"":""300632.SZ"",""time"":1777426200000,""openTime"":null,""duration"":14365462,""updatedTime"":1777446000000,""firstVol"":4.1318991E7,""highestVol"":4.1318991E7,""firstVolDivLTGB"":0.18679846635979913,""firstVolDivVol"":17.715916287250103,""highestVolDivLTGB"":0.18679846635979913,""highestVolDivVol"":17.715916287250103}]", 09:30:00,221446369.82,0,33,300632
002805.SZ,丰元股份,22.85,10.014443909484843,3787513,378751300,194198691,1.950328800105043,19.8,20.77,20.77,19.56,2321/5521,4033506812.07,12.60995935343354,涨停, 09:32:27,"[{""code"":""002805.SZ"",""time"":1777426347341,""openTime"":1777427066870,""duration"":719529,""updatedTime"":1777427066870,""firstVol"":2.548699E7,""highestVol"":2.606871E7,""firstVolDivLTGB"":0.0914117279596525,""firstVolDivVol"":2.55034831025224,""highestVolDivLTGB"":0.09349812695728575,""highestVolDivVol"":2.522661286787365},{""code"":""002805.SZ"",""time"":1777427099768,""openTime"":1777427909381,""duration"":809613,""updatedTime"":1777427909381,""firstVol"":118380.0,""highestVol"":6900300.0,""firstVolDivLTGB"":4.245821242862991E-4,""firstVolDivVol"":0.006431350655894,""highestVolDivLTGB"":0.024748640245081513,""highestVolDivVol"":0.345769313044873},{""code"":""002805.SZ"",""time"":1777427924941,""openTime"":null,""duration"":12640521,""updatedTime"":1777446000000,""firstVol"":7428500.0,""highestVol"":7608400.0,""firstVolDivLTGB"":0.026643084222510327,""firstVolDivVol"":0.3227090233283197,""highestVolDivLTGB"":0.027288314195133282,""highestVolDivVol"":0.32999955022142163}]", 09:58:44,78666645.01,2,33,002805
300982.SZ,苏文电能,23.15,-2.608329827513677,3042978,304297800,82502706,3.688337204357879,19.62,23.77,23.77,19.54,2324/5521,1961089321.62,25.866168559368223,涨停, 13:04:47,"[{""code"":""300982.SZ"",""time"":1777439087978,""openTime"":null,""duration"":6912022,""updatedTime"":1777446000000,""firstVol"":1.9414758E7,""highestVol"":1.9414758E7,""firstVolDivLTGB"":0.10012915816718622,""firstVolDivVol"":1.0065922634578501,""highestVolDivLTGB"":0.10012915816718622,""highestVolDivVol"":1.0065922634578501}]", 13:04:47,72331587.06,0,33,300982
603095.SH,越剑智能,25.37,10.017346053772776,2468111,246811100,79177144,3.1172013479041376,20.75,23.06,23.06,19.5,2331/5521,1825824940.64,30.221827652687246,涨停, 13:16:57,"[{""code"":""603095.SH"",""time"":1777439817131,""openTime"":null,""duration"":6182869,""updatedTime"":1777446000000,""firstVol"":6929580.0,""highestVol"":7844596.0,""firstVolDivLTGB"":0.026830841617970707,""firstVolDivVol"":0.30679626798015897,""highestVolDivLTGB"":0.030373718585104223,""highestVolDivVol"":0.3450950754002286}]", 13:16:57,56914639.66,0,17,603095
603013.SH,亚普股份,20.41,1.8971542685970992,3235100,323510000,101495864,3.187420523855041,19.47,20.03,20.03,19.47,2338/5521,2032962155.92,5.247110365009553,涨停, 09:30:42,"[{""code"":""603013.SH"",""time"":1777426242131,""openTime"":1777426362341,""duration"":120210,""updatedTime"":1777426362341,""firstVol"":347200.0,""highestVol"":1763700.0,""firstVolDivLTGB"":6.831692925540348E-4,""firstVolDivVol"":0.3686557655553196,""highestVolDivLTGB"":0.003470350464509076,""highestVolDivVol"":0.9299272382157545},{""code"":""603013.SH"",""time"":1777426377341,""openTime"":1777426521295,""duration"":143954,""updatedTime"":1777426521295,""firstVol"":59800.0,""highestVol"":155500.0,""firstVolDivLTGB"":1.1766567884427212E-4,""firstVolDivVol"":0.019654243081574967,""highestVolDivLTGB"":3.059701180649551E-4,""highestVolDivVol"":0.04133329789213471},{""code"":""603013.SH"",""time"":1777426546360,""openTime"":null,""duration"":14019102,""updatedTime"":1777446000000,""firstVol"":234000.0,""highestVol"":9444800.0,""firstVolDivLTGB"":4.60430917216717E-4,""firstVolDivVol"":0.05614338155905852,""highestVolDivLTGB"":0.01858409370482243,""highestVolDivVol"":1.9533825567206469}]", 09:35:46,64799053.0,2,17,603013
002832.SZ,比音勒芬,20.24,2.897813929842383,210400,21040000,314078634,0.0669895934404758,18.99,19.67,19.67,18.91,2403/5521,6177926730.78,9.07557086484272,涨停, 09:32:12,"[{""code"":""002832.SZ"",""time"":1777426332341,""openTime"":1777426440104,""duration"":107763,""updatedTime"":1777426440104,""firstVol"":2.2512E7,""highestVol"":2.2512E7,""firstVolDivLTGB"":0.057809304095233494,""firstVolDivVol"":3.252199301222103,""highestVolDivLTGB"":0.057809304095233494,""highestVolDivVol"":3.252199301222103},{""code"":""002832.SZ"",""time"":1777426637017,""openTime"":1777426699007,""duration"":61990,""updatedTime"":1777426699007,""firstVol"":5260600.0,""highestVol"":5260600.0,""firstVolDivLTGB"":0.013508867498373548,""firstVolDivVol"":0.4104859552565159,""highestVolDivLTGB"":0.013508867498373548,""highestVolDivVol"":0.4104859552565159},{""code"":""002832.SZ"",""time"":1777426714007,""openTime"":1777428282292,""duration"":1568285,""updatedTime"":1777428282292,""firstVol"":4552050.0,""highestVol"":4650500.0,""firstVolDivLTGB"":0.011689358684555243,""firstVolDivVol"":0.33333304042526735,""highestVolDivLTGB"":0.011942171672658288,""highestVolDivVol"":0.2750141173519331},{""code"":""002832.SZ"",""time"":1777428316290,""openTime"":1777429568448,""duration"":1252158,""updatedTime"":1777429568448,""firstVol"":3600.0,""highestVol"":5457387.0,""firstVolDivLTGB"":9.24455822418446E-6,""firstVolDivVol"":1.938497818193782E-4,""highestVolDivLTGB"":0.014014203298168711,""highestVolDivVol"":0.2910405543212111},{""code"":""002832.SZ"",""time"":1777429619564,""openTime"":1777439626949,""duration"":4572847,""updatedTime"":1777439626949,""firstVol"":35600.0,""highestVol"":1248700.0,""firstVolDivLTGB"":9.141840910582411E-5,""firstVolDivVol"":0.001737421022989594,""highestVolDivLTGB"":0.0032065777373719824,""highestVolDivVol"":0.06023189787155223},{""code"":""002832.SZ"",""time"":1777439656501,""openTime"":1777439688842,""duration"":32341,""updatedTime"":1777439688842,""firstVol"":4200.0,""highestVol"":4200.0,""firstVolDivLTGB"":1.0785317928215204E-5,""firstVolDivVol"":1.7547187311211065E-4,""highestVolDivLTGB"":1.0785317928215204E-5,""highestVolDivVol"":1.7547187311211065E-4},{""code"":""002832.SZ"",""time"":1777439717479,""openTime"":1777439740674,""duration"":23195,""updatedTime"":1777439740674,""firstVol"":49100.0,""highestVol"":49100.0,""firstVolDivLTGB"":1.2608550244651583E-4,""firstVolDivVol"":0.0020426281093916796,""highestVolDivLTGB"":1.2608550244651583E-4,""highestVolDivVol"":0.0020426281093916796},{""code"":""002832.SZ"",""time"":1777439771854,""openTime"":1777439792275,""duration"":20421,""updatedTime"":1777439792275,""firstVol"":10700.0,""highestVol"":10700.0,""firstVolDivLTGB"":2.747688138854826E-5,""firstVolDivVol"":4.4247494847441255E-4,""highestVolDivLTGB"":2.747688138854826E-5,""highestVolDivVol"":4.4247494847441255E-4},{""code"":""002832.SZ"",""time"":1777439817131,""openTime"":1777439981017,""duration"":163886,""updatedTime"":1777439981017,""firstVol"":5200.0,""highestVol"":450500.0,""firstVolDivLTGB"":1.3353250768266443E-5,""firstVolDivVol"":2.1328380773941313E-4,""highestVolDivLTGB"":0.0011568537444430831,""highestVolDivVol"":0.018467837676520552},{""code"":""002832.SZ"",""time"":1777440619228,""openTime"":null,""duration"":5380772,""updatedTime"":1777446000000,""firstVol"":112472.0,""highestVol"":568450.0,""firstVolDivLTGB"":2.88820542386243E-4,""firstVolDivVol"":0.0041009428755779944,""highestVolDivLTGB"":0.0014597414229271268,""highestVolDivVol"":0.020355846480571007}]", 13:30:19,4138568.0000000005,9,33,002832
000973.SZ,佛塑科技,20.99,-1.4091122592766592,3723351,372335100,708662659,0.5254052760807311,19.34,21.29,21.29,18.3,2474/5521,15087428010.11,16.520644556777754,涨停, 13:14:48,"[{""code"":""000973.SZ"",""time"":1777439688842,""openTime"":1777439717479,""duration"":28637,""updatedTime"":1777439717479,""firstVol"":32600.0,""highestVol"":32600.0,""firstVolDivLTGB"":3.369776637280895E-5,""firstVolDivVol"":3.3726260824707224E-4,""highestVolDivLTGB"":3.369776637280895E-5,""highestVolDivVol"":3.3726260824707224E-4},{""code"":""000973.SZ"",""time"":1777439740674,""openTime"":1777439947554,""duration"":206880,""updatedTime"":1777439947554,""firstVol"":2.30779E7,""highestVol"":2.30779E7,""firstVolDivLTGB"":0.023855020937884896,""firstVolDivVol"":0.23458223485729435,""highestVolDivLTGB"":0.023855020937884896,""highestVolDivVol"":0.23458223485729435},{""code"":""000973.SZ"",""time"":1777440323802,""openTime"":1777440356928,""duration"":33126,""updatedTime"":1777440356928,""firstVol"":993100.0,""highestVol"":993100.0,""firstVolDivLTGB"":0.0010265414657925328,""firstVolDivVol"":0.00900096739326827,""highestVolDivLTGB"":0.0010265414657925328,""highestVolDivVol"":0.00900096739326827},{""code"":""000973.SZ"",""time"":1777440478851,""openTime"":null,""duration"":5521149,""updatedTime"":1777446000000,""firstVol"":7124700.0,""highestVol"":9271400.0,""firstVolDivLTGB"":0.007364615830562942,""firstVolDivVol"":0.06330670296936933,""highestVolDivLTGB"":0.00958360340947426,""highestVolDivVol"":0.08230929443665642}]", 13:27:58,79270142.78999999,3,33,000973
600714.SH,金瑞矿业,22.1,10.004977600796424,2386999,238699900,186655189,1.2788280962282812,18.26,20.09,20.09,17.86,2522/5521,3749902747.01,10.210378346352858,涨停, 09:41:04,"[{""code"":""600714.SH"",""time"":1777426864133,""openTime"":1777426879838,""duration"":15705,""updatedTime"":1777426879838,""firstVol"":5615000.0,""highestVol"":5615000.0,""firstVolDivLTGB"":0.019484602051189688,""firstVolDivVol"":0.47970952584365656,""highestVolDivLTGB"":0.019484602051189688,""highestVolDivVol"":0.47970952584365656},{""code"":""600714.SH"",""time"":1777427051854,""openTime"":null,""duration"":13513608,""updatedTime"":1777446000000,""firstVol"":1.55173E7,""highestVol"":1.55173E7,""firstVolDivLTGB"":0.05384655661779622,""firstVolDivVol"":1.0665544023644238,""highestVolDivLTGB"":0.05384655661779622,""highestVolDivVol"":1.0665544023644238}]", 09:44:11,47954809.91,1,17,600714
002568.SZ,百润股份,19.06,4.381161007667016,1516943,151694300,497834325,0.304708398722808,17.85,18.26,18.26,17.74,2536/5521,9090454774.5,3.2180286082121796,涨停, 09:30:42,"[{""code"":""002568.SZ"",""time"":1777426242131,""openTime"":1777426272131,""duration"":30000,""updatedTime"":1777426272131,""firstVol"":1272200.0,""highestVol"":1272200.0,""firstVolDivLTGB"":0.0016671879719619032,""firstVolDivVol"":0.29826664456589447,""highestVolDivLTGB"":0.0016671879719619032,""highestVolDivVol"":0.29826664456589447},{""code"":""002568.SZ"",""time"":1777426392341,""openTime"":1777426425104,""duration"":32763,""updatedTime"":1777426425104,""firstVol"":1.3639724E7,""highestVol"":1.3639724E7,""firstVolDivLTGB"":0.017874535288225198,""firstVolDivVol"":1.5363866293811277,""highestVolDivLTGB"":0.017874535288225198,""highestVolDivVol"":1.5363866293811277},{""code"":""002568.SZ"",""time"":1777426440104,""openTime"":null,""duration"":14125358,""updatedTime"":1777446000000,""firstVol"":1.0874124E7,""highestVol"":1.0874124E7,""firstVolDivLTGB"":0.014250281982724617,""firstVolDivVol"":1.0741048849385424,""highestVolDivLTGB"":0.014250281982724617,""highestVolDivVol"":1.0741048849385424}]", 09:34:00,27699379.180000003,2,33,002568
603317.SH,天味食品,17.13,-0.8680555555555678,1640526,164052600,369072392,0.444499787998231,15.9,17.28,17.28,15.9,2794/5521,6377570933.76,13.918570479257088,涨停, 09:41:19,"[{""code"":""603317.SH"",""time"":1777426879838,""openTime"":1777426934376,""duration"":54538,""updatedTime"":1777426934376,""firstVol"":336816.0,""highestVol"":336816.0,""firstVolDivLTGB"":3.163438715213344E-4,""firstVolDivVol"":0.009405946884337343,""highestVolDivLTGB"":3.163438715213344E-4,""highestVolDivVol"":0.009405946884337343},{""code"":""603317.SH"",""time"":1777427017580,""openTime"":1777427032580,""duration"":15000,""updatedTime"":1777427032580,""firstVol"":93120.0,""highestVol"":93120.0,""firstVolDivLTGB"":8.746004143528412E-5,""firstVolDivVol"":0.0024614528995357417,""highestVolDivLTGB"":8.746004143528412E-5,""highestVolDivVol"":0.0024614528995357417},{""code"":""603317.SH"",""time"":1777427126601,""openTime"":1777427280128,""duration"":153527,""updatedTime"":1777427280128,""firstVol"":6698244.0,""highestVol"":6698244.0,""firstVolDivLTGB"":0.006291115740803729,""firstVolDivVol"":0.1687264796285815,""highestVolDivLTGB"":0.006291115740803729,""highestVolDivVol"":0.1687264796285815},{""code"":""603317.SH"",""time"":1777427373643,""openTime"":null,""duration"":13191819,""updatedTime"":1777446000000,""firstVol"":147020.0,""highestVol"":7457220.0,""firstVolDivLTGB"":1.3808392710282937E-4,""firstVolDivVol"":0.0031473684974445237,""highestVolDivLTGB"":0.00700396016099688,""highestVolDivVol"":0.1582017038310901}]", 09:49:33,28348289.28,3,17,603317
603399.SH,永杉锂业,19.39,9.98298355076575,6614500,661450000,383610176,1.724276469662786,15.92,17.63,17.63,15.73,2815/5521,6763047402.88,16.043753490001265,涨停, 09:57:06,"[{""code"":""603399.SH"",""time"":1777427826351,""openTime"":null,""duration"":12739111,""updatedTime"":1777446000000,""firstVol"":3856451.0,""highestVol"":1.12643E7,""firstVolDivLTGB"":0.00752785749169511,""firstVolDivVol"":0.07079492318042849,""highestVolDivLTGB"":0.021988103866404946,""highestVolDivVol"":0.18789468989953323}]", 09:57:06,116613635.0,0,17,603399
000551.SZ,创元科技,16.28,3.299492385786811,8824625,882462500,312105938,2.827445404130696,15.45,15.76,15.76,15.45,2861/5521,4918789582.88,6.870881770919719,涨停, 09:33:12,"[{""code"":""000551.SZ"",""time"":1777426392341,""openTime"":null,""duration"":14173121,""updatedTime"":1777446000000,""firstVol"":2.418915E7,""highestVol"":2.435305E7,""firstVolDivLTGB"":0.04992114266712864,""firstVolDivVol"":1.3909400560823277,""highestVolDivLTGB"":0.05025939660673141,""highestVolDivVol"":1.3800807600317464}]", 09:33:12,139076090.0,0,33,000551
