股票代码,股票简称,最新价,最新涨跌幅,涨停[20260423],首次涨停时间[20260423],最终涨停时间[20260423],涨停明细数据[20260423],连续涨停天数[20260423],涨停原因类别[20260423],涨停封单量[20260423],涨停封单额[20260423],涨停封单量占成交量比[20260423],涨停封单量占流通a股比[20260423],涨停开板次数[20260423],a股市值(不含限售股)[20260423],几天几板[20260423],涨停类型[20260423],market_code,code,所属概念,区间主力资金流向区间增长值[20260424-20260430],区间主力资金流向[20260424-20260430],量比[20260430],所属概念数量,a股市值(不含限售股)[20260430],区间主力买入金额[20260424-20260430],区间主力卖出金额[20260424-20260430],换手率[20260430],振幅[20260430],lbc,main,chg5,amt,volr,concepts
002787.SZ,华源控股,19.4,0.9890681936491292,涨停, 09:37:09, 13:01:46,"[{""code"":""002787.SZ"",""time"":1776908229970,""openTime"":1776908274970,""duration"":45000,""updatedTime"":1776908274970,""firstVol"":9180100.0,""highestVol"":1.08207E7,""firstVolDivLTGB"":0.03659449823896676,""firstVolDivVol"":0.8480345166611564,""highestVolDivLTGB"":0.043134398001589046,""highestVolDivVol"":0.8646910739367725},{""code"":""002787.SZ"",""time"":1776908371771,""openTime"":1776911968850,""duration"":3597079,""updatedTime"":1776911968850,""firstVol"":8327669.0,""highestVol"":8327669.0,""firstVolDivLTGB"":0.03319646502273375,""firstVolDivVol"":0.5136579351215853,""highestVolDivLTGB"":0.03319646502273375,""highestVolDivVol"":0.5136579351215853},{""code"":""002787.SZ"",""time"":1776912013851,""openTime"":1776912028852,""duration"":15001,""updatedTime"":1776912028852,""firstVol"":500.0,""highestVol"":500.0,""firstVolDivLTGB"":1.993142680306683E-6,""firstVolDivVol"":1.9913054030447936E-5,""highestVolDivLTGB"":1.993142680306683E-6,""highestVolDivVol"":1.9913054030447936E-5},{""code"":""002787.SZ"",""time"":1776912043852,""openTime"":1776912073852,""duration"":30000,""updatedTime"":1776912073852,""firstVol"":3200.0,""highestVol"":55900.0,""firstVolDivLTGB"":1.275611315396277E-5,""firstVolDivVol"":1.265689757211831E-4,""highestVolDivLTGB"":2.2283335165828712E-4,""highestVolDivVol"":0.002199855754002134},{""code"":""002787.SZ"",""time"":1776912178852,""openTime"":1776912193853,""duration"":15001,""updatedTime"":1776912193853,""firstVol"":20400.0,""highestVol"":20400.0,""firstVolDivLTGB"":8.132022135651266E-5,""firstVolDivVol"":7.726612160467948E-4,""highestVolDivLTGB"":8.132022135651266E-5,""highestVolDivVol"":7.726612160467948E-4},{""code"":""002787.SZ"",""time"":1776912208853,""openTime"":1776912223853,""duration"":15000,""updatedTime"":1776912223853,""firstVol"":200.0,""highestVol"":200.0,""firstVolDivLTGB"":7.972570721226731E-7,""firstVolDivVol"":7.486442894143531E-6,""highestVolDivLTGB"":7.972570721226731E-7,""highestVolDivVol"":7.486442894143531E-6},{""code"":""002787.SZ"",""time"":1776912313854,""openTime"":1776914020950,""duration"":1707096,""updatedTime"":1776914020950,""firstVol"":1512500.0,""highestVol"":1896400.0,""firstVolDivLTGB"":0.006029256607927715,""firstVolDivVol"":0.055547074042725596,""highestVolDivLTGB"":0.0075595915578671865,""highestVolDivVol"":0.06858004907140465},{""code"":""002787.SZ"",""time"":1776914051402,""openTime"":1776914173244,""duration"":121842,""updatedTime"":1776914173244,""firstVol"":56100.0,""highestVol"":298000.0,""firstVolDivLTGB"":2.236306087304098E-4,""firstVolDivVol"":0.0019519794271806769,""highestVolDivLTGB"":0.001187913037462783,""highestVolDivVol"":0.010363466596269284},{""code"":""002787.SZ"",""time"":1776914192091,""openTime"":1776914226037,""duration"":33946,""updatedTime"":1776914226037,""firstVol"":5500.0,""highestVol"":5500.0,""firstVolDivLTGB"":2.1924569483373512E-5,""firstVolDivVol"":1.9034265727416787E-4,""highestVolDivLTGB"":2.1924569483373512E-5,""highestVolDivVol"":1.9034265727416787E-4},{""code"":""002787.SZ"",""time"":1776914346037,""openTime"":1776920491946,""duration"":710903,""updatedTime"":1776920491946,""firstVol"":115786.0,""highestVol"":2211386.0,""firstVolDivLTGB"":4.6155603676397913E-4,""firstVolDivVol"":0.00391203664676839,""highestVolDivLTGB"":0.008815215638465348,""highestVolDivVol"":0.07426347837437781},{""code"":""002787.SZ"",""time"":1776920506946,""openTime"":null,""duration"":7093054,""updatedTime"":1776927600000,""firstVol"":1222000.0,""highestVol"":2364300.0,""firstVolDivLTGB"":0.0048712407106695325,""firstVolDivVol"":0.039533398491189406,""highestVolDivLTGB"":0.00942477447809818,""highestVolDivVol"":0.07571533021353594}]",1,半导体收购+温控设备+金属包装+一季报增长,1796500,34923960.0,5.654514721614848,0.7161361650341911,10,4876720616.16,首板涨停,放量涨停,33,002787,锂电池概念;长三角一体化;食品安全;液冷服务器;2025年报预增;芯片概念;创投;海峡两岸,50886496.0,30701056.0,0.915696,8.0,4866686211.6,518479669.0,487778613.0,13.44892,5.622071,1,50886496.0,0,0,5.654514721614848,锂电池概念;长三角一体化;食品安全;液冷服务器;2025年报预增;芯片概念;创投;海峡两岸
002793.SZ,罗欣药业,5.53,2.597402597402608,涨停, 09:50:23, 09:50:23,"[{""code"":""002793.SZ"",""time"":1776909023247,""openTime"":null,""duration"":13141747,""updatedTime"":1776927600000,""firstVol"":7.24652E7,""highestVol"":7.24652E7,""firstVolDivLTGB"":0.0667307823720669,""firstVolDivVol"":1.9950328732826563,""highestVolDivLTGB"":0.0667307823720669,""highestVolDivVol"":1.9950328732826563}]",1,一季报增长+创新药+替戈拉生片+医保全覆盖,13966808,78633129.03999999,27.80609613089985,1.286156700154616,0,6113806274.97,首板涨停,放量涨停,33,002793,仿制药一致性评价;医药电商;创新药;流感;幽门螺杆菌概念;民营医院;股权转让(并购重组);医疗器械概念;深股通,16772887.0,7500900.299999997,0.825556,9.0,6005212913.07,165381786.3,157880886.0,5.423746,5.565862,1,16772887.0,0,0,27.80609613089985,仿制药一致性评价;医药电商;创新药;流感;幽门螺杆菌概念;民营医院;股权转让(并购重组);医疗器械概念;深股通
002971.SZ,和远气体,31.74,-1.9765287214329958,涨停, 13:49:34, 13:49:34,"[{""code"":""002971.SZ"",""time"":1776923374482,""openTime"":null,""duration"":4225518,""updatedTime"":1776927600000,""firstVol"":1.03605E7,""highestVol"":1.03605E7,""firstVolDivLTGB"":0.06624303434720992,""firstVolDivVol"":0.8793073158063139,""highestVolDivLTGB"":0.06624303434720992,""highestVolDivVol"":0.8793073158063139}]",1,电子特气+硅基新材料+国产替代,622400,21086912.0,3.992069738071735,0.39795052919939633,0,5298877738.0,首板涨停,放量涨停,33,002971,,,,,,,,,,,1,0.0,0,0,3.992069738071735,
003022.SZ,联泓新科,24.09,-3.9856516540454363,涨停, 10:29:57, 10:29:57,"[{""code"":""003022.SZ"",""time"":1776911397543,""openTime"":null,""duration"":10767451,""updatedTime"":1776927600000,""firstVol"":4.279603E7,""highestVol"":4.279603E7,""firstVolDivLTGB"":0.03207060053442595,""firstVolDivVol"":1.3091284234933875,""highestVolDivLTGB"":0.03207060053442595,""highestVolDivVol"":1.3091284234933875}]",1,一季报倍增+VC投产+EVA+电子特气,4252611,105337174.47,10.913702926212668,0.318683271811207,0,33053876305.25,首板涨停,放量涨停,33,003022,,,,,,,,,,,1,0.0,0,0,10.913702926212668,
300061.SZ,旗天科技,9.59,-0.6217616580310932,涨停, 09:35:54, 09:35:54,"[{""code"":""300061.SZ"",""time"":1776908154970,""openTime"":null,""duration"":14010024,""updatedTime"":1776927600000,""firstVol"":7.7393243E7,""highestVol"":9.0024437E7,""firstVolDivLTGB"":0.12439249673849034,""firstVolDivVol"":3.302979389615013,""highestVolDivLTGB"":0.14469434348302124,""highestVolDivVol"":3.6974439403001895}]",1,一季报扭亏+七彩虹入主+AI营销,9692407,94985588.60000001,28.079137662505318,1.5578397537051405,0,6097263109.0,首板涨停,放量涨停,33,300061,,,,,,,,,,,1,0.0,0,0,28.079137662505318,
300067.SZ,安诺其,6.85,-3.7921348314606806,涨停, 09:30:00, 09:30:00,"[{""code"":""300067.SZ"",""time"":1776907800000,""openTime"":null,""duration"":14364994,""updatedTime"":1776927600000,""firstVol"":2.0095236E8,""highestVol"":2.0095236E8,""firstVolDivLTGB"":0.21435291522690517,""firstVolDivVol"":16.1805963633178,""highestVolDivLTGB"":0.21435291522690517,""highestVolDivVol"":16.1805963633178}]",3,拟收购烽云信息+算力服务,74240805,539730652.35,229.3754853591654,7.919157048238795,0,6813906953.6,3天3板,一字涨停||放量涨停,33,300067,,,,,,,,,,,3,0.0,0,0,229.3754853591654,
300590.SZ,移为通信,14.67,-2.5896414342629517,涨停, 09:30:15, 09:42:50,"[{""code"":""300590.SZ"",""time"":1776907815088,""openTime"":1776908537300,""duration"":722212,""updatedTime"":1776908537300,""firstVol"":2.773764E7,""highestVol"":3.165775E7,""firstVolDivLTGB"":0.07826887189549868,""firstVolDivVol"":3.310632761820645,""highestVolDivLTGB"":0.08933046860690827,""highestVolDivVol"":3.0086231786129662},{""code"":""300590.SZ"",""time"":1776908570154,""openTime"":null,""duration"":13594840,""updatedTime"":1776927600000,""firstVol"":4.624295E7,""highestVol"":4.973065E7,""firstVolDivLTGB"":0.13048635462930339,""firstVolDivVol"":1.2696709565481739,""highestVolDivLTGB"":0.14032779552009045,""highestVolDivVol"":1.3427866111263038}]",1,一季报高增+物联网+芯片设计,6515101,94859870.56,12.064439291515999,1.8384029987959873,1,5159906213.28,首板涨停,T字涨停||放量涨停,33,300590,,,,,,,,,,,1,0.0,0,0,12.064439291515999,
300721.SZ,怡达股份,20.0,-9.049567985447924,涨停, 09:30:00, 09:52:28,"[{""code"":""300721.SZ"",""time"":1776907800000,""openTime"":1776909073855,""duration"":1273855,""updatedTime"":1776909073855,""firstVol"":2.984831E7,""highestVol"":2.984831E7,""firstVolDivLTGB"":0.21574231966800486,""firstVolDivVol"":8.323125657034346,""highestVolDivLTGB"":0.21574231966800486,""highestVolDivVol"":8.323125657034346},{""code"":""300721.SZ"",""time"":1776909148855,""openTime"":null,""duration"":13016139,""updatedTime"":1776927600000,""firstVol"":1.92029E7,""highestVol"":1.92029E7,""firstVolDivLTGB"":0.13879774735496686,""firstVolDivVol"":1.0730737825748853,""highestVolDivLTGB"":0.13879774735496686,""highestVolDivVol"":1.0730737825748853}]",1,原料短缺+光刻胶基材+湿电子化学品+HPPO环氧丙烷,3389620,59962377.800000004,14.995213380591984,2.4500029703291832,1,2447441024.61,首板涨停,T字涨停||放量涨停,33,300721,,,,,,,,,,,1,0.0,0,0,14.995213380591984,
300970.SZ,华绿生物,35.3,-2.7548209366391188,涨停, 10:18:24, 10:25:43,"[{""code"":""300970.SZ"",""time"":1776910704233,""openTime"":1776910941746,""duration"":237513,""updatedTime"":1776910941746,""firstVol"":7890870.0,""highestVol"":7890870.0,""firstVolDivLTGB"":0.0832744645670286,""firstVolDivVol"":0.4496675989354823,""highestVolDivLTGB"":0.0832744645670286,""highestVolDivVol"":0.4496675989354823},{""code"":""300970.SZ"",""time"":1776911143639,""openTime"":null,""duration"":11021355,""updatedTime"":1776927600000,""firstVol"":4792800.0,""highestVol"":4792800.0,""firstVolDivLTGB"":0.05057970208314858,""firstVolDivVol"":0.23517832614446657,""highestVolDivLTGB"":0.05057970208314858,""highestVolDivVol"":0.23517832614446657}]",1,净利暴增+金针菇涨价+扩产+食用菌,746705,31361610.0,3.2620418646435128,0.7880177859288404,1,3979809918.0,首板涨停,放量涨停,33,300970,,,,,,,,,,,1,0.0,0,0,3.2620418646435128,
600052.SH,东望时代,4.44,9.90099009900991,涨停, 13:31:13, 13:31:13,"[{""code"":""600052.SH"",""time"":1776922273674,""openTime"":null,""duration"":5326326,""updatedTime"":1776927600000,""firstVol"":6.0410027E7,""highestVol"":6.4941427E7,""firstVolDivLTGB"":0.07155935007181002,""firstVolDivVol"":0.6647182906767443,""highestVolDivLTGB"":0.07692706889298188,""highestVolDivVol"":0.7139570983217924}]",2,收购调整+锂电池+热水服务+国资背景,21243761,97296425.38,21.14957959560701,2.5164526581669384,0,3866411913.78,2天2板,放量涨停,17,600052,文化传媒概念;体育产业;国企改革;储能;锂电池概念,29979237.0,2593957.0,0.646379,5.0,3748224650.04,166612071.0,164018114.0,6.382085,9.90099,2,29979237.0,0,0,21.14957959560701,文化传媒概念;体育产业;国企改革;储能;锂电池概念
600186.SH,莲花控股,10.72,-0.9242144177449135,涨停, 10:01:19, 10:20:49,"[{""code"":""600186.SH"",""time"":1776909679861,""openTime"":1776910624770,""duration"":944909,""updatedTime"":1776910624770,""firstVol"":1.16093911E8,""highestVol"":1.16093911E8,""firstVolDivLTGB"":0.06488817079372429,""firstVolDivVol"":0.5788929689437302,""highestVolDivLTGB"":0.06488817079372429,""highestVolDivVol"":0.5788929689437302},{""code"":""600186.SH"",""time"":1776910849600,""openTime"":null,""duration"":11315394,""updatedTime"":1776927600000,""firstVol"":6.6369E7,""highestVol"":6.6369E7,""firstVolDivLTGB"":0.03709551147267911,""firstVolDivVol"":0.25093358568475105,""highestVolDivLTGB"":0.03709551147267911,""highestVolDivVol"":0.25093358568475105}]",1,业绩高增+算力租赁+调味品,19335700,182722365.0,5.957951578862869,1.0807269676841318,1,16907356849.95,首板涨停,放量涨停,17,600186,,,,,,,,,,,1,0.0,0,0,5.957951578862869,
600265.SH,*ST景谷,22.02,-0.13605442176871263,涨停, 10:34:09, 14:55:16,"[{""code"":""600265.SH"",""time"":1776911649408,""openTime"":1776913358213,""duration"":1708805,""updatedTime"":1776913358213,""firstVol"":43800.0,""highestVol"":509600.0,""firstVolDivLTGB"":3.37442218798151E-4,""firstVolDivVol"":0.050269711924710206,""highestVolDivLTGB"":0.003926040061633282,""highestVolDivVol"":0.5725199415795978},{""code"":""600265.SH"",""time"":1776913389702,""openTime"":1776913421380,""duration"":31678,""updatedTime"":1776913421380,""firstVol"":800.0,""highestVol"":800.0,""firstVolDivLTGB"":6.163328197226502E-6,""firstVolDivVol"":6.545573555882834E-4,""highestVolDivLTGB"":6.163328197226502E-6,""highestVolDivVol"":6.545573555882834E-4},{""code"":""600265.SH"",""time"":1776927316697,""openTime"":null,""duration"":283303,""updatedTime"":1776927600000,""firstVol"":44000.0,""highestVol"":50700.0,""firstVolDivLTGB"":3.3898305084745765E-4,""firstVolDivVol"":0.02266172229089411,""highestVolDivLTGB"":3.9060092449922957E-4,""highestVolDivVol"":0.026041399147362473}]",1,算力租赁+资产重组+林业,50700,1077375.0,2.604139914736247,0.03906009244992296,2,2758250000.0,首板涨停,放量涨停,22,600265,,,,,,,,,,,1,0.0,0,0,2.604139914736247,
600310.SH,广西能源,4.94,-2.371541501976269,涨停, 13:43:00, 14:25:03,"[{""code"":""600310.SH"",""time"":1776922980691,""openTime"":1776923010692,""duration"":30001,""updatedTime"":1776923010692,""firstVol"":4.8933131E7,""highestVol"":4.8933131E7,""firstVolDivLTGB"":0.03338525826789988,""firstVolDivVol"":0.27271222569876014,""highestVolDivLTGB"":0.03338525826789988,""highestVolDivVol"":0.27271222569876014},{""code"":""600310.SH"",""time"":1776925503778,""openTime"":null,""duration"":2096222,""updatedTime"":1776927600000,""firstVol"":5.42443E7,""highestVol"":5.42443E7,""firstVolDivLTGB"":0.03700887165919224,""firstVolDivVol"":0.2260522389316111,""highestVolDivLTGB"":0.03700887165919224,""highestVolDivVol"":0.2260522389316111}]",1,绿电扩张+海上风电+广西国资,14006107,73952244.96000001,5.735089595492718,0.955584672321173,1,7738952612.16,首板涨停,放量涨停,17,600310,,,,,,,,,,,1,0.0,0,0,5.735089595492718,
600381.SH,*ST春天,3.59,4.970760233918127,涨停, 09:54:12, 13:17:08,"[{""code"":""600381.SH"",""time"":1776909252661,""openTime"":1776909440582,""duration"":187921,""updatedTime"":1776909440582,""firstVol"":331900.0,""highestVol"":476200.0,""firstVolDivLTGB"":5.653588748493744E-4,""firstVolDivVol"":0.07587350544739307,""highestVolDivLTGB"":8.111596752132332E-4,""highestVolDivVol"":0.10870691729371368},{""code"":""600381.SH"",""time"":1776909530017,""openTime"":1776909679861,""duration"":149844,""updatedTime"":1776909679861,""firstVol"":5000.0,""highestVol"":34900.0,""firstVolDivLTGB"":8.517006249613957E-6,""firstVolDivVol"":0.0010983492689167597,""highestVolDivLTGB"":5.944870362230541E-5,""highestVolDivVol"":0.007662942930177635},{""code"":""600381.SH"",""time"":1776909862183,""openTime"":1776909892185,""duration"":30002,""updatedTime"":1776909892185,""firstVol"":4700.0,""highestVol"":8900.0,""firstVolDivLTGB"":8.005985874637119E-6,""firstVolDivVol"":9.647782057013876E-4,""highestVolDivLTGB"":1.5160271124312843E-5,""highestVolDivVol"":0.0018266204689037363},{""code"":""600381.SH"",""time"":1776909907185,""openTime"":1776909922185,""duration"":15000,""updatedTime"":1776909922185,""firstVol"":70400.0,""highestVol"":70400.0,""firstVolDivLTGB"":1.199194479945645E-4,""firstVolDivVol"":0.01441268512827904,""highestVolDivLTGB"":1.199194479945645E-4,""highestVolDivVol"":0.01441268512827904},{""code"":""600381.SH"",""time"":1776909937185,""openTime"":1776909968317,""duration"":31132,""updatedTime"":1776909968317,""firstVol"":7800.0,""highestVol"":7800.0,""firstVolDivLTGB"":1.3286529749397772E-5,""firstVolDivVol"":0.0015728387682978618,""highestVolDivLTGB"":1.3286529749397772E-5,""highestVolDivVol"":0.0015728387682978618},{""code"":""600381.SH"",""time"":1776910001313,""openTime"":1776914541290,""duration"":4539977,""updatedTime"":1776914541290,""firstVol"":46600.0,""highestVol"":1720400.0,""firstVolDivLTGB"":7.937849824640207E-5,""firstVolDivVol"":0.009349383241651863,""highestVolDivLTGB"":0.00293053151036717,""highestVolDivVol"":0.33000299619088613},{""code"":""600381.SH"",""time"":1776914698331,""openTime"":1776914734099,""duration"":35768,""updatedTime"":1776914734099,""firstVol"":115100.0,""highestVol"":115100.0,""firstVolDivLTGB"":1.9606148386611328E-4,""firstVolDivVol"":0.018433737679744957,""highestVolDivLTGB"":1.9606148386611328E-4,""highestVolDivVol"":0.018433737679744957},{""code"":""600381.SH"",""time"":1776914749099,""openTime"":1776914768083,""duration"":18984,""updatedTime"":1776914768083,""firstVol"":12700.0,""highestVol"":12700.0,""firstVolDivLTGB"":2.163319587401945E-5,""firstVolDivVol"":0.002016966019363509,""highestVolDivLTGB"":2.163319587401945E-5,""highestVolDivVol"":0.002016966019363509},{""code"":""600381.SH"",""time"":1776914843085,""openTime"":1776914888085,""duration"":45000,""updatedTime"":1776914888085,""firstVol"":21600.0,""highestVol"":21700.0,""firstVolDivLTGB"":3.679346699833229E-5,""firstVolDivVol"":0.003373110004300715,""highestVolDivLTGB"":3.696380712332457E-5,""highestVolDivVol"":0.0033886204192332472},{""code"":""600381.SH"",""time"":1776914948120,""openTime"":1776920417503,""duration"":34377,""updatedTime"":1776920417503,""firstVol"":104300.0,""highestVol"":161600.0,""firstVolDivLTGB"":1.776647503669471E-4,""firstVolDivVol"":0.016186638930558234,""highestVolDivLTGB"":2.7526964198752306E-4,""highestVolDivVol"":0.025058980093307485},{""code"":""600381.SH"",""time"":1776921066363,""openTime"":1776921126435,""duration"":60072,""updatedTime"":1776921126435,""firstVol"":7825.0,""highestVol"":10625.0,""firstVolDivLTGB"":1.3329114780645841E-5,""firstVolDivVol"":0.0010598872171641862,""highestVolDivLTGB"":1.8098638280429658E-5,""highestVolDivVol"":0.0014390855082260837},{""code"":""600381.SH"",""time"":1776921156436,""openTime"":1776921186436,""duration"":30000,""updatedTime"":1776921186436,""firstVol"":11725.0,""highestVol"":12425.0,""firstVolDivLTGB"":1.9972379655344727E-5,""firstVolDivVol"":0.0015754620806768267,""highestVolDivLTGB"":2.116476053029068E-5,""highestVolDivVol"":0.0016695195183291745},{""code"":""600381.SH"",""time"":1776921246436,""openTime"":1776921338761,""duration"":92325,""updatedTime"":1776921338761,""firstVol"":14125.0,""highestVol"":17925.0,""firstVolDivLTGB"":2.4060542655159425E-5,""firstVolDivVol"":0.0018827155516036671,""highestVolDivLTGB"":3.053346740486603E-5,""highestVolDivVol"":0.0023888976033859576},{""code"":""600381.SH"",""time"":1776921428762,""openTime"":null,""duration"":6171238,""updatedTime"":1776927600000,""firstVol"":77425.0,""highestVol"":718941.0,""firstVolDivLTGB"":1.3188584177527212E-4,""firstVolDivVol"":0.010175234825495216,""highestVolDivLTGB"":0.0012246449980207413,""highestVolDivVol"":0.09147827149136452}]",1,高端白酒+虫草龙头+退市博弈,422941,1442228.81,5.1316923782524215,0.07204382280435952,13,2001877126.81,10天6板,缩量涨停,22,600381,白酒概念;ST板块;西部大开发,2294577.2,21667402.1,0.090386,3.0,2107548060.19,42982162.6,21314760.5,0.186129,0,6,2294577.2,0,0,5.1316923782524215,白酒概念;ST板块;西部大开发
600396.SH,华电辽能,9.92,-4.889741131351868,涨停, 13:43:30, 13:43:30,"[{""code"":""600396.SH"",""time"":1776923010692,""openTime"":null,""duration"":4589308,""updatedTime"":1776927600000,""firstVol"":2.426784E7,""highestVol"":3.495434E7,""firstVolDivLTGB"":0.016478391842739734,""firstVolDivVol"":0.06282457073045358,""highestVolDivLTGB"":0.02373475806352569,""highestVolDivVol"":0.08971315732779253}]",3,火电+绿电+央企,9013890,88606538.7,2.2258560260527602,0.6120627606220961,0,14476708011.11,3天3板,放量涨停,17,600396,,,,,,,,,,,3,0.0,0,0,2.2258560260527602,
600599.SH,*ST熊猫,3.95,0.0,涨停, 09:47:01, 09:51:43,"[{""code"":""600599.SH"",""time"":1776908821949,""openTime"":1776908978247,""duration"":156298,""updatedTime"":1776908978247,""firstVol"":95500.0,""highestVol"":157800.0,""firstVolDivLTGB"":5.753012048192771E-4,""firstVolDivVol"":0.04808115898249191,""highestVolDivLTGB"":9.506024096385542E-4,""highestVolDivVol"":0.07489943398241429},{""code"":""600599.SH"",""time"":1776909103855,""openTime"":null,""duration"":13061139,""updatedTime"":1776927600000,""firstVol"":12400.0,""highestVol"":802700.0,""firstVolDivLTGB"":7.469879518072289E-5,""firstVolDivVol"":0.005103668261562998,""highestVolDivLTGB"":0.004835542168674699,""highestVolDivVol"":0.29965748630411854}]",1,退市博弈+烟花爆竹+业绩预盈,582600,2592570.0,20.371163579464497,0.35096385542168673,1,738700000.0,3天2板,缩量涨停,22,600599,,,,,,,,,,,2,0.0,0,0,20.371163579464497,
600696.SH,*ST岩石,1.31,0.0,涨停, 09:30:15, 09:30:15,"[{""code"":""600696.SH"",""time"":1776907815088,""openTime"":null,""duration"":14349906,""updatedTime"":1776927600000,""firstVol"":54900.0,""highestVol"":3905399.0,""firstVolDivLTGB"":1.6414056087535247E-4,""firstVolDivVol"":0.04926417803302226,""highestVolDivLTGB"":0.011676400406230249,""highestVolDivVol"":1.2328422776556986}]",5,退市博弈+酱香型白酒,3823400,5008654.0,119.51400430680535,1.1431238988175276,0,438154954.61,5天5板,缩量涨停,22,600696,,,,,,,,,,,5,0.0,0,0,119.51400430680535,
600726.SH,华电能源,6.59,-7.183098591549293,涨停, 10:35:13, 10:35:13,"[{""code"":""600726.SH"",""time"":1776911713679,""openTime"":null,""duration"":10451315,""updatedTime"":1776927600000,""firstVol"":2.1797028E8,""highestVol"":2.3964388E8,""firstVolDivLTGB"":0.029158592193717154,""firstVolDivVol"":0.6846663825437279,""highestVolDivLTGB"":0.032057940048707975,""highestVolDivVol"":0.7407425678734109}]",1,一季报增长+绿电转型+热电联产+煤炭,33728600,177749722.0,9.630196799655412,0.45119843524768993,0,39395021816.16,首板涨停,放量涨停,17,600726,,,,,,,,,,,1,0.0,0,0,9.630196799655412,
600736.SH,苏州高新,8.15,-2.9761904761904763,涨停, 09:30:00, 09:30:00,"[{""code"":""600736.SH"",""time"":1776907800000,""openTime"":null,""duration"":14364994,""updatedTime"":1776927600000,""firstVol"":6.069347E7,""highestVol"":6.3172329E7,""firstVolDivLTGB"":0.05271766170969731,""firstVolDivVol"":4.672455643463286,""highestVolDivLTGB"":0.05487077060572909,""highestVolDivVol"":3.5222596427990567}]",3,商业航天+产业园运营+苏州+脑机接口,28447883,238108780.70999998,94.40517608506084,2.4709509480196945,0,9636321631.59,3天3板,一字涨停||放量涨停,17,600736,,,,,,,,,,,3,0.0,0,0,94.40517608506084,
600770.SH,综艺股份,7.62,-3.422053231939158,涨停, 09:51:13, 09:51:13,"[{""code"":""600770.SH"",""time"":1776909073855,""openTime"":null,""duration"":13091139,""updatedTime"":1776927600000,""firstVol"":7.8222099E7,""highestVol"":7.8862799E7,""firstVolDivLTGB"":0.06017084538461538,""firstVolDivVol"":2.364862883807899,""highestVolDivLTGB"":0.06066369153846154,""highestVolDivVol"":2.3213647668602118}]",1,功率半导体+吉莱微并购+芯片设计,12091309,76658899.06,24.006796543339956,0.9301006923076923,0,8242000000.0,首板涨停,放量涨停,17,600770,,,,,,,,,,,1,0.0,0,0,24.006796543339956,
600986.SH,浙文互联,9.99,-6.896551724137933,涨停, 09:44:45, 13:00:57,"[{""code"":""600986.SH"",""time"":1776908685774,""openTime"":1776908728227,""duration"":42453,""updatedTime"":1776908728227,""firstVol"":4.55774E7,""highestVol"":5.4260746E7,""firstVolDivLTGB"":0.030642863261118237,""firstVolDivVol"":0.2738846211742677,""highestVolDivLTGB"":0.036480901063339906,""highestVolDivVol"":0.31179156382695267},{""code"":""600986.SH"",""time"":1776909008247,""openTime"":1776909186847,""duration"":178600,""updatedTime"":1776909186847,""firstVol"":7.294906E7,""highestVol"":7.62E7,""firstVolDivLTGB"":0.04904553727520899,""firstVolDivVol"":0.3469112846773089,""highestVolDivLTGB"":0.051231228207339816,""highestVolDivVol"":0.36060320113424377},{""code"":""600986.SH"",""time"":1776909402280,""openTime"":1776914993121,""duration"":5590841,""updatedTime"":1776914993121,""firstVol"":7.2897999E7,""highestVol"":7.77354E7,""firstVolDivLTGB"":0.04901120764602926,""firstVolDivVol"":0.3032767140243412,""highestVolDivLTGB"":0.05226351728594283,""highestVolDivVol"":0.32188499454286934},{""code"":""600986.SH"",""time"":1776920457733,""openTime"":null,""duration"":7142267,""updatedTime"":1776927600000,""firstVol"":4.3761912E7,""highestVol"":4.75547E7,""firstVolDivLTGB"":0.02942226378558429,""firstVolDivVol"":0.15252087058984834,""highestVolDivLTGB"":0.03197225312377405,""highestVolDivVol"":0.16341692144701261}]",1,算力租赁+AI营销+浙江国资,13604971,165028298.23000002,4.496712383934954,0.9146973412798428,3,18041847372.06,首板涨停,放量涨停,17,600986,,,,,,,,,,,1,0.0,0,0,4.496712383934954,
601016.SH,节能风电,4.26,-6.5789473684210495,涨停, 13:36:56, 13:36:56,"[{""code"":""601016.SH"",""time"":1776922616070,""openTime"":null,""duration"":4983930,""updatedTime"":1776927600000,""firstVol"":2.6996165E8,""highestVol"":2.775216E8,""firstVolDivLTGB"":0.04470897301575341,""firstVolDivVol"":0.33912617156315294,""highestVolDivLTGB"":0.04596099381407956,""highestVolDivVol"":0.3473059080884592}]",1,风电+储能突破+绿电扩张+央企,38536397,172643058.56,4.469524937156274,0.6382101804450228,0,27051128899.2,首板涨停,放量涨停,17,601016,,,,,,,,,,,1,0.0,0,0,4.469524937156274,
