股票代码,股票简称,最新价,最新涨跌幅,涨停[20260427],首次涨停时间[20260427],最终涨停时间[20260427],涨停明细数据[20260427],连续涨停天数[20260427],涨停原因类别[20260427],涨停封单量[20260427],涨停封单额[20260427],涨停封单量占成交量比[20260427],涨停封单量占流通a股比[20260427],涨停开板次数[20260427],a股市值(不含限售股)[20260427],几天几板[20260427],涨停类型[20260427],market_code,code,所属概念,主力资金流向区间增长值[20260424-20260430],主力资金流向[20260427],主力资金流向[20260430],量比[20260430],所属概念数量,a股市值(不含限售股)[20260430],换手率[20260430],振幅[20260430],主力资金流向[20260428],主力资金流向[20260429],主力资金流向[20260424],lbc,main,chg5,amt,volr,concepts
600726.SH,华电能源,6.59,-7.183098591549293,涨停, 13:13:28, 14:50:42,"[{""code"":""600726.SH"",""time"":1777266808750,""openTime"":1777267080612,""duration"":271862,""updatedTime"":1777267080612,""firstVol"":3.098465E7,""highestVol"":3.098465E7,""firstVolDivLTGB"":0.004144917250255669,""firstVolDivVol"":0.057392853546749854,""highestVolDivLTGB"":0.004144917250255669,""highestVolDivVol"":0.057392853546749854},{""code"":""600726.SH"",""time"":1777267160144,""openTime"":1777267195353,""duration"":35209,""updatedTime"":1777267195353,""firstVol"":11600.0,""highestVol"":11600.0,""firstVolDivLTGB"":1.5517696699160959E-6,""firstVolDivVol"":2.1272826568146582E-5,""highestVolDivLTGB"":1.5517696699160959E-6,""highestVolDivVol"":2.1272826568146582E-5},{""code"":""600726.SH"",""time"":1777267212824,""openTime"":1777267364623,""duration"":151799,""updatedTime"":1777267364623,""firstVol"":9316.0,""highestVol"":179616.0,""firstVolDivLTGB"":1.246231572839513E-6,""firstVolDivVol"":1.706785124931596E-5,""highestVolDivLTGB"":2.402781560617668E-5,""highestVolDivVol"":3.2898011384298813E-4},{""code"":""600726.SH"",""time"":1777267396733,""openTime"":1777267665121,""duration"":268388,""updatedTime"":1777267665121,""firstVol"":341700.0,""highestVol"":341700.0,""firstVolDivLTGB"":4.571031863882155E-5,""firstVolDivVol"":6.246878503185753E-4,""highestVolDivLTGB"":4.571031863882155E-5,""highestVolDivVol"":6.246878503185753E-4},{""code"":""600726.SH"",""time"":1777267681958,""openTime"":1777268186053,""duration"":504095,""updatedTime"":1777268186053,""firstVol"":239000.0,""highestVol"":510800.0,""firstVolDivLTGB"":3.1971806130167836E-5,""firstVolDivVol"":4.3584626546039253E-4,""highestVolDivLTGB"":6.833137477527084E-5,""highestVolDivVol"":9.300173081901661E-4},{""code"":""600726.SH"",""time"":1777268229641,""openTime"":1777268314916,""duration"":85275,""updatedTime"":1777268314916,""firstVol"":322300.0,""highestVol"":322300.0,""firstVolDivLTGB"":4.3115117639134284E-5,""firstVolDivVol"":5.855293515072585E-4,""highestVolDivLTGB"":4.3115117639134284E-5,""highestVolDivVol"":5.855293515072585E-4},{""code"":""600726.SH"",""time"":1777268329916,""openTime"":1777268361397,""duration"":31481,""updatedTime"":1777268361397,""firstVol"":21600.0,""highestVol"":21600.0,""firstVolDivLTGB"":2.889502143981696E-6,""firstVolDivVol"":3.916831238556982E-5,""highestVolDivLTGB"":2.889502143981696E-6,""highestVolDivVol"":3.916831238556982E-5},{""code"":""600726.SH"",""time"":1777268392714,""openTime"":1777268413106,""duration"":20392,""updatedTime"":1777268413106,""firstVol"":8000.0,""highestVol"":8000.0,""firstVolDivLTGB"":1.07018597925248E-6,""firstVolDivVol"":1.449725801580125E-5,""highestVolDivLTGB"":1.07018597925248E-6,""highestVolDivVol"":1.449725801580125E-5},{""code"":""600726.SH"",""time"":1777268445629,""openTime"":1777268460629,""duration"":15000,""updatedTime"":1777268460629,""firstVol"":4100.0,""highestVol"":4100.0,""firstVolDivLTGB"":5.484703143668959E-7,""firstVolDivVol"":7.426254261288844E-6,""highestVolDivLTGB"":5.484703143668959E-7,""highestVolDivVol"":7.426254261288844E-6},{""code"":""600726.SH"",""time"":1777268475629,""openTime"":1777268535748,""duration"":60119,""updatedTime"":1777268535748,""firstVol"":8000.0,""highestVol"":21300.0,""firstVolDivLTGB"":1.07018597925248E-6,""firstVolDivVol"":1.4483101108574577E-5,""highestVolDivLTGB"":2.849370169759728E-6,""highestVolDivVol"":3.855859011257461E-5},{""code"":""600726.SH"",""time"":1777268550748,""openTime"":1777268581090,""duration"":30342,""updatedTime"":1777268581090,""firstVol"":39700.0,""highestVol"":121700.0,""firstVolDivLTGB"":5.310797922040431E-6,""firstVolDivVol"":7.183260852663196E-5,""highestVolDivLTGB"":1.628020420937835E-5,""highestVolDivVol"":2.2018206940352316E-4},{""code"":""600726.SH"",""time"":1777268596090,""openTime"":1777268641090,""duration"":45000,""updatedTime"":1777268641090,""firstVol"":14000.0,""highestVol"":47300.0,""firstVolDivLTGB"":1.8728254636918398E-6,""firstVolDivVol"":2.5318910211168935E-5,""highestVolDivLTGB"":6.327474602330288E-6,""highestVolDivVol"":8.55328058183429E-5},{""code"":""600726.SH"",""time"":1777268658290,""openTime"":1777268771415,""duration"":113125,""updatedTime"":1777268771415,""firstVol"":78300.0,""highestVol"":129100.0,""firstVolDivLTGB"":1.0474445271933647E-5,""firstVolDivVol"":1.415347854995136E-4,""highestVolDivLTGB"":1.7270126240186896E-5,""highestVolDivVol"":2.333078321186236E-4},{""code"":""600726.SH"",""time"":1777268786415,""openTime"":1777268803718,""duration"":17303,""updatedTime"":1777268803718,""firstVol"":8100.0,""highestVol"":8100.0,""firstVolDivLTGB"":1.083563303993136E-6,""firstVolDivVol"":1.4629433998577045E-5,""highestVolDivLTGB"":1.083563303993136E-6,""highestVolDivVol"":1.4629433998577045E-5},{""code"":""600726.SH"",""time"":1777268849860,""openTime"":1777268944115,""duration"":94255,""updatedTime"":1777268944115,""firstVol"":8900.0,""highestVol"":161700.0,""firstVolDivLTGB"":1.190581901918384E-6,""firstVolDivVol"":1.606701816849388E-5,""highestVolDivLTGB"":2.163113410564075E-5,""highestVolDivVol"":2.918843742922323E-4},{""code"":""600726.SH"",""time"":1777268959116,""openTime"":1777268989468,""duration"":30352,""updatedTime"":1777268989468,""firstVol"":600.0,""highestVol"":45100.0,""firstVolDivLTGB"":8.0263948443936E-8,""firstVolDivVol"":1.0820930037655574E-6,""highestVolDivLTGB"":6.033173458035856E-6,""highestVolDivVol"":8.133081156121634E-5},{""code"":""600726.SH"",""time"":1777269004468,""openTime"":1777269019468,""duration"":15000,""updatedTime"":1777269019468,""firstVol"":10900.0,""highestVol"":10900.0,""firstVolDivLTGB"":1.458128396731504E-6,""firstVolDivVol"":1.9649939394358943E-5,""highestVolDivLTGB"":1.458128396731504E-6,""highestVolDivVol"":1.9649939394358943E-5},{""code"":""600726.SH"",""time"":1777269123129,""openTime"":1777269271865,""duration"":148736,""updatedTime"":1777269271865,""firstVol"":97100.0,""highestVol"":111200.0,""firstVolDivLTGB"":1.2989382323176975E-5,""firstVolDivVol"":1.748785787050589E-4,""highestVolDivLTGB"":1.4875585111609472E-5,""highestVolDivVol"":2.001292957631854E-4},{""code"":""600726.SH"",""time"":1777269323516,""openTime"":1777271685571,""duration"":2362055,""updatedTime"":1777271685571,""firstVol"":67500.0,""highestVol"":3243770.0,""firstVolDivLTGB"":9.0296941999428E-6,""firstVolDivVol"":1.2135946549623642E-4,""highestVolDivLTGB"":4.339296467399771E-4,""highestVolDivVol"":0.005809523106777866},{""code"":""600726.SH"",""time"":1777271703337,""openTime"":1777271722034,""duration"":18697,""updatedTime"":1777271722034,""firstVol"":26300.0,""highestVol"":26300.0,""firstVolDivLTGB"":3.518236406792528E-6,""firstVolDivVol"":4.6640581753828454E-5,""highestVolDivLTGB"":3.518236406792528E-6,""highestVolDivVol"":4.6640581753828454E-5},{""code"":""600726.SH"",""time"":1777271746184,""openTime"":1777271976964,""duration"":230780,""updatedTime"":1777271976964,""firstVol"":311300.0,""highestVol"":465400.0,""firstVolDivLTGB"":4.1643611917662124E-5,""firstVolDivVol"":5.51677039719081E-4,""highestVolDivLTGB"":6.225806934301302E-5,""highestVolDivVol"":8.242913087284089E-4},{""code"":""600726.SH"",""time"":1777272015660,""openTime"":1777272577407,""duration"":561747,""updatedTime"":1777272577407,""firstVol"":131900.0,""highestVol"":419600.0,""firstVolDivLTGB"":1.7644691332925262E-5,""firstVolDivVol"":2.3312815816630263E-4,""highestVolDivLTGB"":5.6131254611792575E-5,""highestVolDivVol"":7.399010994161517E-4},{""code"":""600726.SH"",""time"":1777272642192,""openTime"":null,""duration"":557808,""updatedTime"":1777273200000,""firstVol"":56000.0,""highestVol"":1444600.0,""firstVolDivLTGB"":7.491301854767359E-6,""firstVolDivVol"":9.823909578490775E-5,""highestVolDivLTGB"":1.9324883320351657E-4,""highestVolDivVol"":0.0025312409202727097}]",3,一季报增长+绿电转型+热电联产+央企,1388500,8858630.0,0.24269591141970137,0.018574415402400856,22,47692645007.04,3天3板,地天板涨停||放量涨停,17,600726,煤炭概念;超超临界发电;绿色电力;黑龙江自贸区;风电;国企改革;央企国企改革;沪股通,206707430.0,110659020.0,,0.828992,8.0,49262465610.72,5.584383,8.732394,,,,3,110659020.0,0,0,0.24269591141970137,煤炭概念;超超临界发电;绿色电力;黑龙江自贸区;风电;国企改革;央企国企改革;沪股通
600735.SH,ST新华锦,7.4,-5.0064184852374805,涨停, 09:30:00, 09:30:00,"[{""code"":""600735.SH"",""time"":1777253400000,""openTime"":null,""duration"":14386972,""updatedTime"":1777273200000,""firstVol"":8.25265E7,""highestVol"":8.25265E7,""firstVolDivLTGB"":0.19397378213632632,""firstVolDivVol"":427.37700673226306,""highestVolDivLTGB"":0.19397378213632632,""highestVolDivVol"":427.37700673226306}]",1,资金占用清偿+复牌+石墨新材料,16077609,113668695.63000001,2698.0788432783847,3.778949338017533,0,3007944416.89,首板涨停,一字涨停||缩量涨停,22,600735,,,,,,,,,,,,,1,0.0,0,0,2698.0788432783847,
600815.SH,厦工股份,4.41,-0.4514672686230152,涨停, 10:26:29, 10:41:17,"[{""code"":""600815.SH"",""time"":1777256789664,""openTime"":1777256971559,""duration"":181895,""updatedTime"":1777256971559,""firstVol"":7.83424E7,""highestVol"":7.83424E7,""firstVolDivLTGB"":0.04415909123396856,""firstVolDivVol"":0.6631058897894894,""highestVolDivLTGB"":0.04415909123396856,""highestVolDivVol"":0.6631058897894894},{""code"":""600815.SH"",""time"":1777257677965,""openTime"":null,""duration"":10109007,""updatedTime"":1777273200000,""firstVol"":6.29235E7,""highestVol"":6.61216E7,""firstVolDivLTGB"":0.03546795320619001,""firstVolDivVol"":0.37952308206748236,""highestVolDivLTGB"":0.037270619318989145,""highestVolDivVol"":0.3978719540395602}]",1,工程装备+雅鲁藏布江水电+厦门国资,7966100,34015247.0,4.341600182774386,0.4490234364519301,1,7575383429.6,首板涨停,放量涨停,17,600815,,,,,,,,,,,,,1,0.0,0,0,4.341600182774386,
600830.SH,香溢融通,9.9,-2.3668639053254457,涨停, 13:50:49, 13:56:24,"[{""code"":""600830.SH"",""time"":1777269049468,""openTime"":1777269208368,""duration"":158900,""updatedTime"":1777269208368,""firstVol"":1.93986E7,""highestVol"":1.97603E7,""firstVolDivLTGB"":0.042697840088557135,""firstVolDivVol"":1.1770045971414078,""highestVolDivLTGB"":0.04349397015773899,""highestVolDivVol"":1.1839796799576554},{""code"":""600830.SH"",""time"":1777269271865,""openTime"":1777269363652,""duration"":91787,""updatedTime"":1777269363652,""firstVol"":1.0097E7,""highestVol"":1.12611E7,""firstVolDivLTGB"":0.022224288937045013,""firstVolDivVol"":0.4949533823718066,""highestVolDivLTGB"":0.024786564340790095,""highestVolDivVol"":0.5505573212790984},{""code"":""600830.SH"",""time"":1777269384502,""openTime"":null,""duration"":3815498,""updatedTime"":1777273200000,""firstVol"":1.0972894E7,""highestVol"":1.1212494E7,""firstVolDivLTGB"":0.024152200329956183,""firstVolDivVol"":0.4959386467392589,""highestVolDivLTGB"":0.0246795787224803,""highestVolDivVol"":0.5057460221278042}]",1,一季报增长+AMC概念+烟草背景,2486393,23720189.22,10.458891024644421,0.5472746008026756,2,4334239006.38,首板涨停,放量涨停,17,600830,,,,,,,,,,,,,1,0.0,0,0,10.458891024644421,
603095.SH,越剑智能,25.37,10.017346053772776,涨停, 11:28:37, 13:32:17,"[{""code"":""603095.SH"",""time"":1777260517484,""openTime"":1777266086715,""duration"":156203,""updatedTime"":1777266086715,""firstVol"":3349800.0,""highestVol"":3602800.0,""firstVolDivLTGB"":0.012970187695629212,""firstVolDivVol"":0.5166625125548775,""highestVolDivLTGB"":0.013949785727450273,""highestVolDivVol"":0.533737394328055},{""code"":""603095.SH"",""time"":1777266585922,""openTime"":1777266602414,""duration"":16492,""updatedTime"":1777266602414,""firstVol"":335656.0,""highestVol"":335656.0,""firstVolDivLTGB"":0.0012996361935530833,""firstVolDivVol"":0.03441806667541672,""highestVolDivLTGB"":0.0012996361935530833,""highestVolDivVol"":0.03441806667541672},{""code"":""603095.SH"",""time"":1777266637794,""openTime"":1777267179248,""duration"":541454,""updatedTime"":1777267179248,""firstVol"":4006836.0,""highestVol"":4006836.0,""firstVolDivLTGB"":0.01551418442462361,""firstVolDivVol"":0.40488059221894157,""highestVolDivLTGB"":0.01551418442462361,""highestVolDivVol"":0.40488059221894157},{""code"":""603095.SH"",""time"":1777267195353,""openTime"":1777267916389,""duration"":721036,""updatedTime"":1777267916389,""firstVol"":4396300.0,""highestVol"":4396300.0,""firstVolDivLTGB"":0.017022161372707238,""firstVolDivVol"":0.4221593571631598,""highestVolDivLTGB"":0.017022161372707238,""highestVolDivVol"":0.4221593571631598},{""code"":""603095.SH"",""time"":1777267937854,""openTime"":null,""duration"":5262146,""updatedTime"":1777273200000,""firstVol"":4428500.0,""highestVol"":4428500.0,""firstVolDivLTGB"":0.0171468374858481,""firstVolDivVol"":0.41066609790702635,""highestVolDivLTGB"":0.0171468374858481,""highestVolDivVol"":0.41066609790702635}]",1,AI验布机+高端装备+提质增效,1020168,19434200.400000002,9.134715946372648,0.39500180431890447,4,4920028260.0,首板涨停,放量涨停,17,603095,,,,,,,,,,,,,1,0.0,0,0,9.134715946372648,
603110.SH,东方材料,22.13,2.4062933826931956,涨停, 10:41:32, 14:50:42,"[{""code"":""603110.SH"",""time"":1777257692965,""openTime"":1777257753086,""duration"":60121,""updatedTime"":1777257753086,""firstVol"":1.23403E7,""highestVol"":1.23403E7,""firstVolDivLTGB"":0.06132535114668562,""firstVolDivVol"":0.9114055570458061,""highestVolDivLTGB"":0.06132535114668562,""highestVolDivVol"":0.9114055570458061},{""code"":""603110.SH"",""time"":1777259866813,""openTime"":1777269271865,""duration"":3992024,""updatedTime"":1777269271865,""firstVol"":1.179484E7,""highestVol"":1.179484E7,""firstVolDivLTGB"":0.058614677497222385,""firstVolDivVol"":0.47791054916658077,""highestVolDivLTGB"":0.058614677497222385,""highestVolDivVol"":0.47791054916658077},{""code"":""603110.SH"",""time"":1777269363652,""openTime"":1777269414985,""duration"":51333,""updatedTime"":1777269414985,""firstVol"":122400.0,""highestVol"":122400.0,""firstVolDivLTGB"":6.082690842487071E-4,""firstVolDivVol"":0.004256216440567918,""highestVolDivLTGB"":6.082690842487071E-4,""highestVolDivVol"":0.004256216440567918},{""code"":""603110.SH"",""time"":1777269443342,""openTime"":1777269470378,""duration"":27036,""updatedTime"":1777269470378,""firstVol"":219940.0,""highestVol"":219940.0,""firstVolDivLTGB"":0.0010929959345560509,""firstVolDivVol"":0.00754094754402509,""highestVolDivLTGB"":0.0010929959345560509,""highestVolDivVol"":0.00754094754402509},{""code"":""603110.SH"",""time"":1777269609485,""openTime"":1777269655622,""duration"":46137,""updatedTime"":1777269655622,""firstVol"":9732.0,""highestVol"":40200.0,""firstVolDivLTGB"":4.836335562016681E-5,""firstVolDivVol"":3.231862846807576E-4,""highestVolDivLTGB"":1.997746502189381E-4,""highestVolDivVol"":0.001332186106796787},{""code"":""603110.SH"",""time"":1777269836589,""openTime"":1777269910625,""duration"":74036,""updatedTime"":1777269910625,""firstVol"":64300.0,""highestVol"":81200.0,""firstVolDivLTGB"":3.195400499770577E-4,""firstVolDivVol"":0.0020305521358629486,""highestVolDivLTGB"":4.035249153676063E-4,""highestVolDivVol"":0.0025623334956565292},{""code"":""603110.SH"",""time"":1777269972070,""openTime"":1777272577407,""duration"":2605337,""updatedTime"":1777272577407,""firstVol"":590100.0,""highestVol"":721900.0,""firstVolDivLTGB"":0.0029325129625421735,""firstVolDivVol"":0.018355407725209747,""highestVolDivLTGB"":0.0035874955222152095,""highestVolDivVol"":0.022055028870426905},{""code"":""603110.SH"",""time"":1777272642192,""openTime"":null,""duration"":557808,""updatedTime"":1777273200000,""firstVol"":51280.0,""highestVol"":379780.0,""firstVolDivLTGB"":2.5483691699570017E-4,""firstVolDivVol"":0.0015210248765279582,""highestVolDivLTGB"":0.0018873237975161271,""highestVolDivVol"":0.011215386028342341}]",1,算力租赁+PCB油墨+年报披露,379780,7466474.8,1.1215386028342342,0.18873237975161272,7,3956117551.12,首板涨停,放量涨停,17,603110,PCB概念;算力租赁;东数西算(算力);石墨烯;数据中心;DeepSeek概念;AIGC概念,4695580.0,6174488.0,12073524.0,0.922984,7.0,4453147579.16,13.705513,5.784359,,,7377944.0,1,6174488.0,0,0,1.1215386028342342,PCB概念;算力租赁;东数西算(算力);石墨烯;数据中心;DeepSeek概念;AIGC概念
603125.SH,常青科技,22.07,-2.603706972639011,涨停, 09:34:27, 09:34:27,"[{""code"":""603125.SH"",""time"":1777253667167,""openTime"":null,""duration"":14119805,""updatedTime"":1777273200000,""firstVol"":2963724.0,""highestVol"":5481863.0,""firstVolDivLTGB"":0.0073207947284875275,""firstVolDivVol"":0.48664979216115456,""highestVolDivLTGB"":0.01354093490240347,""highestVolDivVol"":0.8179668018340104}]",1,业绩大增+风电+光刻胶,2167615,46560370.2,27.54708363346518,0.5354299005369761,0,8695885335.0,首板涨停,放量涨停,17,603125,,,,,,,,,,,,,1,0.0,0,0,27.54708363346518,
603211.SH,晋拓股份,26.8,0.5628517823639855,涨停, 13:09:15, 13:09:15,"[{""code"":""603211.SH"",""time"":1777266555922,""openTime"":null,""duration"":6644078,""updatedTime"":1777273200000,""firstVol"":1.45931E7,""highestVol"":1.45931E7,""firstVolDivLTGB"":0.05368900105957146,""firstVolDivVol"":1.4220106603782778,""highestVolDivLTGB"":0.05368900105957146,""highestVolDivVol"":1.4220106603782778}]",1,人形机器人+机器人零部件+年报增长,1297400,32953960.0,9.829234662181614,0.4773222274546739,0,6903923200.0,首板涨停,放量涨停,17,603211,卫星导航;毫米波雷达;人形机器人;特斯拉概念;比亚迪概念;专精特新;机器人概念;新能源汽车;无人驾驶;智能家居;长三角一体化;沪股通,21230139.0,13487686.0,9051780.0,0.777956,12.0,7284454400.0,3.530359,5.4409,4300709.0,28730326.0,,1,13487686.0,0,0,9.829234662181614,卫星导航;毫米波雷达;人形机器人;特斯拉概念;比亚迪概念;专精特新;机器人概念;新能源汽车;无人驾驶;智能家居;长三角一体化;沪股通
603228.SH,景旺电子,70.17,-3.6787920384351307,涨停, 09:47:45, 09:47:45,"[{""code"":""603228.SH"",""time"":1777254465146,""openTime"":null,""duration"":13321826,""updatedTime"":1777273200000,""firstVol"":2.1009671E7,""highestVol"":2.7012979E7,""firstVolDivLTGB"":0.021531676061861557,""firstVolDivVol"":0.5805498122164128,""highestVolDivLTGB"":0.02768414190273941,""highestVolDivVol"":0.7275134332081256}]",1,AI算力+汽车PCB+800G光模块,4732540,356596889.0,10.89810394628465,0.4850124413171548,0,73523245719.55,首板涨停,放量涨停,17,603228,,,,,,,,,,,,,1,0.0,0,0,10.89810394628465,
603272.SH,*ST联翔,26.8,5.015673981191227,涨停, 09:32:27, 09:33:42,"[{""code"":""603272.SH"",""time"":1777253547255,""openTime"":1777253584916,""duration"":37661,""updatedTime"":1777253584916,""firstVol"":428700.0,""highestVol"":428700.0,""firstVolDivLTGB"":0.004136952724676002,""firstVolDivVol"":0.09812314030670634,""highestVolDivLTGB"":0.004136952724676002,""highestVolDivVol"":0.09812314030670634},{""code"":""603272.SH"",""time"":1777253622628,""openTime"":null,""duration"":14164344,""updatedTime"":1777273200000,""firstVol"":376200.0,""highestVol"":1750000.0,""firstVolDivLTGB"":0.003630328003319598,""firstVolDivVol"":0.07346508358069052,""highestVolDivLTGB"":0.01688749071188011,""highestVolDivVol"":0.3002178723988266}]",2,超跌反弹+墙布龙头+智能家居窗帘,1374700,33405210.0,23.18759909590797,1.3265847703783762,1,2518136100.0,2天2板,缩量涨停,22,603272,,,,,,,,,,,,,2,0.0,0,0,23.18759909590797,
603318.SH,水发燃气,14.26,-1.9931271477663293,涨停, 09:30:58, 14:16:08,"[{""code"":""603318.SH"",""time"":1777253458885,""openTime"":1777270119303,""duration"":11247390,""updatedTime"":1777270119303,""firstVol"":1.26002E7,""highestVol"":2.07265E7,""firstVolDivLTGB"":0.027447175025181948,""firstVolDivVol"":0.5411148653102735,""highestVolDivLTGB"":0.04514879709523925,""highestVolDivVol"":0.797911789795853},{""code"":""603318.SH"",""time"":1777270354699,""openTime"":1777270394198,""duration"":39499,""updatedTime"":1777270394198,""firstVol"":164761.0,""highestVol"":164761.0,""firstVolDivLTGB"":3.5890097016904514E-4,""firstVolDivVol"":0.0023595070378715625,""highestVolDivLTGB"":3.5890097016904514E-4,""highestVolDivVol"":0.0023595070378715625},{""code"":""603318.SH"",""time"":1777270435271,""openTime"":1777270481332,""duration"":46061,""updatedTime"":1777270481332,""firstVol"":151800.0,""highestVol"":151800.0,""firstVolDivLTGB"":3.306678599405263E-4,""firstVolDivVol"":0.0019710557347171927,""highestVolDivLTGB"":3.306678599405263E-4,""highestVolDivVol"":0.0019710557347171927},{""code"":""603318.SH"",""time"":1777270526073,""openTime"":1777270548560,""duration"":22487,""updatedTime"":1777270548560,""firstVol"":77100.0,""highestVol"":77100.0,""firstVolDivLTGB"":1.6794790514765862E-4,""firstVolDivVol"":9.595411168222269E-4,""highestVolDivLTGB"":1.6794790514765862E-4,""highestVolDivVol"":9.595411168222269E-4},{""code"":""603318.SH"",""time"":1777270568718,""openTime"":null,""duration"":2631282,""updatedTime"":1777273200000,""firstVol"":107600.0,""highestVol"":1.11868E7,""firstVolDivLTGB"":2.3438644090646003E-4,""firstVolDivVol"":0.0013197666392553424,""highestVolDivLTGB"":0.024368347928739657,""highestVolDivVol"":0.1367073661560304}]",4,氦气+燃气轮机掺氢+山东国资,3821700,47885901.0,4.0563911501023195,0.8324857446210208,4,5752158677.72,6天5板,放量涨停,17,603318,天然气;氢能源;绿色电力;国企改革;股权转让(并购重组);一带一路;专精特新;融资融券,94415688.0,,8097712.0,1.304084,8.0,6546351376.24,23.710439,8.79725,,85598245.0,,5,0.0,0,0,4.0563911501023195,天然气;氢能源;绿色电力;国企改革;股权转让(并购重组);一带一路;专精特新;融资融券
603486.SH,科沃斯,65.16,-1.526371467432379,涨停, 09:37:25, 09:42:37,"[{""code"":""603486.SH"",""time"":1777253845520,""openTime"":1777253928547,""duration"":83027,""updatedTime"":1777253928547,""firstVol"":1.02822E7,""highestVol"":1.02822E7,""firstVolDivLTGB"":0.017933471498491522,""firstVolDivVol"":1.4740693845672153,""highestVolDivLTGB"":0.017933471498491522,""highestVolDivVol"":1.4740693845672153},{""code"":""603486.SH"",""time"":1777254157775,""openTime"":null,""duration"":13629197,""updatedTime"":1777273200000,""firstVol"":2738705.0,""highestVol"":3597405.0,""firstVolDivLTGB"":0.004776651695189378,""firstVolDivVol"":0.2645888552521811,""highestVolDivLTGB"":0.006274334289940955,""highestVolDivVol"":0.34652090089144194}]",1,具身智能+海外高增+年报高增,1116862,75723243.6,8.197433262483198,0.1947950131756651,1,38873296788.0,首板涨停,放量涨停,17,603486,,,,,,,,,,,,,1,0.0,0,0,8.197433262483198,
603501.SH,豪威集团,98.3,-3.238507727138504,涨停, 11:00:16, 11:13:16,"[{""code"":""603501.SH"",""time"":1777258816806,""openTime"":1777258891807,""duration"":75001,""updatedTime"":1777258891807,""firstVol"":1.30138E7,""highestVol"":1.30138E7,""firstVolDivLTGB"":0.010751592095134516,""firstVolDivVol"":0.2953015315729137,""highestVolDivLTGB"":0.010751592095134516,""highestVolDivVol"":0.2953015315729137},{""code"":""603501.SH"",""time"":1777258921807,""openTime"":1777258936807,""duration"":15000,""updatedTime"":1777258936807,""firstVol"":61500.0,""highestVol"":61500.0,""firstVolDivLTGB"":5.080936497032172E-5,""firstVolDivVol"":0.0013406981187323998,""highestVolDivLTGB"":5.080936497032172E-5,""highestVolDivVol"":0.0013406981187323998},{""code"":""603501.SH"",""time"":1777259596810,""openTime"":null,""duration"":8190162,""updatedTime"":1777273200000,""firstVol"":9128843.0,""highestVol"":1.1249117E7,""firstVolDivLTGB"":0.007541962857622222,""firstVolDivVol"":0.18740878702221203,""highestVolDivLTGB"":0.009293666524339033,""highestVolDivVol"":0.22999162662538897}]",1,LCOS+光通信+AI终端,3098262,324171153.06,5.915987291059242,0.2559686581002909,2,126644861705.29,首板涨停,放量涨停,17,603501,,,,,,,,,,,,,1,0.0,0,0,5.915987291059242,
603557.SH,ST起步,4.26,0.0,涨停, 10:23:57, 13:03:12,"[{""code"":""603557.SH"",""time"":1777256637049,""openTime"":1777256659929,""duration"":22880,""updatedTime"":1777256659929,""firstVol"":447200.0,""highestVol"":447200.0,""firstVolDivLTGB"":7.173139873622621E-4,""firstVolDivVol"":0.07491414691347684,""highestVolDivLTGB"":7.173139873622621E-4,""highestVolDivVol"":0.07491414691347684},{""code"":""603557.SH"",""time"":1777256986559,""openTime"":1777260517484,""duration"":3530925,""updatedTime"":1777260517484,""firstVol"":1607700.0,""highestVol"":1607700.0,""firstVolDivLTGB"":0.0025787694487529266,""firstVolDivVol"":0.24701164612973603,""highestVolDivLTGB"":0.0025787694487529266,""highestVolDivVol"":0.24701164612973603},{""code"":""603557.SH"",""time"":1777266107953,""openTime"":1777266144744,""duration"":36791,""updatedTime"":1777266144744,""firstVol"":28200.0,""highestVol"":28200.0,""firstVolDivLTGB"":4.52331271100532E-5,""firstVolDivVol"":0.0034664601541468452,""highestVolDivLTGB"":4.52331271100532E-5,""highestVolDivVol"":0.0034664601541468452},{""code"":""603557.SH"",""time"":1777266192764,""openTime"":null,""duration"":7007236,""updatedTime"":1777273200000,""firstVol"":322100.0,""highestVol"":1276600.0,""firstVolDivLTGB"":5.166521362463878E-4,""firstVolDivVol"":0.03933997752699204,""highestVolDivLTGB"":0.0020476812081097135,""highestVolDivVol"":0.15142277628192202}]",1,ST板块+童装童鞋+三胎概念,1174300,4568027.0,13.911858784504204,0.1883590821465797,3,2425169494.32,首板涨停,缩量涨停,22,603557,,,,,,,,,,,,,1,0.0,0,0,13.911858784504204,
603579.SH,荣泰健康,22.3,0.6772009029345469,涨停, 09:37:25, 09:37:25,"[{""code"":""603579.SH"",""time"":1777253845520,""openTime"":null,""duration"":13941452,""updatedTime"":1777273200000,""firstVol"":1.69535E7,""highestVol"":1.69535E7,""firstVolDivLTGB"":0.08432380332518746,""firstVolDivVol"":3.8699402417402964,""highestVolDivLTGB"":0.08432380332518746,""highestVolDivVol"":3.8699402417402964}]",1,理疗机器人+AI大模型+按摩椅+美团合作,3927539,86720061.11999999,61.39870728669965,1.9534905841743795,0,4439236197.12,首板涨停,放量涨停,17,603579,,,,,,,,,,,,,1,0.0,0,0,61.39870728669965,
