股票代码,股票简称,最新价,最新涨跌幅,涨停[20260430],首次涨停时间[20260430],最终涨停时间[20260430],涨停明细数据[20260430],连续涨停天数[20260430],涨停原因类别[20260430],涨停封单量[20260430],涨停封单额[20260430],涨停封单量占成交量比[20260430],涨停封单量占流通a股比[20260430],涨停开板次数[20260430],a股市值(不含限售股)[20260430],几天几板[20260430],涨停类型[20260430],market_code,code,所属概念,区间主力资金流向区间增长值[20260424-20260430],区间主力资金流向[20260424-20260430],量比[20260430],所属概念数量,区间主力买入金额[20260424-20260430],区间主力卖出金额[20260424-20260430],换手率[20260430],振幅[20260430],lbc,main,chg5,amt,volr,concepts
603045.SH,福达合金,46.68,9.990574929311975,涨停, 09:30:00, 09:30:00,"[{""code"":""603045.SH"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":1.793286E7,""highestVol"":1.793286E7,""firstVolDivLTGB"":0.13239942026719229,""firstVolDivVol"":40.47684182015168,""highestVolDivLTGB"":0.13239942026719229,""highestVolDivVol"":40.47684182015168}]",1,一季报大增+数据中心+风光储能+电接触材料,2882000,134531760.0,118.56666803801374,2.1277985174146687,0,6322579835.4,首板涨停,一字涨停||缩量涨停,17,603045,,,,,,,,,,1,0.0,0,0,118.56666803801374,
603095.SH,越剑智能,25.37,10.017346053772776,涨停, 09:30:00, 09:30:00,"[{""code"":""603095.SH"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":2786176.0,""highestVol"":1.089364E7,""firstVolDivLTGB"":0.01078787559647066,""firstVolDivVol"":2.192071904228402,""highestVolDivLTGB"":0.042179400408565944,""highestVolDivVol"":4.399053449417694}]",4,AI验布机+高端装备+纺织机械,5648180,143294326.6,150.16882819936083,2.186935182360111,0,6552289604.0,4天4板,一字涨停||缩量涨停,17,603095,,,,,,,,,,4,0.0,0,0,150.16882819936083,
603119.SH,浙江荣泰,82.51,9.998666844420743,涨停, 10:04:55, 10:04:55,"[{""code"":""603119.SH"",""time"":1777514695419,""openTime"":null,""duration"":12288225,""updatedTime"":1777532400000,""firstVol"":7070310.0,""highestVol"":8309310.0,""firstVolDivLTGB"":0.034678869575120515,""firstVolDivVol"":0.4252800650198844,""highestVolDivLTGB"":0.04075598916444182,""highestVolDivVol"":0.49372694858301075}]",1,一季报增长+云母材料+人形机器人+泰国产能,745830,61538433.300000004,3.256144251604169,0.36581905595669967,0,16822096142.33,首板涨停,放量涨停,17,603119,,,,,,,,,,1,0.0,0,0,3.256144251604169,
603131.SH,上海沪工,22.52,10.014655593551542,涨停, 10:29:30, 10:29:30,"[{""code"":""603131.SH"",""time"":1777516170951,""openTime"":null,""duration"":10812693,""updatedTime"":1777532400000,""firstVol"":2.3769789E7,""highestVol"":2.5433389E7,""firstVolDivLTGB"":0.07055292255238697,""firstVolDivVol"":2.4650466351140663,""highestVolDivLTGB"":0.07549078051814978,""highestVolDivVol"":2.228255934755407}]",1,一季报增利+商业航天+焊接切割+机器人,7006088,157777101.76,47.238099347770465,2.079530382281508,0,7587150594.4,首板涨停,放量涨停,17,603131,卫星导航;商业航天;军工;高端装备;海工装备;工业母机;机器人概念;专精特新;新型工业化;新能源汽车;长三角一体化;人民币贬值受益;沪股通,36857598.0,34692634.5,1.922458,13.0,106660243.5,71967609.0,4.402231,10.210063,1,36857598.0,0,0,47.238099347770465,卫星导航;商业航天;军工;高端装备;海工装备;工业母机;机器人概念;专精特新;新型工业化;新能源汽车;长三角一体化;人民币贬值受益;沪股通
603178.SH,圣龙股份,19.46,10.005652911249289,涨停, 10:00:55, 10:00:55,"[{""code"":""603178.SH"",""time"":1777514455901,""openTime"":null,""duration"":12527743,""updatedTime"":1777532400000,""firstVol"":1.5134149E7,""highestVol"":1.60718E7,""firstVolDivLTGB"":0.06401602548900662,""firstVolDivVol"":0.7962977412863896,""highestVolDivLTGB"":0.06798220094530698,""highestVolDivVol"":0.7652239295813817}]",1,一季报扭亏+汽车零部件+高压泵量产+飞行汽车定点,2289800,44559508.0,9.437538296980593,0.9685638430329142,0,4600575204.26,首板涨停,放量涨停,17,603178,,,,,,,,,,1,0.0,0,0,9.437538296980593,
603190.SH,亚通精工,28.33,10.01941747572815,涨停, 09:32:00, 09:49:37,"[{""code"":""603190.SH"",""time"":1777512720073,""openTime"":1777512758522,""duration"":38449,""updatedTime"":1777512758522,""firstVol"":1212100.0,""highestVol"":1212100.0,""firstVolDivLTGB"":0.029480307490235697,""firstVolDivVol"":0.7256780219122313,""highestVolDivLTGB"":0.029480307490235697,""highestVolDivVol"":0.7256780219122313},{""code"":""603190.SH"",""time"":1777512788522,""openTime"":1777512849642,""duration"":61120,""updatedTime"":1777512849642,""firstVol"":2400.0,""highestVol"":31600.0,""firstVolDivLTGB"":5.837203034119765E-5,""firstVolDivVol"":9.491042828330763E-4,""highestVolDivLTGB"":7.685650661591024E-4,""highestVolDivVol"":0.010423882566386277},{""code"":""603190.SH"",""time"":1777512864642,""openTime"":1777513500914,""duration"":636272,""updatedTime"":1777513500914,""firstVol"":37100.0,""highestVol"":835600.0,""firstVolDivLTGB"":9.023343023576803E-4,""firstVolDivVol"":0.011439671918843082,""highestVolDivLTGB"":0.020323195230460316,""highestVolDivVol"":0.2298572332407229},{""code"":""603190.SH"",""time"":1777513557879,""openTime"":1777513587469,""duration"":29590,""updatedTime"":1777513587469,""firstVol"":52100.0,""highestVol"":52100.0,""firstVolDivLTGB"":0.0012671594919901657,""firstVolDivVol"":0.012249801910592904,""highestVolDivLTGB"":0.0012671594919901657,""highestVolDivVol"":0.012249801910592904},{""code"":""603190.SH"",""time"":1777513643880,""openTime"":1777513761578,""duration"":117698,""updatedTime"":1777513761578,""firstVol"":69037.0,""highestVol"":84137.0,""firstVolDivLTGB"":0.0016790957744438593,""firstVolDivVol"":0.01566604104163731,""highestVolDivLTGB"":0.002046353132007228,""highestVolDivVol"":0.0190295230485053},{""code"":""603190.SH"",""time"":1777513777557,""openTime"":null,""duration"":13206087,""updatedTime"":1777532400000,""firstVol"":4700.0,""highestVol"":846300.0,""firstVolDivLTGB"":1.1431189275151206E-4,""firstVolDivVol"":0.0010334910469989949,""highestVolDivLTGB"":0.020583437199064823,""highestVolDivVol"":0.17819869607320654}]",1,业绩增长+10转4派3+新能源汽车零部件,375600,10640748.0,6.97753090148919,0.9135222748397432,5,1164804438.06,首板涨停,放量涨停,17,603190,,,,,,,,,,1,0.0,0,0,6.97753090148919,
603272.SH,*ST联翔,26.8,5.015673981191227,涨停, 09:30:00, 09:30:00,"[{""code"":""603272.SH"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":3331500.0,""highestVol"":3331500.0,""firstVolDivLTGB"":0.032148957318073476,""firstVolDivVol"":75.20316027088036,""highestVolDivLTGB"":0.032148957318073476,""highestVolDivVol"":75.20316027088036}]",4,*ST+墙布+流通盘小,2152620,57690216.0,684.9369988545246,2.0772771574975635,0,2777203600.0,5天4板,一字涨停||缩量涨停,22,603272,,,,,,,,,,4,0.0,0,0,684.9369988545246,
603360.SH,百傲化学,22.66,9.999999999999995,涨停, 13:02:38, 13:02:38,"[{""code"":""603360.SH"",""time"":1777525358819,""openTime"":null,""duration"":7041181,""updatedTime"":1777532400000,""firstVol"":1.6085735E7,""highestVol"":1.6085735E7,""firstVolDivLTGB"":0.022777111625887286,""firstVolDivVol"":0.39223249338617966,""highestVolDivLTGB"":0.022777111625887286,""highestVolDivVol"":0.39223249338617966}]",1,半导体设备+工业杀菌剂+减持终止+回购,4332436,98172999.76,10.085139152766894,0.6134651502341212,0,16003027999.64,首板涨停,放量涨停,17,603360,机器人概念;人民币贬值受益;芯片概念;存储芯片;光刻机;消毒剂;沪股通,9748551.2,361094017.8,2.509878,7.0,688119180.8,327025163.0,6.082862,10.53398,1,9748551.2,0,0,10.085139152766894,机器人概念;人民币贬值受益;芯片概念;存储芯片;光刻机;消毒剂;沪股通
603375.SH,盛景微,45.25,9.990277102576567,涨停, 13:40:36, 13:51:35,"[{""code"":""603375.SH"",""time"":1777527636800,""openTime"":1777528248784,""duration"":611984,""updatedTime"":1777528248784,""firstVol"":4459644.0,""highestVol"":4459644.0,""firstVolDivLTGB"":0.06992127693844033,""firstVolDivVol"":1.0945434616301213,""highestVolDivLTGB"":0.06992127693844033,""highestVolDivVol"":1.0945434616301213},{""code"":""603375.SH"",""time"":1777528295512,""openTime"":null,""duration"":4104488,""updatedTime"":1777532400000,""firstVol"":2992600.0,""highestVol"":2992600.0,""firstVolDivLTGB"":0.04691998136308112,""firstVolDivVol"":0.5788050883632249,""highestVolDivLTGB"":0.04691998136308112,""highestVolDivVol"":0.5788050883632249}]",1,电子雷管+芯片概念+低空经济+分红,262800,11891700.0,4.274416915370612,0.41203539070432793,1,2886087037.25,首板涨停,放量涨停,17,603375,,,,,,,,,,1,0.0,0,0,4.274416915370612,
603389.SH,*ST亚振,61.82,4.993206521739126,涨停, 13:59:33, 14:07:08,"[{""code"":""603389.SH"",""time"":1777528773266,""openTime"":1777528869459,""duration"":96193,""updatedTime"":1777528869459,""firstVol"":150800.0,""highestVol"":150800.0,""firstVolDivLTGB"":5.739252222628182E-4,""firstVolDivVol"":0.056128461224091764,""highestVolDivLTGB"":5.739252222628182E-4,""highestVolDivVol"":0.056128461224091764},{""code"":""603389.SH"",""time"":1777529228329,""openTime"":null,""duration"":3171671,""updatedTime"":1777532400000,""firstVol"":5100.0,""highestVol"":172100.0,""firstVolDivLTGB"":1.940993788819876E-5,""firstVolDivVol"":0.0017870320341260048,""highestVolDivLTGB"":6.549902569723541E-4,""highestVolDivVol"":0.05981938092328312}]",1,申请撤销退市风险警示+锆钛选矿+家居业务,145180,8975027.6,4.92650956220643,0.05525362318840579,1,16243328640.0,首板涨停,放量涨停,22,603389,,,,,,,,,,1,0.0,0,0,4.92650956220643,
603398.SH,*ST沐邦,12.45,4.974704890387858,涨停, 09:30:00, 09:30:00,"[{""code"":""603398.SH"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":1864400.0,""highestVol"":2757900.0,""firstVolDivLTGB"":0.0042994037628186176,""firstVolDivVol"":3.4196625091709465,""highestVolDivLTGB"":0.006359861423233998,""highestVolDivVol"":1.2725049600885896}]",1,预重整+光伏硅片+ST板块,2173216,27056539.2,90.42316999697094,0.5011549585827948,0,5398836973.8,首板涨停,一字涨停||缩量涨停,22,603398,,,,,,,,,,1,0.0,0,0,90.42316999697094,
603399.SH,永杉锂业,19.39,9.98298355076575,涨停, 09:30:00, 09:30:00,"[{""code"":""603399.SH"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":2.4025756E7,""highestVol"":2.6588256E7,""firstVolDivLTGB"":0.04689868153341991,""firstVolDivVol"":8.23351395660929,""highestVolDivLTGB"":0.05190072481686075,""highestVolDivVol"":5.470672473902008}]",3,锂盐产能扩张+一季度扭亏+固态电池材料,10415231,201951329.09,119.84935103850066,2.0330706836696524,0,9933315684.11,3天3板,一字涨停||缩量涨停,17,603399,,,,,,,,,,3,0.0,0,0,119.84935103850066,
603559.SH,ST通脉,7.64,4.945054945054937,涨停, 10:31:34, 11:12:45,"[{""code"":""603559.SH"",""time"":1777516294422,""openTime"":1777516446013,""duration"":151591,""updatedTime"":1777516446013,""firstVol"":1094200.0,""highestVol"":1094200.0,""firstVolDivLTGB"":0.0027267948505962014,""firstVolDivVol"":0.23339970713050823,""highestVolDivLTGB"":0.0027267948505962014,""highestVolDivVol"":0.23339970713050823},{""code"":""603559.SH"",""time"":1777517293038,""openTime"":1777518223212,""duration"":930174,""updatedTime"":1777518223212,""firstVol"":588600.0,""highestVol"":1143400.0,""firstVolDivLTGB"":0.0014668172628961105,""firstVolDivVol"":0.08526363135285396,""highestVolDivLTGB"":0.002849403429146131,""highestVolDivVol"":0.16414729614202173},{""code"":""603559.SH"",""time"":1777518765356,""openTime"":null,""duration"":8218288,""updatedTime"":1777532400000,""firstVol"":117600.0,""highestVol"":1018100.0,""firstVolDivLTGB"":2.930644072656857E-4,""firstVolDivVol"":0.014343571219917074,""highestVolDivLTGB"":0.0025371502809285254,""highestVolDivVol"":0.12062374597096429}]",1,ST摘帽预期+通信工程+扭亏为盈,812942,6210876.88,9.340239092711991,0.20258874606409955,2,3065756119.56,首板涨停,放量涨停,22,603559,ST板块;时空大数据;5G;数据中心;云计算,669182.0,1299134.0,1.686393,5.0,29304116.0,28004982.0,2.168988,5.906593,1,669182.0,0,0,9.340239092711991,ST板块;时空大数据;5G;数据中心;云计算
603580.SH,*ST艾艾,21.21,5.000000000000008,涨停, 09:30:00, 09:30:00,"[{""code"":""603580.SH"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":1740800.0,""highestVol"":2551892.0,""firstVolDivLTGB"":0.013321782890447314,""firstVolDivVol"":39.03139013452915,""highestVolDivLTGB"":0.019528809273822022,""highestVolDivVol"":15.8889470013947}]",1,年报扭亏+轻型输送带+新能源电池配件,1884392,39967954.32,719.2116271258893,1.4420646314623045,0,2771578572.0,首板涨停,一字涨停||缩量涨停,22,603580,,,,,,,,,,1,0.0,0,0,719.2116271258893,
603687.SH,大胜达,17.18,9.987195902688864,涨停, 14:26:11, 14:26:11,"[{""code"":""603687.SH"",""time"":1777530371387,""openTime"":null,""duration"":2028613,""updatedTime"":1777532400000,""firstVol"":2.7729E7,""highestVol"":2.7729E7,""firstVolDivLTGB"":0.050413442956461156,""firstVolDivVol"":0.4099306433836981,""highestVolDivLTGB"":0.050413442956461156,""highestVolDivVol"":0.4099306433836981}]",1,拟投GPU+钙钛矿设备+纸包装,8886100,152663198.0,12.78114866512142,1.6155609486653306,0,9449547423.52,首板涨停,缩量涨停,17,603687,钙钛矿电池;烟草;数字水印;光伏概念;AIGC概念;共同富裕示范区;数字孪生;DeepSeek概念;工业互联网;ChatGPT概念;锂电池概念;人工智能;物联网;芯片概念,186074512.0,13064315.0,0.957538,14.0,808978564.0,795914249.0,12.640185,10.115236,1,186074512.0,0,0,12.78114866512142,钙钛矿电池;烟草;数字水印;光伏概念;AIGC概念;共同富裕示范区;数字孪生;DeepSeek概念;工业互联网;ChatGPT概念;锂电池概念;人工智能;物联网;芯片概念
603698.SH,航天工程,43.97,10.007505629221917,涨停, 09:54:17, 13:25:46,"[{""code"":""603698.SH"",""time"":1777514057824,""openTime"":1777514164584,""duration"":106760,""updatedTime"":1777514164584,""firstVol"":1.77323E7,""highestVol"":1.77323E7,""firstVolDivLTGB"":0.033083266478852215,""firstVolDivVol"":0.8875890402127294,""highestVolDivLTGB"":0.033083266478852215,""highestVolDivVol"":0.8875890402127294},{""code"":""603698.SH"",""time"":1777526746729,""openTime"":null,""duration"":5653271,""updatedTime"":1777532400000,""firstVol"":1.2726009E7,""highestVol"":1.2980609E7,""firstVolDivLTGB"":0.023742997070840873,""firstVolDivVol"":0.27653680723814045,""highestVolDivLTGB"":0.02421800593294651,""highestVolDivVol"":0.28144302293958734}]",1,一季报增长+绿氢工程+煤气化+央企,1506800,66253996.0,3.105617905738066,0.28112464784790764,1,23567480300.0,首板涨停,放量涨停,17,603698,军民融合;军工;核电;高端装备;氢能源;碳中和;国企改革;煤化工概念;沪股通;融资融券,165130487.0,114585936.0,1.354612,10.0,1156229933.0,1041643997.0,9.052132,9.331998,1,165130487.0,0,0,3.105617905738066,军民融合;军工;核电;高端装备;氢能源;碳中和;国企改革;煤化工概念;沪股通;融资融券
603711.SH,香飘飘,14.28,10.015408320493057,涨停, 09:41:06, 09:41:06,"[{""code"":""603711.SH"",""time"":1777513266813,""openTime"":null,""duration"":13716831,""updatedTime"":1777532400000,""firstVol"":2.3085701E7,""highestVol"":2.3085701E7,""firstVolDivLTGB"":0.05591462627469245,""firstVolDivVol"":2.2171703561079483,""highestVolDivLTGB"":0.05591462627469245,""highestVolDivVol"":2.2171703561079483}]",1,一季报扭亏+零食量贩+线下茶饮,3791501,54142634.28,26.97034635563602,0.9183189257936014,0,5895842148.0,首板涨停,放量涨停,17,603711,共同富裕示范区;互联网金融;创投;沪股通,19364136.0,23994597.0,6.788698,4.0,53420248.0,29425651.0,3.40492,4.468412,1,19364136.0,0,0,26.97034635563602,共同富裕示范区;互联网金融;创投;沪股通
603717.SH,天域生物,7.54,10.072992700729934,涨停, 13:19:47, 13:19:47,"[{""code"":""603717.SH"",""time"":1777526387959,""openTime"":null,""duration"":6012041,""updatedTime"":1777532400000,""firstVol"":3.66025E7,""highestVol"":3.66025E7,""firstVolDivLTGB"":0.12615190188230596,""firstVolDivVol"":2.287599060023499,""highestVolDivLTGB"":0.12615190188230596,""highestVolDivVol"":2.287599060023499}]",1,生猪养殖+红曲业务+猪肉概念+绿色电力,12386300,93392702.0,65.29827927965923,4.268985184850233,0,2187702649.6,首板涨停,放量涨停,17,603717,乡村振兴;雄安新区;PPP概念;生态农业;猪肉;特色小镇;西部大开发;绿色电力;锂电池概念;氟化工概念;钠离子电池,1011041.0,8103623.0,2.434941,11.0,34693189.0,26589566.0,6.537668,9.489051,1,1011041.0,0,0,65.29827927965923,乡村振兴;雄安新区;PPP概念;生态农业;猪肉;特色小镇;西部大开发;绿色电力;锂电池概念;氟化工概念;钠离子电池
603726.SH,朗迪集团,24.85,10.004426737494475,涨停, 09:47:23, 09:47:23,"[{""code"":""603726.SH"",""time"":1777513643880,""openTime"":null,""duration"":13339764,""updatedTime"":1777532400000,""firstVol"":1.1959E7,""highestVol"":1.1959E7,""firstVolDivLTGB"":0.06474606699720963,""firstVolDivVol"":1.8606858352003983,""highestVolDivLTGB"":0.06474606699720963,""highestVolDivVol"":1.8606858352003983}]",1,一季报增长+机器人关节+先进封装+空调风叶,3492500,86788625.0,44.83254386978344,1.8908406972803296,0,4589949070.0,首板涨停,放量涨停,17,603726,空气能热泵;家用电器;先进封装;机器人概念;创投,20662995.0,14639260.5,1.278743,5.0,87698460.5,73059200.0,4.217562,7.525453,1,20662995.0,0,0,44.83254386978344,空气能热泵;家用电器;先进封装;机器人概念;创投
603828.SH,*ST利达,4.79,5.043859649122817,涨停, 14:48:59, 14:54:59,"[{""code"":""603828.SH"",""time"":1777531739388,""openTime"":1777531843699,""duration"":104311,""updatedTime"":1777531843699,""firstVol"":146200.0,""highestVol"":146200.0,""firstVolDivLTGB"":2.4532686511657953E-4,""firstVolDivVol"":0.014027237018089571,""highestVolDivLTGB"":2.4532686511657953E-4,""highestVolDivVol"":0.014027237018089571},{""code"":""603828.SH"",""time"":1777532099854,""openTime"":null,""duration"":300146,""updatedTime"":1777532400000,""firstVol"":110500.0,""highestVol"":167600.0,""firstVolDivLTGB"":1.854214678206706E-4,""firstVolDivVol"":0.009207121062393452,""highestVolDivLTGB"":2.8123654304746054E-4,""highestVolDivVol"":0.013376559734001203}]",1,控制权变更+光伏建筑一体化+装配化装修,167600,802804.0,1.3376559734001203,0.028123654304746053,1,2854550803.75,首板涨停,地天板涨停||放量涨停,22,603828,ST板块;PPP概念;光伏建筑一体化;新型城镇化;装配式建筑;建筑节能,28057460.0,20882815.0,1.887296,6.0,39259643.5,18376828.5,2.102457,10.087719,1,28057460.0,0,0,1.3376559734001203,ST板块;PPP概念;光伏建筑一体化;新型城镇化;装配式建筑;建筑节能
603843.SH,*ST正平,8.97,5.0351288056206265,涨停, 09:30:00, 09:30:00,"[{""code"":""603843.SH"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":1.98991E7,""highestVol"":1.98991E7,""firstVolDivLTGB"":0.028442594453162797,""firstVolDivVol"":52.852855245683934,""highestVolDivLTGB"":0.028442594453162797,""highestVolDivVol"":52.852855245683934}]",3,算力租赁+重整预期+ST板块,10214960,91628191.2,728.2666970854959,1.4600658554169779,0,6275620435.89,3天3板,一字涨停||缩量涨停,22,603843,,,,,,,,,,3,0.0,0,0,728.2666970854959,
603897.SH,长城科技,52.36,9.999999999999995,涨停, 13:03:20, 13:20:35,"[{""code"":""603897.SH"",""time"":1777525400740,""openTime"":1777526359273,""duration"":958533,""updatedTime"":1777526359273,""firstVol"":3258539.0,""highestVol"":3258539.0,""firstVolDivLTGB"":0.015784766394139005,""firstVolDivVol"":0.40945971943454645,""highestVolDivLTGB"":0.015784766394139005,""highestVolDivVol"":0.40945971943454645},{""code"":""603897.SH"",""time"":1777526435544,""openTime"":null,""duration"":5964456,""updatedTime"":1777532400000,""firstVol"":228800.0,""highestVol"":1321800.0,""firstVolDivLTGB"":0.0011083355304260605,""firstVolDivVol"":0.02366076991607562,""highestVolDivLTGB"":0.006402962867644959,""highestVolDivVol"":0.13376085263688908}]",1,机器人+电磁线+新能源汽车,899600,47103056.0,8.826344420717184,0.43577737900842833,1,10808972257.16,首板涨停,缩量涨停,17,603897,,,,,,,,,,1,0.0,0,0,8.826344420717184,
603937.SH,丽岛新材,15.25,10.028860028860034,涨停, 09:51:25, 11:04:29,"[{""code"":""603937.SH"",""time"":1777513885891,""openTime"":1777517607688,""duration"":3721797,""updatedTime"":1777517607688,""firstVol"":32400.0,""highestVol"":3740000.0,""firstVolDivLTGB"":1.5510517035330115E-4,""firstVolDivVol"":0.0021841420501274083,""highestVolDivLTGB"":0.01790411534325143,""highestVolDivVol"":0.24263813830373884},{""code"":""603937.SH"",""time"":1777517643872,""openTime"":1777517804264,""duration"":160392,""updatedTime"":1777517804264,""firstVol"":366900.0,""highestVol"":366900.0,""firstVolDivLTGB"":0.00175642243835266,""firstVolDivVol"":0.01816966275441985,""highestVolDivLTGB"":0.00175642243835266,""highestVolDivVol"":0.01816966275441985},{""code"":""603937.SH"",""time"":1777517846423,""openTime"":1777517881310,""duration"":34887,""updatedTime"":1777517881310,""firstVol"":2700.0,""highestVol"":2700.0,""firstVolDivLTGB"":1.2925430862775096E-5,""firstVolDivVol"":1.2762698885390963E-4,""highestVolDivLTGB"":1.2925430862775096E-5,""highestVolDivVol"":1.2762698885390963E-4},{""code"":""603937.SH"",""time"":1777517916271,""openTime"":1777518243539,""duration"":327268,""updatedTime"":1777518243539,""firstVol"":78800.0,""highestVol"":198400.0,""firstVolDivLTGB"":3.7723109332839905E-4,""firstVolDivVol"":0.003712060900410305,""highestVolDivLTGB"":9.497798085831774E-4,""highestVolDivVol"":0.009306951129124564},{""code"":""603937.SH"",""time"":1777518269832,""openTime"":null,""duration"":8713812,""updatedTime"":1777532400000,""firstVol"":241700.0,""highestVol"":774000.0,""firstVolDivLTGB"":0.001157065422049163,""firstVolDivVol"":0.011219265386454257,""highestVolDivLTGB"":0.003705290180662194,""highestVolDivVol"":0.035689748188998886}]",2,电池铝箔+扭亏为盈+锂电池概念,338300,5159075.0,1.405787706525714,0.1619508615139561,4,3185580460.5,2天2板,放量涨停,17,603937,,,,,,,,,,2,0.0,0,0,1.405787706525714,
605099.SH,共创草坪,48.42,9.995456610631528,涨停, 09:42:47, 09:44:26,"[{""code"":""605099.SH"",""time"":1777513367642,""openTime"":1777513413844,""duration"":46202,""updatedTime"":1777513413844,""firstVol"":3220300.0,""highestVol"":3220300.0,""firstVolDivLTGB"":0.00802161305479301,""firstVolDivVol"":0.6086041810613976,""highestVolDivLTGB"":0.00802161305479301,""highestVolDivVol"":0.6086041810613976},{""code"":""605099.SH"",""time"":1777513466065,""openTime"":null,""duration"":13517579,""updatedTime"":1777532400000,""firstVol"":4212400.0,""highestVol"":4214100.0,""firstVolDivLTGB"":0.010492886635409768,""firstVolDivVol"":0.6964154871271258,""highestVolDivLTGB"":0.01049712125398355,""highestVolDivVol"":0.6939545379992846}]",2,业绩增长+体育产业+人造草坪,393955,19075301.1,5.370283102137139,0.09813230354317859,1,19438350483.24,2天2板,放量涨停,17,605099,,,,,,,,,,2,0.0,0,0,5.370283102137139,
605123.SH,派克新材,106.77,10.004121162167724,涨停, 09:56:04, 10:00:55,"[{""code"":""605123.SH"",""time"":1777514164584,""openTime"":1777514280047,""duration"":115463,""updatedTime"":1777514280047,""firstVol"":4370100.0,""highestVol"":4370100.0,""firstVolDivLTGB"":0.03606559238665999,""firstVolDivVol"":1.1927246010059052,""highestVolDivLTGB"":0.03606559238665999,""highestVolDivVol"":1.1927246010059052},{""code"":""605123.SH"",""time"":1777514455901,""openTime"":null,""duration"":12527743,""updatedTime"":1777532400000,""firstVol"":3368300.0,""highestVol"":3368300.0,""firstVolDivLTGB"":0.027797930215781527,""firstVolDivVol"":0.7513052989964455,""highestVolDivLTGB"":0.027797930215781527,""highestVolDivVol"":0.7513052989964455}]",1,一季报增长+可控核聚变+商业航天,427105,45602000.85,8.03616400807784,0.3524815184161556,1,12937416138.84,首板涨停,放量涨停,17,605123,航空发动机;大飞机;商业航天;卫星导航;可控核聚变;军工;核电;海工装备;专精特新;风电;沪股通;融资融券,43916260.7,55639961.3,2.140567,12.0,230126344.3,174486383.0,4.386191,7.067793,1,43916260.7,0,0,8.03616400807784,航空发动机;大飞机;商业航天;卫星导航;可控核聚变;军工;核电;海工装备;专精特新;风电;沪股通;融资融券
605222.SH,起帆电缆,36.37,10.012099213551105,涨停, 13:41:13, 13:41:13,"[{""code"":""605222.SH"",""time"":1777527673756,""openTime"":null,""duration"":4726244,""updatedTime"":1777532400000,""firstVol"":9412650.0,""highestVol"":9412650.0,""firstVolDivLTGB"":0.02279625613188629,""firstVolDivVol"":0.4881649186448851,""highestVolDivLTGB"":0.02279625613188629,""highestVolDivVol"":0.4881649186448851}]",1,一季报增长+海缆扩产+商业航天,1347400,49004938.0,6.397826885079759,0.3263233575252834,0,15017294002.99,首板涨停,缩量涨停,17,605222,,,,,,,,,,1,0.0,0,0,6.397826885079759,
605299.SH,舒华体育,25.98,9.991532599491952,涨停, 09:34:24, 09:37:48,"[{""code"":""605299.SH"",""time"":1777512864642,""openTime"":1777512879642,""duration"":15000,""updatedTime"":1777512879642,""firstVol"":840600.0,""highestVol"":840600.0,""firstVolDivLTGB"":0.0020541190581628063,""firstVolDivVol"":0.07016225961538461,""highestVolDivLTGB"":0.0020541190581628063,""highestVolDivVol"":0.07016225961538461},{""code"":""605299.SH"",""time"":1777512897877,""openTime"":1777512923315,""duration"":25438,""updatedTime"":1777512923315,""firstVol"":637300.0,""highestVol"":637300.0,""firstVolDivLTGB"":0.0015573281891115352,""firstVolDivVol"":0.0464629674183271,""highestVolDivLTGB"":0.0015573281891115352,""highestVolDivVol"":0.0464629674183271},{""code"":""605299.SH"",""time"":1777513068320,""openTime"":null,""duration"":13915324,""updatedTime"":1777532400000,""firstVol"":1548600.0,""highestVol"":7499700.0,""firstVolDivLTGB"":0.0037842121978002878,""firstVolDivVol"":0.0829090441849633,""highestVolDivLTGB"":0.018326524744829407,""highestVolDivVol"":0.3531514138393803}]",2,一季报增长+体育产业+健身器材,1385400,35992692.0,5.98387231088562,0.338541106730758,2,10631705067.54,2天2板,缩量涨停,17,605299,,,,,,,,,,2,0.0,0,0,5.98387231088562,
