股票代码,股票简称,最新价,最新涨跌幅,涨停[20260422],首次涨停时间[20260422],最终涨停时间[20260422],涨停明细数据[20260422],连续涨停天数[20260422],涨停原因类别[20260422],涨停封单量[20260422],涨停封单额[20260422],涨停封单量占成交量比[20260422],涨停封单量占流通a股比[20260422],涨停开板次数[20260422],a股市值(不含限售股)[20260422],几天几板[20260422],涨停类型[20260422],market_code,code,所属概念,区间主力资金流向区间增长值[20260424-20260430],区间主力资金流向[20260424-20260430],量比[20260430],所属概念数量,a股市值(不含限售股)[20260430],区间主力买入金额[20260424-20260430],区间主力卖出金额[20260424-20260430],换手率[20260430],振幅[20260430],lbc,main,chg5,amt,volr,concepts
003018.SZ,金富科技,53.2,-3.3781329458772236,涨停, 09:31:11, 10:14:57,"[{""code"":""003018.SZ"",""time"":1776821471285,""openTime"":1776821486285,""duration"":15000,""updatedTime"":1776821486285,""firstVol"":17300.0,""highestVol"":17300.0,""firstVolDivLTGB"":7.287662577010163E-5,""firstVolDivVol"":0.004806956249195946,""highestVolDivLTGB"":7.287662577010163E-5,""highestVolDivVol"":0.004806956249195946},{""code"":""003018.SZ"",""time"":1776821681288,""openTime"":1776821787435,""duration"":106147,""updatedTime"":1776821787435,""firstVol"":79600.0,""highestVol"":79600.0,""firstVolDivLTGB"":3.353167289768838E-4,""firstVolDivVol"":0.010524435531287653,""highestVolDivLTGB"":3.353167289768838E-4,""highestVolDivVol"":0.010524435531287653},{""code"":""003018.SZ"",""time"":1776821817435,""openTime"":1776821952437,""duration"":135002,""updatedTime"":1776821952437,""firstVol"":58100.0,""highestVol"":2198700.0,""firstVolDivLTGB"":2.4474751197935867E-4,""firstVolDivVol"":0.006602009397125183,""highestVolDivLTGB"":0.00926207150755621,""highestVolDivVol"":0.24757204974951727},{""code"":""003018.SZ"",""time"":1776821967437,""openTime"":1776823054342,""duration"":1086905,""updatedTime"":1776823054342,""firstVol"":2912200.0,""highestVol"":3271500.0,""firstVolDivLTGB"":0.012267705755357801,""firstVolDivVol"":0.2798133795992967,""highestVolDivLTGB"":0.013781264809646674,""highestVolDivVol"":0.3097908393385788},{""code"":""003018.SZ"",""time"":1776823069342,""openTime"":1776823084342,""duration"":15000,""updatedTime"":1776823084342,""firstVol"":98200.0,""highestVol"":98200.0,""firstVolDivLTGB"":4.136696329840451E-4,""firstVolDivVol"":0.007887011096671224,""highestVolDivLTGB"":4.136696329840451E-4,""highestVolDivVol"":0.007887011096671224},{""code"":""003018.SZ"",""time"":1776823099342,""openTime"":1776823114343,""duration"":15001,""updatedTime"":1776823114343,""firstVol"":180400.0,""highestVol"":180400.0,""firstVolDivLTGB"":7.599389184350482E-4,""firstVolDivVol"":0.014201536332276905,""highestVolDivLTGB"":7.599389184350482E-4,""highestVolDivVol"":0.014201536332276905},{""code"":""003018.SZ"",""time"":1776823132186,""openTime"":1776823150086,""duration"":17900,""updatedTime"":1776823150086,""firstVol"":86000.0,""highestVol"":86000.0,""firstVolDivLTGB"":3.6227686799010056E-4,""firstVolDivVol"":0.006309448670837604,""highestVolDivLTGB"":3.6227686799010056E-4,""highestVolDivVol"":0.006309448670837604},{""code"":""003018.SZ"",""time"":1776823707090,""openTime"":1776823752090,""duration"":45000,""updatedTime"":1776823752090,""firstVol"":243000.0,""highestVol"":243000.0,""firstVolDivLTGB"":0.0010236427781580748,""firstVolDivVol"":0.013403678929267793,""highestVolDivLTGB"":0.0010236427781580748,""highestVolDivVol"":0.013403678929267793},{""code"":""003018.SZ"",""time"":1776823767090,""openTime"":1776823782090,""duration"":15000,""updatedTime"":1776823782090,""firstVol"":6200.0,""highestVol"":6200.0,""firstVolDivLTGB"":2.6117634669053763E-5,""firstVolDivVol"":3.3386552575123647E-4,""highestVolDivLTGB"":2.6117634669053763E-5,""highestVolDivVol"":3.3386552575123647E-4},{""code"":""003018.SZ"",""time"":1776823887092,""openTime"":1776823902092,""duration"":15000,""updatedTime"":1776823902092,""firstVol"":106100.0,""highestVol"":106100.0,""firstVolDivLTGB"":4.4694855457848455E-4,""firstVolDivVol"":0.005541468016876773,""highestVolDivLTGB"":4.4694855457848455E-4,""highestVolDivVol"":0.005541468016876773},{""code"":""003018.SZ"",""time"":1776823932092,""openTime"":1776824052093,""duration"":120001,""updatedTime"":1776824052093,""firstVol"":800.0,""highestVol"":29200.0,""firstVolDivLTGB"":3.3700173766520983E-6,""firstVolDivVol"":4.1168038102665984E-5,""highestVolDivLTGB"":1.2300563424780158E-4,""highestVolDivVol"":0.0014973168031609384},{""code"":""003018.SZ"",""time"":1776824097094,""openTime"":null,""duration"":11682012,""updatedTime"":1776841200000,""firstVol"":46500.0,""highestVol"":1636500.0,""firstVolDivLTGB"":1.958822600179032E-4,""firstVolDivVol"":0.0023748661328818806,""highestVolDivLTGB"":0.006893791796113949,""highestVolDivVol"":0.08227441990501012}]",4,液冷产能扩张+瓶盖龙头+饮料供应链,1471700,76822740.0,7.355833142694117,0.6199568216523617,11,12391627500.0,4天4板,放量涨停,33,003018,,,,,,,,,,,4,0.0,0,0,7.355833142694117,
300067.SZ,安诺其,6.85,-3.7921348314606806,涨停, 09:30:00, 09:30:00,"[{""code"":""300067.SZ"",""time"":1776821400000,""openTime"":null,""duration"":14379106,""updatedTime"":1776841200000,""firstVol"":2.6529714E8,""highestVol"":2.6529714E8,""firstVolDivLTGB"":0.282988541962684,""firstVolDivVol"":43.15208827128886,""highestVolDivLTGB"":0.282988541962684,""highestVolDivVol"":43.15208827128886}]",2,拟收购烽云信息+算力服务+复牌,96500055,584790333.3,536.5691399524428,10.293518378588182,0,5679817900.8,2天2板,一字涨停||缩量涨停,33,300067,,,,,,,,,,,2,0.0,0,0,536.5691399524428,
300890.SZ,翔丰华,40.6,-4.358068315665492,涨停, 09:30:41, 10:19:13,"[{""code"":""300890.SZ"",""time"":1776821441285,""openTime"":1776824082094,""duration"":2640809,""updatedTime"":1776824082094,""firstVol"":1.5267463E7,""highestVol"":2.2404764E7,""firstVolDivLTGB"":0.14024197294291074,""firstVolDivVol"":1.5881216430792626,""highestVolDivLTGB"":0.20580290953908326,""highestVolDivVol"":2.026528858237725},{""code"":""300890.SZ"",""time"":1776824353167,""openTime"":null,""duration"":11425939,""updatedTime"":1776841200000,""firstVol"":1.5321913E7,""highestVol"":1.5624349E7,""firstVolDivLTGB"":0.14074213301709868,""firstVolDivVol"":0.5707335543470163,""highestVolDivLTGB"":0.14352021221263772,""highestVolDivVol"":0.5767897729454132}]",1,钠离子电池+硅碳负极+一季报扭亏+定增扩产,1542961,61394418.19,5.357467383726652,1.417314027968933,1,4331744199.13,首板涨停,放量涨停,33,300890,,,,,,,,,,,1,0.0,0,0,5.357467383726652,
301003.SZ,江苏博云,52.88,-10.31207598371777,涨停, 10:11:57, 10:17:57,"[{""code"":""301003.SZ"",""time"":1776823917092,""openTime"":1776824262095,""duration"":345003,""updatedTime"":1776824262095,""firstVol"":7183970.0,""highestVol"":7183970.0,""firstVolDivLTGB"":0.09560734834972963,""firstVolDivVol"":1.226529967646381,""highestVolDivLTGB"":0.09560734834972963,""highestVolDivVol"":1.226529967646381},{""code"":""301003.SZ"",""time"":1776824277095,""openTime"":null,""duration"":11502011,""updatedTime"":1776841200000,""firstVol"":3050470.0,""highestVol"":3264570.0,""firstVolDivLTGB"":0.04059696072233037,""firstVolDivVol"":0.4457366379977965,""highestVolDivLTGB"":0.043446295182479444,""highestVolDivVol"":0.47641542475876925}]",1,改性塑料+下游应用广泛,627029,39803800.919999994,8.490344406333694,0.834477037465115,1,4769909671.92,首板涨停,放量涨停,33,301003,,,,,,,,,,,1,0.0,0,0,8.490344406333694,
600052.SH,东望时代,4.44,9.90099009900991,涨停, 09:57:49, 10:01:10,"[{""code"":""600052.SH"",""time"":1776823069342,""openTime"":1776823240087,""duration"":170745,""updatedTime"":1776823240087,""firstVol"":4.6164796E7,""highestVol"":4.6466296E7,""firstVolDivLTGB"":0.05468500780437816,""firstVolDivVol"":1.881842207129191,""highestVolDivLTGB"":0.05504215288638004,""highestVolDivVol"":1.8667982488703503},{""code"":""600052.SH"",""time"":1776823270087,""openTime"":null,""duration"":12509019,""updatedTime"":1776841200000,""firstVol"":4.7511203E7,""highestVol"":4.7597703E7,""firstVolDivLTGB"":0.05627990876100471,""firstVolDivVol"":1.38902597860118,""highestVolDivLTGB"":0.056382373270434764,""highestVolDivVol"":1.3880972788189172}]",1,收购调整+锂电池+热水服务+国资背景,8410600,34988096.0,21.061783753232604,0.99628670868491,1,3511850122.56,首板涨停,放量涨停,17,600052,文化传媒概念;体育产业;国企改革;储能;锂电池概念,29979237.0,2593957.0,0.646379,5.0,3748224650.04,166612071.0,164018114.0,6.382085,9.90099,1,29979237.0,0,0,21.061783753232604,文化传媒概念;体育产业;国企改革;储能;锂电池概念
600105.SH,永鼎股份,42.41,-2.1006463527239236,涨停, 09:37:27, 09:37:27,"[{""code"":""600105.SH"",""time"":1776821847435,""openTime"":null,""duration"":13931671,""updatedTime"":1776841200000,""firstVol"":3.4279969E7,""highestVol"":4.0852926E7,""firstVolDivLTGB"":0.023447394582460354,""firstVolDivVol"":0.6609392730644733,""highestVolDivLTGB"":0.027943277188204396,""highestVolDivVol"":0.7320672934720868}]",1,光纤概念+光芯片+年报增长,8869982,403850280.46000004,12.533473945913979,0.606704072262495,0,66564623335.06,首板涨停,缩量涨停,17,600105,,,,,,,,,,,1,0.0,0,0,12.533473945913979,
600126.SH,杭钢股份,8.74,-3.638368246968027,涨停, 13:26:55, 13:33:42,"[{""code"":""600126.SH"",""time"":1776835615280,""openTime"":1776835655092,""duration"":39812,""updatedTime"":1776835655092,""firstVol"":9.0836668E7,""highestVol"":9.0836668E7,""firstVolDivLTGB"":0.026897122360501246,""firstVolDivVol"":0.4567388854116553,""highestVolDivLTGB"":0.026897122360501246,""highestVolDivVol"":0.4567388854116553},{""code"":""600126.SH"",""time"":1776836022124,""openTime"":null,""duration"":5177876,""updatedTime"":1776841200000,""firstVol"":7.8636481E7,""highestVol"":1.15360181E8,""firstVolDivLTGB"":0.02328459528542187,""firstVolDivVol"":0.30579217054571645,""highestVolDivLTGB"":0.03415863849042296,""highestVolDivVol"":0.4461048525737147}]",1,算力租赁+钢铁智造+扭亏+浙江国资,6853840,70320398.4,2.2991470079529397,0.20294510705665456,1,34649959991.58,首板涨停,放量涨停,17,600126,,,,,,,,,,,1,0.0,0,0,2.2991470079529397,
600184.SH,光电股份,21.87,-2.9294274300932095,涨停, 09:57:19, 09:57:19,"[{""code"":""600184.SH"",""time"":1776823039342,""openTime"":null,""duration"":12739764,""updatedTime"":1776841200000,""firstVol"":2.7527461E7,""highestVol"":2.7527461E7,""firstVolDivLTGB"":0.04723899680665131,""firstVolDivVol"":0.8989356508440488,""highestVolDivLTGB"":0.04723899680665131,""highestVolDivVol"":0.8989356508440488}]",1,光纤+CPO+军工装备+央企,3972452,102687884.2,11.535923794436385,0.6816998027626869,0,15063505047.8,3天2板,缩量涨停,17,600184,,,,,,,,,,,2,0.0,0,0,11.535923794436385,
600234.SH,科新发展,24.4,1.6666666666666607,涨停, 10:47:21, 10:47:21,"[{""code"":""600234.SH"",""time"":1776826041478,""openTime"":null,""duration"":9737628,""updatedTime"":1776841200000,""firstVol"":8249788.0,""highestVol"":8381588.0,""firstVolDivLTGB"":0.031425253021593824,""firstVolDivVol"":0.6555923023380135,""highestVolDivLTGB"":0.03192730814691899,""highestVolDivVol"":0.6647771431689601}]",1,建筑工程+抖音概念+数字营销+定增,434375,10585718.75,3.1092679986800595,0.16546297045760228,0,6397636112.01,4天3板,放量涨停,17,600234,,,,,,,,,,,3,0.0,0,0,3.1092679986800595,
600330.SH,天通股份,27.89,8.690568978955575,涨停, 10:13:42, 10:13:42,"[{""code"":""600330.SH"",""time"":1776824022092,""openTime"":null,""duration"":11757014,""updatedTime"":1776841200000,""firstVol"":4.27403E7,""highestVol"":5.37992E7,""firstVolDivLTGB"":0.03465145730131792,""firstVolDivVol"":0.2184287011867791,""highestVolDivLTGB"":0.043617398138175514,""highestVolDivVol"":0.2734911970364094}]",1,铌酸锂晶体+光模块+商业航天,11171377,289003522.99,5.387421788569846,0.9057130930583666,0,31908948341.92,4天3板,放量涨停,17,600330,,,,,,,,,,,3,0.0,0,0,5.387421788569846,
600396.SH,华电辽能,9.92,-4.889741131351868,涨停, 09:38:57, 09:43:16,"[{""code"":""600396.SH"",""time"":1776821937437,""openTime"":1776822027438,""duration"":90001,""updatedTime"":1776822027438,""firstVol"":8206500.0,""highestVol"":2.36801E7,""firstVolDivLTGB"":0.005572392213622788,""firstVolDivVol"":0.047295423878861015,""highestVolDivLTGB"":0.016079303583477606,""highestVolDivVol"":0.1344031964214392},{""code"":""600396.SH"",""time"":1776822196330,""openTime"":null,""duration"":13582776,""updatedTime"":1776841200000,""firstVol"":3.18454E7,""highestVol"":4.77943E7,""firstVolDivLTGB"":0.02162372009988462,""firstVolDivVol"":0.14793678280073122,""highestVolDivLTGB"":0.03245337052038647,""highestVolDivVol"":0.21703573120270253}]",2,火电+氢能+央企,12345600,110369664.0,4.897474829987932,0.8382931251142568,1,13165998943.98,2天2板,缩量涨停,17,600396,,,,,,,,,,,2,0.0,0,0,4.897474829987932,
600446.SH,金证股份,13.68,1.3333333333333313,涨停, 10:46:06, 10:46:06,"[{""code"":""600446.SH"",""time"":1776825966476,""openTime"":null,""duration"":9812630,""updatedTime"":1776841200000,""firstVol"":4.88294E7,""highestVol"":4.88294E7,""firstVolDivLTGB"":0.051876221254213754,""firstVolDivVol"":1.3858089209104334,""highestVolDivLTGB"":0.051876221254213754,""highestVolDivVol"":1.3858089209104334}]",1,AI金融科技+数字人民币+亏损收窄,3618121,48157190.510000005,7.858803526968675,0.3843881872816728,0,12528270145.49,首板涨停,放量涨停,17,600446,,,,,,,,,,,1,0.0,0,0,7.858803526968675,
600487.SH,亨通光电,65.7,-2.4933214603739873,涨停, 10:21:24, 13:17:46,"[{""code"":""600487.SH"",""time"":1776824484563,""openTime"":1776824499563,""duration"":15000,""updatedTime"":1776824499563,""firstVol"":1.8378982E7,""highestVol"":1.8378982E7,""firstVolDivLTGB"":0.007516409239417795,""firstVolDivVol"":0.14816464941979765,""highestVolDivLTGB"":0.007516409239417795,""highestVolDivVol"":0.14816464941979765},{""code"":""600487.SH"",""time"":1776827031483,""openTime"":1776827318323,""duration"":286840,""updatedTime"":1776827318323,""firstVol"":1.9175679E7,""highestVol"":1.9175679E7,""firstVolDivLTGB"":0.007842232546269963,""firstVolDivVol"":0.11911478270505901,""highestVolDivLTGB"":0.007842232546269963,""highestVolDivVol"":0.11911478270505901},{""code"":""600487.SH"",""time"":1776828580406,""openTime"":1776834175449,""duration"":174149,""updatedTime"":1776834175449,""firstVol"":1.3098076E7,""highestVol"":1.4942676E7,""firstVolDivLTGB"":0.005356689476326626,""firstVolDivVol"":0.07194069414512812,""highestVolDivLTGB"":0.00611107121972406,""highestVolDivVol"":0.08204545855115548},{""code"":""600487.SH"",""time"":1776834190449,""openTime"":1776834220449,""duration"":30000,""updatedTime"":1776834220449,""firstVol"":140257.0,""highestVol"":140257.0,""firstVolDivLTGB"":5.736057691840722E-5,""firstVolDivVol"":7.552967217504045E-4,""highestVolDivLTGB"":5.736057691840722E-5,""highestVolDivVol"":7.552967217504045E-4},{""code"":""600487.SH"",""time"":1776834553029,""openTime"":1776834626475,""duration"":73446,""updatedTime"":1776834626475,""firstVol"":887140.0,""highestVol"":887140.0,""firstVolDivLTGB"":3.628115688157866E-4,""firstVolDivVol"":0.004658689329425273,""highestVolDivLTGB"":3.628115688157866E-4,""highestVolDivVol"":0.004658689329425273},{""code"":""600487.SH"",""time"":1776834784568,""openTime"":1776834799568,""duration"":15000,""updatedTime"":1776834799568,""firstVol"":7300.0,""highestVol"":7300.0,""firstVolDivLTGB"":2.9854639091408822E-6,""firstVolDivVol"":3.794044109556818E-5,""highestVolDivLTGB"":2.9854639091408822E-6,""highestVolDivVol"":3.794044109556818E-5},{""code"":""600487.SH"",""time"":1776834830690,""openTime"":1776834867111,""duration"":36421,""updatedTime"":1776834867111,""firstVol"":100.0,""highestVol"":100.0,""firstVolDivLTGB"":4.089676587864222E-8,""firstVolDivVol"":5.189613155337214E-7,""highestVolDivLTGB"":4.089676587864222E-8,""highestVolDivVol"":5.189613155337214E-7},{""code"":""600487.SH"",""time"":1776834939354,""openTime"":1776835021854,""duration"":82500,""updatedTime"":1776835021854,""firstVol"":78500.0,""highestVol"":88000.0,""firstVolDivLTGB"":3.2103961214734144E-5,""firstVolDivVol"":4.060244931560046E-4,""highestVolDivLTGB"":3.5989153973205155E-5,""highestVolDivVol"":4.550425932794656E-4},{""code"":""600487.SH"",""time"":1776835066854,""openTime"":null,""duration"":6133146,""updatedTime"":1776841200000,""firstVol"":5900.0,""highestVol"":7395812.0,""firstVolDivLTGB"":2.412909186839891E-6,""firstVolDivVol"":3.037864301073154E-5,""highestVolDivLTGB"":0.0030246479184645268,""highestVolDivVol"":0.03776068349187165}]",1,光纤涨价+海底电缆+CPO,1280177,84210043.06,0.6284731627049588,0.05235509905222257,8,160844014402.5,首板涨停,放量涨停,17,600487,,,,,,,,,,,1,0.0,0,0,0.6284731627049588,
600641.SH,先导基电,27.62,2.069475240206956,涨停, 13:00:40, 13:03:10,"[{""code"":""600641.SH"",""time"":1776834040448,""openTime"":1776834175449,""duration"":135001,""updatedTime"":1776834175449,""firstVol"":2.01995E7,""highestVol"":2.4519345E7,""firstVolDivLTGB"":0.021705190823866915,""firstVolDivVol"":0.5736681070636593,""highestVolDivLTGB"":0.026347041367421328,""highestVolDivVol"":0.6826596014893179},{""code"":""600641.SH"",""time"":1776834190449,""openTime"":null,""duration"":7009551,""updatedTime"":1776841200000,""firstVol"":1.07745E7,""highestVol"":1.3130548E7,""firstVolDivLTGB"":0.011577641948154858,""firstVolDivVol"":0.26142133038890913,""highestVolDivLTGB"":0.014109312109801929,""highestVolDivVol"":0.3154241396006575}]",1,离子注入机+半导体设备+铋材料+股权激励,5132483,138884989.98,10.721356342028631,0.5515063388462731,1,25182845635.2,首板涨停,缩量涨停,17,600641,,,,,,,,,,,1,0.0,0,0,10.721356342028631,
600683.SH,京投发展,14.5,5.762217359591532,涨停, 10:01:25, 10:07:27,"[{""code"":""600683.SH"",""time"":1776823285087,""openTime"":1776823632090,""duration"":347003,""updatedTime"":1776823632090,""firstVol"":1.732815E7,""highestVol"":1.762945E7,""firstVolDivLTGB"":0.023391838616847373,""firstVolDivVol"":0.5687549642133534,""highestVolDivLTGB"":0.023798573379372863,""highestVolDivVol"":0.5782401540062616},{""code"":""600683.SH"",""time"":1776823647090,""openTime"":null,""duration"":12132016,""updatedTime"":1776841200000,""firstVol"":1.15613E7,""highestVol"":1.15613E7,""firstVolDivLTGB"":0.015606978459960095,""firstVolDivVol"":0.36012684135028517,""highestVolDivLTGB"":0.015606978459960095,""highestVolDivVol"":0.36012684135028517}]",1,拟剥离地产+TOD轨道物业+北京国资,4388920,57714298.0,12.699093897781744,0.5924747208574128,1,9741225400.55,6天4板,放量涨停,17,600683,,,,,,,,,,,4,0.0,0,0,12.699093897781744,
600696.SH,*ST岩石,1.31,0.0,涨停, 09:35:41, 09:44:31,"[{""code"":""600696.SH"",""time"":1776821741338,""openTime"":1776821787435,""duration"":46097,""updatedTime"":1776821787435,""firstVol"":75600.0,""highestVol"":200349.0,""firstVolDivLTGB"":2.2602962481196076E-4,""firstVolDivVol"":0.01608989911888648,""highestVolDivLTGB"":5.990054140403642E-4,""highestVolDivVol"":0.04003736172952674},{""code"":""600696.SH"",""time"":1776821832435,""openTime"":1776821937437,""duration"":105002,""updatedTime"":1776821937437,""firstVol"":409949.0,""highestVol"":525049.0,""firstVolDivLTGB"":0.0012256695590216733,""firstVolDivVol"":0.07302846273241305,""highestVolDivLTGB"":0.0015697966729880317,""highestVolDivVol"":0.09341094435700217},{""code"":""600696.SH"",""time"":1776822271332,""openTime"":null,""duration"":13507774,""updatedTime"":1776841200000,""firstVol"":60899.0,""highestVol"":1777800.0,""firstVolDivLTGB"":1.8207643017756082E-4,""firstVolDivVol"":0.008161872013044198,""highestVolDivLTGB"":0.00531528395490349,""highestVolDivVol"":0.22080629197328513}]",4,退市博弈+酱香型白酒+ST板块,1684979,2106223.75,20.30676981911203,0.5037766814630064,2,418086788.75,4天4板,放量涨停,22,600696,,,,,,,,,,,4,0.0,0,0,20.30676981911203,
600703.SH,三安光电,13.67,-1.9368723098995666,涨停, 09:45:01, 09:45:01,"[{""code"":""600703.SH"",""time"":1776822301332,""openTime"":null,""duration"":13477774,""updatedTime"":1776841200000,""firstVol"":1.26181155E8,""highestVol"":1.5259306E8,""firstVolDivLTGB"":0.025291778184179183,""firstVolDivVol"":0.7139280785999443,""highestVolDivLTGB"":0.03058578617357834,""highestVolDivVol"":0.8468932229421265}]",1,光芯片+碳化硅+商业航天,26997579,403343830.26,12.624186136918041,0.541140061348982,0,74535939781.38,首板涨停,缩量涨停,17,600703,,,,,,,,,,,1,0.0,0,0,12.624186136918041,
600736.SH,苏州高新,8.15,-2.9761904761904763,涨停, 09:31:11, 09:38:57,"[{""code"":""600736.SH"",""time"":1776821471285,""openTime"":1776821501285,""duration"":30000,""updatedTime"":1776821501285,""firstVol"":1.5329203E7,""highestVol"":1.5329203E7,""firstVolDivLTGB"":0.01331477238050942,""firstVolDivVol"":0.3413586249653641,""highestVolDivLTGB"":0.01331477238050942,""highestVolDivVol"":0.3413586249653641},{""code"":""600736.SH"",""time"":1776821937437,""openTime"":null,""duration"":13841669,""updatedTime"":1776841200000,""firstVol"":7.0057903E7,""highestVol"":7.8041703E7,""firstVolDivLTGB"":0.06085150231886211,""firstVolDivVol"":0.67030693006263,""highestVolDivLTGB"":0.06778614071666474,""highestVolDivVol"":0.736880960677674}]",2,商业航天+产业园运营+苏州+脑机接口,22458773,170911262.53,18.651082666886794,1.950743626009328,1,8761339022.27,2天2板,放量涨停,17,600736,,,,,,,,,,,2,0.0,0,0,18.651082666886794,
