股票代码,股票简称,最新价,最新涨跌幅,涨停[20260424],首次涨停时间[20260424],最终涨停时间[20260424],涨停明细数据[20260424],连续涨停天数[20260424],涨停原因类别[20260424],涨停封单量[20260424],涨停封单额[20260424],涨停封单量占成交量比[20260424],涨停封单量占流通a股比[20260424],涨停开板次数[20260424],a股市值(不含限售股)[20260424],几天几板[20260424],涨停类型[20260424],market_code,code,所属概念,区间主力资金流向区间增长值[20260424-20260430],区间主力资金流向[20260424-20260430],量比[20260430],所属概念数量,a股市值(不含限售股)[20260430],区间主力买入金额[20260424-20260430],区间主力卖出金额[20260424-20260430],换手率[20260430],振幅[20260430],lbc,main,chg5,amt,volr,concepts
600726.SH,华电能源,6.59,-7.183098591549293,涨停, 09:35:00, 14:27:44,"[{""code"":""600726.SH"",""time"":1776994500138,""openTime"":1776994515138,""duration"":15000,""updatedTime"":1776994515138,""firstVol"":1872800.0,""highestVol"":1872800.0,""firstVolDivLTGB"":2.5053053774300556E-4,""firstVolDivVol"":0.009998799802330434,""highestVolDivLTGB"":2.5053053774300556E-4,""highestVolDivVol"":0.009998799802330434},{""code"":""600726.SH"",""time"":1776994575138,""openTime"":1776994665141,""duration"":90003,""updatedTime"":1776994665141,""firstVol"":1458100.0,""highestVol"":1.00558E7,""firstVolDivLTGB"":1.9505477204350511E-4,""firstVolDivVol"":0.006285521212868933,""highestVolDivLTGB"":0.001345197021270886,""highestVolDivVol"":0.04139920570898826},{""code"":""600726.SH"",""time"":1776994680141,""openTime"":1777008743147,""duration"":8639904,""updatedTime"":1777008743147,""firstVol"":137900.0,""highestVol"":6.0452699E7,""firstVolDivLTGB"":1.8447330817364623E-5,""firstVolDivVol"":5.514361572889463E-4,""highestVolDivLTGB"":0.008086953859721302,""highestVolDivVol"":0.23410401685194845},{""code"":""600726.SH"",""time"":1777009923542,""openTime"":1777009944576,""duration"":21034,""updatedTime"":1777009944576,""firstVol"":525660.0,""highestVol"":525660.0,""firstVolDivLTGB"":7.031924523173233E-5,""firstVolDivVol"":0.0011920218485182554,""highestVolDivLTGB"":7.031924523173233E-5,""highestVolDivVol"":0.0011920218485182554},{""code"":""600726.SH"",""time"":1777010053337,""openTime"":1777010901807,""duration"":848470,""updatedTime"":1777010901807,""firstVol"":1.240402E7,""highestVol"":1.510842E7,""firstVolDivLTGB"":0.0016593260362959183,""firstVolDivVol"":0.02764688952154487,""highestVolDivLTGB"":0.002021102406582219,""highestVolDivVol"":0.033597128392633575},{""code"":""600726.SH"",""time"":1777011253640,""openTime"":1777011413588,""duration"":159948,""updatedTime"":1777011413588,""firstVol"":1523999.0,""highestVol"":3288299.0,""firstVolDivLTGB"":2.0387029527435E-4,""firstVolDivVol"":0.0032176405697617555,""highestVolDivLTGB"":4.3988643567374384E-4,""highestVolDivVol"":0.0069389138004239655},{""code"":""600726.SH"",""time"":1777011766380,""openTime"":1777011973199,""duration"":206819,""updatedTime"":1777011973199,""firstVol"":354100.0,""highestVol"":1295700.0,""firstVolDivLTGB"":4.736910690666289E-5,""firstVolDivVol"":7.313805658117859E-4,""highestVolDivLTGB"":1.7332999666467978E-4,""highestVolDivVol"":0.0026712441831580826},{""code"":""600726.SH"",""time"":1777012064678,""openTime"":null,""duration"":1935322,""updatedTime"":1777014000000,""firstVol"":96900.0,""highestVol"":4407700.0,""firstVolDivLTGB"":1.2962627673695663E-5,""firstVolDivVol"":1.9830084620435092E-4,""highestVolDivLTGB"":5.896323425938944E-4,""highestVolDivVol"":0.008955387573720625}]",2,一季报增长+绿电转型+热电联产+煤炭,3864100,22411780.0,0.7749144853659161,0.051691320530368845,7,43356950006.4,2天2板,放量涨停,17,600726,,,,,,,,,,,2,0.0,0,0,0.7749144853659161,
600770.SH,综艺股份,7.62,-3.422053231939158,涨停, 09:30:00, 09:33:45,"[{""code"":""600770.SH"",""time"":1776994200000,""openTime"":1776994410138,""duration"":210138,""updatedTime"":1776994410138,""firstVol"":1.503007E8,""highestVol"":1.503007E8,""firstVolDivLTGB"":0.11561592307692307,""firstVolDivVol"":33.736016340456096,""highestVolDivLTGB"":0.11561592307692307,""highestVolDivVol"":33.736016340456096},{""code"":""600770.SH"",""time"":1776994425138,""openTime"":null,""duration"":14151760,""updatedTime"":1777014000000,""firstVol"":1.7563028E7,""highestVol"":3.9352528E7,""firstVolDivLTGB"":0.013510021538461538,""firstVolDivVol"":0.23244362566161889,""highestVolDivLTGB"":0.030271175384615386,""highestVolDivVol"":0.503649013053411}]",2,参股CPU+功率半导体+吉莱微并购+芯片设计,17730128,123578992.16,19.614530029186167,1.363856,1,9061000000.0,2天2板,放量涨停,17,600770,,,,,,,,,,,2,0.0,0,0,19.614530029186167,
600826.SH,兰生股份,9.57,-3.722334004024137,涨停, 09:30:45, 09:37:00,"[{""code"":""600826.SH"",""time"":1776994245138,""openTime"":1776994305138,""duration"":60000,""updatedTime"":1776994305138,""firstVol"":278400.0,""highestVol"":1127200.0,""firstVolDivLTGB"":3.785007500725164E-4,""firstVolDivVol"":0.16829124540962054,""highestVolDivLTGB"":0.0015324929794602747,""highestVolDivVol"":0.5179968521305561},{""code"":""600826.SH"",""time"":1776994620139,""openTime"":null,""duration"":13956759,""updatedTime"":1777014000000,""firstVol"":2.924262E7,""highestVol"":2.924262E7,""firstVolDivLTGB"":0.03975701725605449,""firstVolDivVol"":2.7628115797161286,""highestVolDivLTGB"":0.03975701725605449,""highestVolDivVol"":2.7628115797161286}]",1,年报增长+注销回购+会展运营+机器人,2277914,23508072.48,14.967118404232057,0.3096954589082924,1,7590706225.68,首板涨停,放量涨停,17,600826,,,,,,,,,,,1,0.0,0,0,14.967118404232057,
603016.SH,新宏泰,54.94,-8.249832999332005,涨停, 09:35:45, 09:35:45,"[{""code"":""603016.SH"",""time"":1776994545138,""openTime"":null,""duration"":14031760,""updatedTime"":1777014000000,""firstVol"":1347700.0,""highestVol"":2906900.0,""firstVolDivLTGB"":0.009096247300215982,""firstVolDivVol"":0.5788343426534381,""highestVolDivLTGB"":0.019620005399568034,""highestVolDivVol"":1.1668205354634127}]",1,断路器+特高压+国企改革,1870798,108581115.92,57.287997741304665,1.262687634989201,0,8599206400.0,首板涨停,缩量涨停,17,603016,,,,,,,,,,,1,0.0,0,0,57.287997741304665,
603060.SH,国检集团,6.68,-1.764705882352943,涨停, 09:43:45, 09:43:45,"[{""code"":""603060.SH"",""time"":1776995025230,""openTime"":null,""duration"":13551668,""updatedTime"":1777014000000,""firstVol"":3.604762E7,""highestVol"":4.0390054E7,""firstVolDivLTGB"":0.044837523826669154,""firstVolDivVol"":1.101018572034597,""highestVolDivLTGB"":0.05023882321732902,""highestVolDivVol"":1.1931994046832142}]",2,碳领域+新材料检测+商业航天+央企,6342888,46239653.52,11.257226923879054,0.7889546988952221,0,5860875609.81,2天2板,放量涨停,17,603060,,,,,,,,,,,2,0.0,0,0,11.257226923879054,
603066.SH,音飞储存,11.6,2.383053839364515,涨停, 09:30:15, 09:30:15,"[{""code"":""603066.SH"",""time"":1776994215138,""openTime"":null,""duration"":14361760,""updatedTime"":1777014000000,""firstVol"":6124300.0,""highestVol"":9481700.0,""firstVolDivLTGB"":0.020818201303464217,""firstVolDivVol"":2.1202354163060413,""highestVolDivLTGB"":0.03223093893164226,""highestVolDivVol"":1.7951645272445}]",1,一季报大增+机器人+智能物流+国企改革,2704300,30071815.999999996,33.606312911644096,0.9192668841330157,0,3271282422.88,首板涨停,放量涨停,17,603066,,,,,,,,,,,1,0.0,0,0,33.606312911644096,
603272.SH,*ST联翔,26.8,5.015673981191227,涨停, 09:39:00, 09:39:00,"[{""code"":""603272.SH"",""time"":1776994740141,""openTime"":null,""duration"":13836757,""updatedTime"":1777014000000,""firstVol"":1.28466E7,""highestVol"":1.31542E7,""firstVolDivLTGB"":0.123969621816708,""firstVolDivVol"":1.6309943001658722,""highestVolDivLTGB"":0.1269379601841219,""highestVolDivVol"":1.634255989375137}]",1,超跌反弹+墙布龙头+控股股东转让股份,4362600,96369834.0,46.41189734402369,4.209906684551323,0,2289120430.0,首板涨停,放量涨停,22,603272,,,,,,,,,,,1,0.0,0,0,46.41189734402369,
603318.SH,水发燃气,14.26,-1.9931271477663293,涨停, 09:30:00, 09:30:00,"[{""code"":""603318.SH"",""time"":1776994200000,""openTime"":null,""duration"":14376898,""updatedTime"":1777014000000,""firstVol"":2.010309E7,""highestVol"":3.248702E7,""firstVolDivLTGB"":0.043790815207455834,""firstVolDivVol"":4.487186698540884,""highestVolDivLTGB"":0.07076688655629168,""highestVolDivVol"":2.9749800367762873}]",3,燃气轮机掺氢+氦气+山东国资,10461820,119160129.80000001,64.82571360942052,2.2789114825316186,0,5228817824.36,5天4板,一字涨停||缩量涨停,17,603318,,,,,,,,,,,4,0.0,0,0,64.82571360942052,
603365.SH,水星家纺,22.37,2.9926335174954057,涨停, 09:38:00, 09:38:00,"[{""code"":""603365.SH"",""time"":1776994680141,""openTime"":null,""duration"":13896757,""updatedTime"":1777014000000,""firstVol"":1.31339E7,""highestVol"":1.31339E7,""firstVolDivLTGB"":0.05055344005807493,""firstVolDivVol"":5.191264822134388,""highestVolDivLTGB"":0.05055344005807493,""highestVolDivVol"":5.191264822134388}]",1,业绩增长+高股息+家纺龙头+大单品,4714039,107715791.15,137.27341265461695,1.8144716193813526,0,5936482555.0,首板涨停,放量涨停,17,603365,,,,,,,,,,,1,0.0,0,0,137.27341265461695,
603389.SH,*ST亚振,61.82,4.993206521739126,涨停, 10:55:45, 14:30:49,"[{""code"":""603389.SH"",""time"":1776999345748,""openTime"":1777001057762,""duration"":1712014,""updatedTime"":1777001057762,""firstVol"":576280.0,""highestVol"":731880.0,""firstVolDivLTGB"":0.0021932468639629765,""firstVolDivVol"":0.29089477350509324,""highestVolDivLTGB"":0.0027854402630617466,""highestVolDivVol"":0.36867557274980356},{""code"":""603389.SH"",""time"":1777009201088,""openTime"":1777009281313,""duration"":80225,""updatedTime"":1777009281313,""firstVol"":31900.0,""highestVol"":31900.0,""firstVolDivLTGB"":1.2140725855559615E-4,""firstVolDivVol"":0.009721697365694294,""highestVolDivLTGB"":1.2140725855559615E-4,""highestVolDivVol"":0.009721697365694294},{""code"":""603389.SH"",""time"":1777012249648,""openTime"":null,""duration"":1750352,""updatedTime"":1777014000000,""firstVol"":125860.0,""highestVol"":125860.0,""firstVolDivLTGB"":4.7900682011935207E-4,""firstVolDivVol"":0.03464030341228732,""highestVolDivLTGB"":4.7900682011935207E-4,""highestVolDivVol"":0.03464030341228732}]",1,ST板块+锆钛选矿+世博家具,42560,2270150.4000000004,1.1595655988273565,0.01619778346121057,2,14015191680.0,首板涨停,放量涨停,22,603389,,,,,,,,,,,1,0.0,0,0,1.1595655988273565,
603390.SH,通达电气,13.35,-1.9823788546255476,涨停, 10:24:42, 10:24:42,"[{""code"":""603390.SH"",""time"":1776997482096,""openTime"":null,""duration"":11094802,""updatedTime"":1777014000000,""firstVol"":1.30872E7,""highestVol"":1.30872E7,""firstVolDivLTGB"":0.03733717270878515,""firstVolDivVol"":0.29139953224487947,""highestVolDivLTGB"":0.03733717270878515,""highestVolDivVol"":0.29139953224487947}]",2,一季报业绩大增+智慧交通+氢能源+比亚迪,2204400,32184240.0,4.32195659233368,0.6289050638734487,0,5117503713.8,2天2板,放量涨停,17,603390,,,,,,,,,,,2,0.0,0,0,4.32195659233368,
603520.SH,司太立,12.08,1.5126050420168042,涨停, 10:33:12, 10:44:39,"[{""code"":""603520.SH"",""time"":1776997992968,""openTime"":1776998037970,""duration"":45002,""updatedTime"":1776998037970,""firstVol"":1.716008E7,""highestVol"":1.716008E7,""firstVolDivLTGB"":0.03914163604355441,""firstVolDivVol"":0.5184790542236826,""highestVolDivLTGB"":0.03914163604355441,""highestVolDivVol"":0.5184790542236826},{""code"":""603520.SH"",""time"":1776998367962,""openTime"":1776998601874,""duration"":233912,""updatedTime"":1776998601874,""firstVol"":2.391908E7,""highestVol"":2.391908E7,""firstVolDivLTGB"":0.054558715568730536,""firstVolDivVol"":0.5983437997078159,""highestVolDivLTGB"":0.054558715568730536,""highestVolDivVol"":0.5983437997078159},{""code"":""603520.SH"",""time"":1776998679744,""openTime"":null,""duration"":9897154,""updatedTime"":1777014000000,""firstVol"":1.90922E7,""highestVol"":1.90922E7,""firstVolDivLTGB"":0.04354874474190969,""firstVolDivVol"":0.4201371575448764,""highestVolDivLTGB"":0.04354874474190969,""highestVolDivVol"":0.4201371575448764}]",1,六氟磷酸锂+碘造影剂+原料药+产能释放,2771600,32261424.0,5.349341263441604,0.6321937803222094,2,5103091014.84,首板涨停,放量涨停,17,603520,,,,,,,,,,,1,0.0,0,0,5.349341263441604,
603559.SH,ST通脉,7.64,4.945054945054937,涨停, 13:56:03, 14:05:51,"[{""code"":""603559.SH"",""time"":1777010163601,""openTime"":1777010613738,""duration"":450137,""updatedTime"":1777010613738,""firstVol"":211500.0,""highestVol"":295900.0,""firstVolDivLTGB"":5.270673651079296E-4,""firstVolDivVol"":0.06101254868022501,""highestVolDivLTGB"":7.373959022952075E-4,""highestVolDivVol"":0.08451870894030276},{""code"":""603559.SH"",""time"":1777010751319,""openTime"":null,""duration"":3248681,""updatedTime"":1777014000000,""firstVol"":190600.0,""highestVol"":411300.0,""firstVolDivLTGB"":4.7498363966700416E-4,""firstVolDivVol"":0.0500696141014527,""highestVolDivLTGB"":0.0010249778121460588,""highestVolDivVol"":0.10701740691593162}]",1,ST摘帽预期+通信工程+重整完成,251800,1790298.0,6.232210479419845,0.06274967495705752,1,2853079320.69,首板涨停,放量涨停,22,603559,ST板块;时空大数据;5G;数据中心;云计算,669182.0,1299134.0,1.686393,5.0,3065756119.56,29304116.0,28004982.0,2.168988,5.906593,1,669182.0,0,0,6.232210479419845,ST板块;时空大数据;5G;数据中心;云计算
603599.SH,广信股份,14.85,-1.6556291390728477,涨停, 10:13:15, 13:05:44,"[{""code"":""603599.SH"",""time"":1776996795730,""openTime"":1776998478213,""duration"":1682483,""updatedTime"":1776998478213,""firstVol"":3.6497608E7,""highestVol"":4.0511208E7,""firstVolDivLTGB"":0.04009539396276165,""firstVolDivVol"":1.787295015656751,""highestVolDivLTGB"":0.04450463834965243,""highestVolDivVol"":1.932078335404139},{""code"":""603599.SH"",""time"":1777007144701,""openTime"":null,""duration"":6855299,""updatedTime"":1777014000000,""firstVol"":1.669908E7,""highestVol"":1.669908E7,""firstVolDivLTGB"":0.018345207483615743,""firstVolDivVol"":0.46983266170758636,""highestVolDivLTGB"":0.018345207483615743,""highestVolDivVol"":0.46983266170758636}]",1,草甘膦+光气资源+染料中间体,1769000,26835730.0,4.6515397227556115,0.19433808352625564,1,13808785963.65,首板涨停,放量涨停,17,603599,,,,,,,,,,,1,0.0,0,0,4.6515397227556115,
603655.SH,朗博科技,43.74,-2.821595201066421,涨停, 10:16:04, 10:22:03,"[{""code"":""603655.SH"",""time"":1776996964723,""openTime"":1776997259865,""duration"":295142,""updatedTime"":1776997259865,""firstVol"":5348100.0,""highestVol"":5391000.0,""firstVolDivLTGB"":0.05045377358490566,""firstVolDivVol"":1.3211383118005977,""highestVolDivLTGB"":0.05085849056603774,""highestVolDivVol"":1.3150063420821543},{""code"":""603655.SH"",""time"":1776997323166,""openTime"":null,""duration"":11253732,""updatedTime"":1777014000000,""firstVol"":5376500.0,""highestVol"":5380100.0,""firstVolDivLTGB"":0.05072169811320755,""firstVolDivVol"":1.0549396644756206,""highestVolDivLTGB"":0.05075566037735849,""highestVolDivVol"":1.0526511445900997}]",1,汽车热管理+橡胶密封件+年报预增,714298,33943440.96,11.16927971938963,0.6738660377358491,1,5037120000.0,首板涨停,放量涨停,17,603655,,,,,,,,,,,1,0.0,0,0,11.16927971938963,
603680.SH,今创集团,14.36,0.7719298245613995,涨停, 13:03:43, 13:03:43,"[{""code"":""603680.SH"",""time"":1777007023732,""openTime"":null,""duration"":6976268,""updatedTime"":1777014000000,""firstVol"":2.29412E7,""highestVol"":2.29412E7,""firstVolDivLTGB"":0.029272235100119785,""firstVolDivVol"":2.5484598620793233,""highestVolDivLTGB"":0.029272235100119785,""highestVolDivVol"":2.5484598620793233}]",1,轨道交通+商业航天+一带一路+年报增长,6144994,86214265.82,56.47457511226918,0.7840815173435804,0,10995574301.01,首板涨停,放量涨停,17,603680,,,,,,,,,,,1,0.0,0,0,56.47457511226918,
603789.SH,*ST星农,5.67,-1.219512195121956,涨停, 10:41:51, 10:41:51,"[{""code"":""603789.SH"",""time"":1776998511694,""openTime"":null,""duration"":10065204,""updatedTime"":1777014000000,""firstVol"":800900.0,""highestVol"":1291440.0,""firstVolDivLTGB"":0.0030803846153846155,""firstVolDivVol"":0.309787569817276,""highestVolDivLTGB"":0.004967076923076923,""highestVolDivVol"":0.4163142149783371}]",1,摘帽预期+农机+无人驾驶+专用车注入,1062540,6109605.0,33.24406009674048,0.4086692307692308,0,1495000000.0,首板涨停,缩量涨停,22,603789,,,,,,,,,,,1,0.0,0,0,33.24406009674048,
603819.SH,神力股份,14.8,3.351955307262573,涨停, 13:43:51, 13:43:51,"[{""code"":""603819.SH"",""time"":1777009431997,""openTime"":null,""duration"":4568003,""updatedTime"":1777014000000,""firstVol"":1.4717018E7,""highestVol"":1.4964118E7,""firstVolDivLTGB"":0.06759291489516793,""firstVolDivVol"":1.1133022090212696,""highestVolDivLTGB"":0.06872780575896902,""highestVolDivVol"":1.1303528933300944}]",1,柴油发电机+数据中心+安防+扭亏为盈,6555059,100357953.29,45.18609091580249,3.0106339825079007,0,3333449162.97,首板涨停,放量涨停,17,603819,,,,,,,,,,,1,0.0,0,0,45.18609091580249,
603876.SH,鼎胜新材,29.76,4.2016806722689175,涨停, 13:25:53, 13:25:53,"[{""code"":""603876.SH"",""time"":1777008353221,""openTime"":null,""duration"":5646779,""updatedTime"":1777014000000,""firstVol"":2.0781396E7,""highestVol"":2.0781396E7,""firstVolDivLTGB"":0.02236320803023963,""firstVolDivVol"":0.4402897369487916,""highestVolDivLTGB"":0.02236320803023963,""highestVolDivVol"":0.4402897369487916}]",1,电池铝箔+钠电池+全球布局+业绩预增,2766920,74568494.0,5.252134517223105,0.2977528918799807,0,25043751390.35,首板涨停,放量涨停,17,603876,,,,,,,,,,,1,0.0,0,0,5.252134517223105,
603937.SH,丽岛新材,15.25,10.028860028860034,涨停, 13:17:59, 13:17:59,"[{""code"":""603937.SH"",""time"":1777007879597,""openTime"":null,""duration"":6120403,""updatedTime"":1777014000000,""firstVol"":1.75367E7,""highestVol"":1.75367E7,""firstVolDivLTGB"":0.08395163089304741,""firstVolDivVol"":1.7567091067546856,""highestVolDivLTGB"":0.08395163089304741,""highestVolDivVol"":1.7567091067546856}]",1,电池铝箔扩建+锂电池概念+彩涂铝,5924500,82054325.0,53.953263878770215,2.836174635055965,0,2893133729.7,首板涨停,缩量涨停,17,603937,,,,,,,,,,,1,0.0,0,0,53.953263878770215,
603967.SH,中创物流,13.93,0.5776173285198561,涨停, 09:39:30, 09:39:30,"[{""code"":""603967.SH"",""time"":1776994770141,""openTime"":null,""duration"":13806757,""updatedTime"":1777014000000,""firstVol"":2.177142E7,""highestVol"":2.177142E7,""firstVolDivLTGB"":0.06280216522665243,""firstVolDivVol"":2.934261202027891,""highestVolDivLTGB"":0.06280216522665243,""highestVolDivVol"":2.934261202027891}]",1,一季报增长+工程物流+海外布局,6805300,100242069.0,59.919692661187,1.963067062308925,0,5106400638.3,首板涨停,放量涨停,17,603967,,,,,,,,,,,1,0.0,0,0,59.919692661187,
605336.SH,*ST帅电,16.68,-1.1848341232227446,涨停, 09:40:30, 09:41:15,"[{""code"":""605336.SH"",""time"":1776994830172,""openTime"":1776994860180,""duration"":30008,""updatedTime"":1776994860180,""firstVol"":464810.0,""highestVol"":464810.0,""firstVolDivLTGB"":0.0025342336357210213,""firstVolDivVol"":0.23399075534900018,""highestVolDivLTGB"":0.0025342336357210213,""highestVolDivVol"":0.23399075534900018},{""code"":""605336.SH"",""time"":1776994875180,""openTime"":null,""duration"":13701718,""updatedTime"":1777014000000,""firstVol"":2081260.0,""highestVol"":2970550.0,""firstVolDivLTGB"":0.011347430340742953,""firstVolDivVol"":0.9002822925651423,""highestVolDivLTGB"":0.01619601068520703,""highestVolDivVol"":1.1714929549914501}]",1,退市保壳+ST板块+集成灶,1217445,19162584.3,36.52381385243593,0.6637744602397492,1,2886911963.0,首板涨停,缩量涨停,22,605336,,,,,,,,,,,1,0.0,0,0,36.52381385243593,
688268.SH,华特气体,188.3,-1.0145613205067436,涨停, 09:36:00, 14:01:59,"[{""code"":""688268.SH"",""time"":1776994560138,""openTime"":1776994665141,""duration"":105003,""updatedTime"":1776994665141,""firstVol"":395741.0,""highestVol"":739918.0,""firstVolDivLTGB"":0.0033001689182864348,""firstVolDivVol"":0.10182866047301035,""highestVolDivLTGB"":0.0061703346018751205,""highestVolDivVol"":0.18048801073095744},{""code"":""688268.SH"",""time"":1776994875180,""openTime"":1776995370335,""duration"":495155,""updatedTime"":1776995370335,""firstVol"":962297.0,""highestVol"":1171109.0,""firstVolDivLTGB"":0.00802480068923938,""firstVolDivVol"":0.1692629011255675,""highestVolDivLTGB"":0.009766128659212737,""highestVolDivVol"":0.20369911692215104},{""code"":""688268.SH"",""time"":1776995385335,""openTime"":1776995415335,""duration"":30000,""updatedTime"":1776995415335,""firstVol"":68930.0,""highestVol"":68930.0,""firstVolDivLTGB"":5.748220263694789E-4,""firstVolDivVol"":0.010472271648873072,""highestVolDivLTGB"":5.748220263694789E-4,""highestVolDivVol"":0.010472271648873072},{""code"":""688268.SH"",""time"":1776995430335,""openTime"":1776995466159,""duration"":35824,""updatedTime"":1776995466159,""firstVol"":2452.0,""highestVol"":2452.0,""firstVolDivLTGB"":2.044775291829337E-5,""firstVolDivVol"":3.623588913591296E-4,""highestVolDivLTGB"":2.044775291829337E-5,""highestVolDivVol"":3.623588913591296E-4},{""code"":""688268.SH"",""time"":1776995699485,""openTime"":1776995744486,""duration"":45001,""updatedTime"":1776995744486,""firstVol"":68493.0,""highestVol"":90478.0,""firstVolDivLTGB"":5.711777898175644E-4,""firstVolDivVol"":0.008955379608307884,""highestVolDivLTGB"":7.545154113137634E-4,""highestVolDivVol"":0.011790555592695063},{""code"":""688268.SH"",""time"":1776995812235,""openTime"":1776995827235,""duration"":15000,""updatedTime"":1776995827235,""firstVol"":12245.0,""highestVol"":12245.0,""firstVolDivLTGB"":1.0211367638030275E-4,""firstVolDivVol"":0.001556405890827882,""highestVolDivLTGB"":1.0211367638030275E-4,""highestVolDivVol"":0.001556405890827882},{""code"":""688268.SH"",""time"":1777008979747,""openTime"":1777008994747,""duration"":15000,""updatedTime"":1777008994747,""firstVol"":876.0,""highestVol"":876.0,""firstVolDivLTGB"":7.305151531984093E-6,""firstVolDivVol"":6.041938085446385E-5,""highestVolDivLTGB"":7.305151531984093E-6,""highestVolDivVol"":6.041938085446385E-5},{""code"":""688268.SH"",""time"":1777009251151,""openTime"":1777009281313,""duration"":30162,""updatedTime"":1777009281313,""firstVol"":4309.0,""highestVol"":12436.0,""firstVolDivLTGB"":3.593367346041033E-5,""firstVolDivVol"":2.9283878351683953E-4,""highestVolDivLTGB"":1.0370646626912577E-4,""highestVolDivVol"":8.44274756714313E-4},{""code"":""688268.SH"",""time"":1777009530411,""openTime"":1777009561617,""duration"":31206,""updatedTime"":1777009561617,""firstVol"":7625.0,""highestVol"":7625.0,""firstVolDivLTGB"":6.358650734175651E-5,""firstVolDivVol"":5.125238651276477E-4,""highestVolDivLTGB"":6.358650734175651E-5,""highestVolDivVol"":5.125238651276477E-4},{""code"":""688268.SH"",""time"":1777010137580,""openTime"":1777010201865,""duration"":64285,""updatedTime"":1777010201865,""firstVol"":1598.0,""highestVol"":7302.0,""firstVolDivLTGB"":1.3326064096016644E-5,""firstVolDivVol"":1.0513325277941925E-4,""highestVolDivLTGB"":6.0892941194689317E-5,""highestVolDivVol"":4.7995993103616E-4},{""code"":""688268.SH"",""time"":1777010266617,""openTime"":1777010337109,""duration"":70492,""updatedTime"":1777010337109,""firstVol"":400.0,""highestVol"":2288.0,""firstVolDivLTGB"":3.3356856310429646E-6,""firstVolDivVol"":2.6209406870638756E-5,""highestVolDivLTGB"":1.9080121809565757E-5,""highestVolDivVol"":1.498652620903047E-4},{""code"":""688268.SH"",""time"":1777010519623,""openTime"":null,""duration"":3480377,""updatedTime"":1777014000000,""firstVol"":14511.0,""highestVol"":385397.0,""firstVolDivLTGB"":1.2101033548016114E-4,""firstVolDivVol"":9.456801849208489E-4,""highestVolDivLTGB"":0.0032139080878676634,""highestVolDivVol"":0.025090837808085367}]",1,氦气涨价+光刻气+国产替代,204554,36165147.2,1.3168592346529029,0.17058195964309064,11,21201038653.6,首板涨停,放量涨停,17,688268,,,,,,,,,,,1,0.0,0,0,1.3168592346529029,
688633.SH,星球石墨,36.2,-1.0388190267905835,涨停, 10:12:30, 10:12:30,"[{""code"":""688633.SH"",""time"":1776996750730,""openTime"":null,""duration"":11826168,""updatedTime"":1777014000000,""firstVol"":6344233.0,""highestVol"":6344233.0,""firstVolDivLTGB"":0.04412770162956769,""firstVolDivVol"":0.6652064606958051,""highestVolDivLTGB"":0.04412770162956769,""highestVolDivVol"":0.6652064606958051}]",1,一季报大增+高端装备+一带一路,1007801,33862113.6,7.645228666681181,0.7009821649044091,0,4830666926.4,首板涨停,放量涨停,17,688633,,,,,,,,,,,1,0.0,0,0,7.645228666681181,
